Chromosome Region	Start	End	loss
chr5	180374503	180915260	0
chr6	0	4645769	34
chr6	4645769	5271542	34
chr6	5271542	6785671	21
chr6	6785671	12767237	20
chr6	12767237	16299937	0
chr6	16299937	25767788	0
chr6	25767788	30578191	0
chr6	30578191	31937537	0
chr6	31937537	32074062	0
chr6	32074062	38679570	0
chr6	38679570	39128700	0
chr6	39128700	42069824	0
chr6	42069824	42902912	0
chr6	42902912	43882768	0
chr6	43882768	58316840	2
chr6	58316840	61000000	0
chr6	61000000	62272924	0
chr6	62272924	67695389	1
chr6	67695389	68275051	5
chr6	68275051	68731052	4
chr6	68731052	81508893	20
chr6	81508893	88195128	21
chr6	88195128	95523593	74
chr6	95523593	98198641	74
chr6	98198641	108240359	74
chr6	108240359	126313835	72
chr6	126313835	127778251	74
chr6	127778251	137063476	72
chr6	137063476	145376232	74
chr6	145376232	145936695	69
chr6	145936695	151967728	77
chr6	151967728	156134611	62
chr6	156134611	156708087	64
chr6	156708087	160628862	49
chr6	160628862	161717140	66
chr6	161717140	165169093	66
chr6	165169093	171115067	74
chr7	0	6590869	0
chr7	6590869	17095918	7
chr7	17095918	20885072	0
chr7	20885072	31905564	0
chr7	31905564	40267207	0
chr7	40267207	47563402	0
chr7	47563402	48152877	0
chr7	48152877	48842820	0
chr7	48842820	59900000	0
chr7	59900000	62156735	0
chr7	62156735	70133492	0
chr7	70133492	74141805	0
chr7	74141805	75380090	0
chr7	75380090	77151435	0
chr7	77151435	100537268	0
chr7	100537268	101115610	0
chr7	101115610	123066130	0
chr7	123066130	133826529	0
chr7	133826529	141809609	0
chr7	141809609	147763449	0
chr7	147763449	159138663	0
chr8	0	11702163	83
chr8	11702163	12241174	34
chr8	12241174	21721472	84
chr8	21721472	24973309	84
chr8	24973309	31145876	73
chr8	31145876	45600000	13
chr8	45600000	55360907	0
chr8	55360907	59988882	0
chr8	59988882	68893321	9
chr8	68893321	81953383	0
chr8	81953383	85396471	16
chr8	85396471	89687595	62
chr8	89687595	93202863	59
chr8	93202863	95573448	59
chr8	95573448	100836631	7
chr8	100836631	101105871	0
chr8	101105871	101524482	0
chr8	101524482	102337818	0
chr8	102337818	104925125	49
chr8	104925125	107858526	38
chr8	107858526	108532309	41
chr8	108532309	109698052	40
chr8	109698052	118420493	29
chr8	118420493	119126579	29
chr8	119126579	120711041	0
chr8	120711041	126980137	0
chr8	126980137	129864609	0
chr8	129864609	130644346	0
chr8	130644346	133515601	0
chr8	133515601	135872980	0
chr8	135872980	139737409	0
chr8	139737409	140970421	0
chr8	140970421	144713392	0
chr8	144713392	146364022	0
chr9	0	1867553	0
chr9	1867553	2985650	0
chr9	2985650	4917144	0
chr9	4917144	5024466	0
chr9	5024466	5647995	0
chr9	5647995	14162971	0
chr9	14162971	17536469	0
chr9	17536469	34633867	0
chr9	34633867	49000000	1
chr9	49000000	73177277	2
chr9	73177277	75038521	12
chr9	75038521	76151652	0
chr9	76151652	86307072	0
chr9	86307072	90711326	0
chr9	90711326	93960555	0
chr9	93960555	96650739	19
chr9	96650739	130588511	67
chr9	130588511	131087074	60
chr9	131087074	136952704	66
chr9	136952704	138228550	67
chr9	138228550	141213431	57
chr10	0	5389007	47
chr10	5389007	22544377	0
chr10	22544377	40200000	0
chr10	40200000	42433540	0
chr10	42433540	61566105	0
chr10	61566105	61901829	0
chr10	61901829	64827747	7
chr10	64827747	66759273	3
chr10	66759273	74077477	3
chr10	74077477	78707503	0
chr10	78707503	81369473	0
chr10	81369473	82115160	0
chr10	82115160	82996867	0
chr10	82996867	83535452	0
chr10	83535452	83631995	0
chr10	83631995	83793772	0
chr10	83793772	83850984	1
chr10	83850984	84133893	9
chr10	84133893	89065529	22
chr10	89065529	93604768	28
chr10	93604768	93825949	27
chr10	93825949	98048006	79
chr10	98048006	105932397	79
chr10	105932397	108990061	79
chr10	108990061	112047392	79
chr10	112047392	121865901	32
chr10	121865901	122546800	26
chr10	122546800	126295334	31
chr10	126295334	130152208	28
chr10	130152208	135534747	74
chr11	0	5896728	71
chr11	5896728	10007183	65
chr11	10007183	14217467	59
chr11	14217467	19917099	59
chr11	19917099	20522556	10
chr11	20522556	29688265	0
chr11	29688265	31557881	19
chr11	31557881	32100870	9
chr11	32100870	47795903	8
chr11	47795903	53700000	0
chr11	53700000	57358694	0
chr11	57358694	57438937	0
chr11	57438937	64754509	0
chr11	64754509	68209777	0
chr11	68209777	69599162	0
chr11	69599162	69829528	0
chr11	69829528	73038894	0
chr11	73038894	78485856	0
chr11	78485856	106487395	0
chr11	106487395	108871864	39
chr11	108871864	113794542	46
chr11	113794542	118541807	0
chr11	118541807	119251652	0
chr11	119251652	125748461	0
chr11	125748461	127231112	0
chr11	127231112	129691561	5
chr11	129691561	135006516	4
chr12	0	873724	0
chr12	873724	2841314	0
chr12	2841314	3287962	0
chr12	3287962	7511332	0
chr12	7511332	9091113	0
chr12	9091113	9735334	0
chr12	9735334	11808625	0
chr12	11808625	14904733	0
chr12	14904733	25410343	0
chr12	25410343	28863140	0
chr12	28863140	34760331	0
chr12	34760331	35800000	0
chr12	35800000	44642915	0
chr12	44642915	50613429	9
chr12	50613429	56206479	0
chr12	56206479	60834851	0
chr12	60834851	70238645	0
chr12	70238645	80242064	18
chr12	80242064	96916393	64
chr12	96916393	107657016	68
chr12	107657016	108963549	64
chr12	108963549	112864614	18
chr12	112864614	114404478	0
chr12	114404478	118977852	17
chr12	118977852	127485572	13
chr12	127485572	129960046	19
chr12	129960046	133720813	20
chr12	133720813	133851895	15
chr13	0	17900000	0
chr13	17900000	23373316	27
chr13	23373316	29742760	83
chr13	29742760	29822423	83
chr13	29822423	30472091	31
chr13	30472091	34969200	30
chr13	34969200	62061820	82
chr13	62061820	64181326	81
chr13	64181326	74495336	72
chr13	74495336	75846682	72
chr13	75846682	75876985	79
chr13	75876985	82607302	72
chr13	82607302	94160517	68
chr13	94160517	110145312	60
chr13	110145312	113764190	18
chr13	113764190	115024734	14
chr13	115024734	115169878	57
chr14	0	17600000	0
chr14	17600000	24909046	12
chr14	24909046	25925512	0
chr14	25925512	25970845	12
chr14	25970845	28711621	69
chr14	28711621	35755150	68
chr14	35755150	50896611	69
chr14	50896611	51553295	67
chr14	51553295	56912078	69
chr14	56912078	58566448	77
chr14	58566448	61984942	85
chr14	61984942	69306514	84
chr14	69306514	70173789	84
chr14	70173789	72787496	83
chr14	72787496	75765941	83
chr14	75765941	88039184	33
chr14	88039184	90160329	0
chr14	90160329	106257969	0
chr14	106257969	107349540	0
chr15	0	19000000	0
chr15	19000000	20169992	0
chr15	20169992	22441790	13
chr15	22441790	25680748	18
chr15	25680748	42205084	31
chr15	42205084	42828064	24
chr15	42828064	60428385	71
chr15	60428385	61065599	11
chr15	61065599	61179778	9
chr15	61179778	65098906	9
chr15	65098906	67055808	1
chr15	67055808	71943284	8
chr15	71943284	72262172	0
chr15	72262172	72626635	0
chr15	72626635	76898977	0
chr15	76898977	79816929	8
chr15	79816929	81531078	8
chr15	81531078	85125925	12
chr15	85125925	87146087	0
chr15	87146087	90297057	8
chr15	90297057	90857701	17
chr15	90857701	91787015	0
chr15	91787015	98987140	17
chr15	98987140	102531392	11
chr16	0	334411	74
chr16	334411	651562	70
chr16	651562	1320653	59
chr16	1320653	1338722	59
chr16	1338722	1521866	59
chr16	1521866	1613936	62
chr16	1613936	1746867	63
chr16	1746867	6868610	71
chr16	6868610	8442565	64
chr16	8442565	19642305	63
chr16	19642305	23532703	53
chr16	23532703	33674456	16
chr16	33674456	36600000	17
chr16	36600000	47478410	2
chr16	47478410	49195632	3
chr16	49195632	54408790	16
chr16	54408790	54420159	9
chr16	54420159	57025718	16
chr16	57025718	57610971	14
chr16	57610971	59876062	16
chr16	59876062	62623148	66
chr16	62623148	63631576	19
chr16	63631576	68908105	32
chr16	68908105	69285816	31
chr16	69285816	70687096	23
chr16	70687096	70821529	28
chr16	70821529	71202637	64
chr16	71202637	72047028	78
chr16	72047028	85263866	90
chr16	85263866	87927544	84
chr16	87927544	90354753	84
chr17	0	17715505	77
chr17	17715505	24000000	77
chr17	24000000	25311244	2
chr17	25311244	25363386	0
chr17	25363386	26128561	84
chr17	26128561	36243429	90
chr17	36243429	39423020	89
chr17	39423020	39450032	78
chr17	39450032	41097193	88
chr17	41097193	43810426	89
chr17	43810426	44212822	90
chr17	44212822	45156690	80
chr17	45156690	45907603	76
chr17	45907603	48160553	70
chr17	48160553	55139142	74
chr17	55139142	57127499	84
chr17	57127499	57881590	82
chr17	57881590	68881086	73
chr17	68881086	69755305	20
chr17	69755305	81195210	15
chr18	0	17200000	45
chr18	17200000	18611243	0
chr18	18611243	32127382	55
chr18	32127382	37580393	46
chr18	37580393	41464787	56
chr18	41464787	48010626	66
chr18	48010626	48520065	11
chr18	48520065	49356287	3
chr18	49356287	50313183	56
chr18	50313183	56175540	56
chr18	56175540	62352511	55
chr18	62352511	75619201	56
chr18	75619201	78077248	49
chr19	0	676972	66
chr19	676972	1324492	12
chr19	1324492	2111544	62
chr19	2111544	7266845	65
chr19	7266845	9072635	7
chr19	9072635	12703556	1
chr19	12703556	16909134	0
chr19	16909134	19147658	0
chr19	19147658	20235651	2
chr19	20235651	26500000	10
chr19	26500000	27838898	4
chr19	27838898	29326580	0
chr19	29326580	31490053	0
chr19	31490053	31652168	0
chr19	31652168	33145507	4
chr19	33145507	37050877	10
chr19	37050877	37852850	70
chr19	37852850	40025804	64
chr19	40025804	42788141	69
chr19	42788141	47470941	79
chr19	47470941	47567898	87
chr19	47567898	52137083	88
chr19	52137083	52560753	25
chr19	52560753	55030098	71
chr19	55030098	59128983	64
chr20	0	1561617	0
chr20	1561617	1598221	23
chr20	1598221	4594053	0
chr20	4594053	7178441	0
chr20	7178441	13367557	0
chr20	13367557	27500000	0
chr20	27500000	31337448	0
chr20	31337448	42659891	1
chr20	42659891	44844545	0
chr20	44844545	54846872	0
chr20	54846872	56578987	0
chr20	56578987	59999279	0
chr20	59999279	60393253	0
chr20	60393253	62193671	0
chr20	62193671	62871805	0
chr20	62871805	63025520	0
chr21	0	13200000	0
chr21	13200000	16397185	36
chr21	16397185	16921774	67
chr21	16921774	16992139	61
chr21	16992139	17363469	60
chr21	17363469	17447280	51
chr21	17447280	19025567	53
chr21	19025567	26475879	56
chr21	26475879	31489946	11
chr21	31489946	37707059	12
chr21	37707059	41479641	10
chr21	41479641	48129895	60
chr22	0	14700000	0
chr22	14700000	24205448	0
chr22	24205448	27357935	52
chr22	27357935	31711670	45
chr22	31711670	34870231	57
chr22	34870231	40329053	67
chr22	40329053	46062396	80
chr22	46062396	46686321	70
chr22	46686321	51304566	63
chrX	0	2583615	32
chrX	2583615	3157190	65
chrX	3157190	10302691	70
chrX	10302691	19542484	18
chrX	19542484	22800705	17
chrX	22800705	26067346	15
chrX	26067346	45549414	17
chrX	45549414	53859611	12
chrX	53859611	60600000	17
chrX	60600000	62120883	10
chrX	62120883	70391751	20
chrX	70391751	89441581	0
chrX	89441581	126592437	0
chrX	126592437	145853263	0
chrX	145853263	155270560	0
chrY	0	12500000	0
chrY	12500000	59373566	0
