Chromosome Region	Start	End	gain
chr5	59634886	59787722	0
chr5	59787722	60207684	0
chr5	60207684	61737541	0
chr5	61737541	62691537	0
chr5	62691537	67726835	0
chr5	67726835	68856799	0
chr5	68856799	85801477	0
chr5	85801477	91874023	0
chr5	91874023	103855797	0
chr5	103855797	103873428	10
chr5	103873428	109929881	0
chr5	109929881	111078695	34
chr5	111078695	118934186	60
chr5	118934186	122230554	77
chr5	122230554	126346651	60
chr5	126346651	127303620	77
chr5	127303620	131556216	60
chr5	131556216	131597730	43
chr5	131597730	131714779	60
chr5	131714779	132097285	77
chr5	132097285	133391054	60
chr5	133391054	133470149	77
chr5	133470149	137253770	60
chr5	137253770	139283144	77
chr5	139283144	151521305	78
chr5	151521305	151714476	78
chr5	151714476	155295672	53
chr5	155295672	155473616	20
chr5	155473616	174083959	20
chr5	174083959	179272967	53
chr5	179272967	180359083	36
chr5	180359083	180915260	53
chr6	0	254281	39
chr6	254281	404215	39
chr6	404215	612378	39
chr6	612378	1679820	39
chr6	1679820	1761483	39
chr6	1761483	1918844	39
chr6	1918844	2027651	39
chr6	2027651	2586008	39
chr6	2586008	2622511	39
chr6	2622511	9151750	39
chr6	9151750	11877472	39
chr6	11877472	19460518	48
chr6	19460518	35412624	89
chr6	35412624	35414798	72
chr6	35414798	38828587	89
chr6	38828587	38867928	72
chr6	38867928	41682273	89
chr6	41682273	46184971	72
chr6	46184971	51656700	89
chr6	51656700	53973735	45
chr6	53973735	58727508	45
chr6	58727508	58727835	45
chr6	58727835	61000000	29
chr6	61000000	65235267	82
chr6	65235267	66388627	46
chr6	66388627	76569713	45
chr6	76569713	81281088	88
chr6	81281088	89301169	88
chr6	89301169	95642916	86
chr6	95642916	107747838	91
chr6	107747838	108935641	91
chr6	108935641	109206986	74
chr6	109206986	115379111	91
chr6	115379111	126057266	48
chr6	126057266	129307158	48
chr6	129307158	133626732	48
chr6	133626732	141643885	89
chr6	141643885	151452221	89
chr6	151452221	152171398	89
chr6	152171398	171115067	89
chr7	0	1957075	63
chr7	1957075	15532888	46
chr7	15532888	19929703	63
chr7	19929703	45032157	84
chr7	45032157	57950944	74
chr7	57950944	59900000	57
chr7	59900000	61072037	55
chr7	61072037	62575554	72
chr7	62575554	65569662	70
chr7	65569662	65786265	70
chr7	65786265	70754143	70
chr7	70754143	71607944	53
chr7	71607944	74105218	70
chr7	74105218	76282894	42
chr7	76282894	79459178	41
chr7	79459178	89502811	80
chr7	89502811	89673408	64
chr7	89673408	89964046	80
chr7	89964046	90341632	80
chr7	90341632	94934407	64
chr7	94934407	98015106	76
chr7	98015106	98072384	92
chr7	98072384	104703943	76
chr7	104703943	126045519	76
chr7	126045519	126053582	92
chr7	126053582	133349904	93
chr7	133349904	133589939	95
chr7	133589939	133768892	78
chr7	133768892	133774328	78
chr7	133774328	133798088	95
chr7	133798088	133953699	78
chr7	133953699	140384640	95
chr7	140384640	142465957	92
chr7	142465957	142491287	91
chr7	142491287	142777952	91
chr7	142777952	159138663	91
chr8	0	1968632	9
chr8	1968632	5100964	0
chr8	5100964	6279445	0
chr8	6279445	7798805	0
chr8	7798805	8761054	0
chr8	8761054	8986797	0
chr8	8986797	11859042	0
chr8	11859042	12420028	0
chr8	12420028	12585784	0
chr8	12585784	12595525	0
chr8	12595525	20632828	0
chr8	20632828	24971240	0
chr8	24971240	25581005	0
chr8	25581005	25646439	0
chr8	25646439	26741699	8
chr8	26741699	28122508	13
chr8	28122508	28792169	20
chr8	28792169	29103752	26
chr8	29103752	30232342	20
chr8	30232342	34299775	23
chr8	34299775	37740255	0
chr8	37740255	38913754	66
chr8	38913754	39035082	33
chr8	39035082	39228266	66
chr8	39228266	39387632	46
chr8	39387632	43604036	66
chr8	43604036	43736901	66
chr8	43736901	43778914	49
chr8	43778914	45600000	0
chr8	45600000	46936840	74
chr8	46936840	59458587	91
chr8	59458587	65768351	90
chr8	65768351	83930012	90
chr8	83930012	94332954	73
chr8	94332954	104909428	80
chr8	104909428	106262211	97
chr8	106262211	107417970	97
chr8	107417970	107511250	80
chr8	107511250	110378155	97
chr8	110378155	110581856	80
chr8	110581856	112292880	97
chr8	112292880	112297777	96
chr8	112297777	141401916	97
chr8	141401916	141845756	81
chr8	141845756	145865345	97
chr8	145865345	146364022	56
chr9	0	3200385	90
chr9	3200385	3287889	90
chr9	3287889	6455602	90
chr9	6455602	6482001	56
chr9	6482001	6578730	73
chr9	6578730	7407657	90
chr9	7407657	8182162	93
chr9	8182162	10312941	90
chr9	10312941	10799354	90
chr9	10799354	15067384	90
chr9	15067384	18006320	94
chr9	18006320	18172751	96
chr9	18172751	21033919	96
chr9	21033919	23324638	93
chr9	23324638	23375992	91
chr9	23375992	27924004	93
chr9	27924004	28192761	94
chr9	28192761	30784040	92
chr9	30784040	32854044	90
chr9	32854044	38917671	93
chr9	38917671	43312669	76
chr9	43312669	49000000	49
chr9	49000000	65630934	0
chr9	65630934	70978541	72
chr9	70978541	71011460	17
chr9	71011460	85906891	14
chr9	85906891	86305283	31
chr9	86305283	87079861	14
chr9	87079861	87146915	31
chr9	87146915	94524228	14
chr9	94524228	112420841	23
chr9	112420841	124416350	40
chr9	124416350	130362455	23
chr9	130362455	130499565	6
chr9	130499565	135676879	23
chr9	135676879	141213431	40
chr10	0	1236403	93
chr10	1236403	3819980	93
chr10	3819980	3844610	93
chr10	3844610	4312913	93
chr10	4312913	4355718	93
chr10	4355718	13980673	93
chr10	13980673	17186001	93
chr10	17186001	18333062	93
chr10	18333062	18904561	93
chr10	18904561	18979876	93
chr10	18979876	19258918	93
chr10	19258918	19481182	93
chr10	19481182	20431618	93
chr10	20431618	20482955	93
chr10	20482955	21631639	93
chr10	21631639	21988831	93
chr10	21988831	22168120	93
chr10	22168120	22404285	93
chr10	22404285	23121412	93
chr10	23121412	23206171	93
chr10	23206171	24721333	93
chr10	24721333	24975549	93
chr10	24975549	25481612	93
chr10	25481612	25728018	93
chr10	25728018	26201214	93
chr10	26201214	26429150	93
chr10	26429150	39000378	93
chr10	39000378	40200000	77
chr10	40200000	46211219	30
chr10	46211219	47033264	30
chr10	47033264	47678399	47
chr10	47678399	53379603	30
chr10	53379603	53560723	13
chr10	53560723	62019142	30
chr10	62019142	64311601	30
chr10	64311601	68267802	30
chr10	68267802	69346560	71
chr10	69346560	81505823	71
chr10	81505823	81597917	88
chr10	81597917	82879745	71
chr10	82879745	88997780	69
chr10	88997780	89089991	85
chr10	89089991	89113653	81
chr10	89113653	89845336	64
chr10	89845336	89894237	81
chr10	89894237	94066198	64
chr10	94066198	94169334	81
chr10	94169334	96044475	64
chr10	96044475	96865300	81
chr10	96865300	96872710	48
chr10	96872710	98075894	81
chr10	98075894	111009185	64
chr10	111009185	117633397	81
chr10	117633397	135534747	82
chr11	0	7809067	43
chr11	7809067	7841437	9
chr11	7841437	8619311	43
chr11	8619311	9231394	26
chr11	9231394	9458696	43
chr11	9458696	12061134	26
chr11	12061134	12966688	43
chr11	12966688	13781860	26
chr11	13781860	13818340	43
chr11	13818340	19245542	26
chr11	19245542	19528972	9
chr11	19528972	29805789	26
chr11	29805789	32200196	70
chr11	32200196	32916752	86
chr11	32916752	33111013	70
chr11	33111013	37505670	53
chr11	37505670	41666184	59
chr11	41666184	47212932	93
chr11	47212932	48662040	76
chr11	48662040	48844441	93
chr11	48844441	50948030	76
chr11	50948030	51183919	59
chr11	51183919	51441936	0
chr11	51441936	53700000	8
chr11	53700000	54794667	0
chr11	54794667	55990569	61
chr11	55990569	56908907	55
chr11	56908907	57665579	88
chr11	57665579	57879621	71
chr11	57879621	60606511	55
chr11	60606511	62416492	71
chr11	62416492	62563611	55
chr11	62563611	64298446	88
chr11	64298446	65754147	88
chr11	65754147	67056889	88
chr11	67056889	67179923	88
chr11	67179923	68411516	88
chr11	68411516	69469848	88
chr11	69469848	71626911	94
chr11	71626911	73394339	94
chr11	73394339	80038731	93
chr11	80038731	85074287	74
chr11	85074287	85303729	74
chr11	85303729	87966435	74
chr11	87966435	92342063	74
chr11	92342063	93082711	74
chr11	93082711	93247721	57
chr11	93247721	95805752	74
chr11	95805752	95811603	41
chr11	95811603	102756943	74
chr11	102756943	135006516	72
chr12	0	5980965	94
chr12	5980965	6365695	94
chr12	6365695	6961033	94
chr12	6961033	7215823	94
chr12	7215823	10720064	94
chr12	10720064	10838586	94
chr12	10838586	11125956	94
chr12	11125956	11621084	94
chr12	11621084	19897909	95
chr12	19897909	19922529	95
chr12	19922529	19923412	78
chr12	19923412	29914662	95
chr12	29914662	34756673	86
chr12	34756673	35800000	69
chr12	35800000	37959632	2
chr12	37959632	55009873	95
chr12	55009873	57697046	78
chr12	57697046	60857208	95
chr12	60857208	61898649	93
chr12	61898649	68648052	92
chr12	68648052	83275817	75
chr12	83275817	89719205	92
chr12	89719205	89768237	59
chr12	89768237	99659483	92
chr12	99659483	99926355	59
chr12	99926355	113164456	92
chr12	113164456	119289652	75
chr12	119289652	119302800	59
chr12	119302800	132101513	75
chr12	132101513	132120644	92
chr12	132120644	132143802	59
chr12	132143802	133851895	92
chr13	0	17900000	0
chr13	17900000	23350989	28
chr13	23350989	23522312	11
chr13	23522312	24850516	28
chr13	24850516	25020151	11
chr13	25020151	38070201	28
chr13	38070201	38070759	45
chr13	38070759	38088352	0
chr13	38088352	38088864	44
chr13	38088864	41761532	28
chr13	41761532	48922283	44
chr13	48922283	52499107	75
chr13	52499107	52874834	75
chr13	52874834	55188986	75
chr13	55188986	68146743	74
chr13	68146743	69339697	76
chr13	69339697	74751242	77
chr13	74751242	101446713	77
chr13	101446713	101522868	77
chr13	101522868	110931216	77
chr13	110931216	111020247	77
chr13	111020247	115169878	77
chr14	0	17600000	0
chr14	17600000	19108176	9
chr14	19108176	19719084	25
chr14	19719084	20263654	31
chr14	20263654	20667962	31
chr14	20667962	20873127	31
chr14	20873127	21018906	31
chr14	21018906	21144001	31
chr14	21144001	21819675	31
chr14	21819675	24699215	14
chr14	24699215	24786717	31
chr14	24786717	28275710	14
chr14	28275710	34239526	13
chr14	34239526	34509869	30
chr14	34509869	37411109	13
chr14	37411109	39261646	2
chr14	39261646	40064523	2
chr14	40064523	40150932	0
chr14	40150932	47289944	2
chr14	47289944	59606105	2
chr14	59606105	59670767	18
chr14	59670767	62216727	2
chr14	62216727	65101006	1
chr14	65101006	65218647	18
chr14	65218647	69516664	1
chr14	69516664	73653538	34
chr14	73653538	73806586	51
chr14	73806586	86284382	34
chr14	86284382	86320654	18
chr14	86320654	102460155	34
chr14	102460155	102545051	51
chr14	102545051	102813770	34
chr14	102813770	103512271	51
chr14	103512271	103643504	51
chr14	103643504	103964015	35
chr14	103964015	105348202	48
chr14	105348202	105481083	64
chr14	105481083	105719484	48
chr14	105719484	105821203	64
chr14	105821203	106918101	48
chr14	106918101	107144448	29
chr14	107144448	107175649	46
chr14	107175649	107349540	29
chr15	0	19000000	0
chr15	19000000	20071673	1
chr15	20071673	20101641	43
chr15	20101641	22297617	60
chr15	22297617	22583908	43
chr15	22583908	26697396	39
chr15	26697396	26915191	23
chr15	26915191	34830666	0
chr15	34830666	37160234	0
chr15	37160234	37202667	14
chr15	37202667	52793930	0
chr15	52793930	53127103	0
chr15	53127103	53173020	14
chr15	53173020	55377390	0
chr15	55377390	55476743	38
chr15	55476743	59614207	39
chr15	59614207	61076694	3
chr15	61076694	61930428	5
chr15	61930428	69969281	22
chr15	69969281	72725508	66
chr15	72725508	73481735	49
chr15	73481735	73991143	0
chr15	73991143	74172083	0
chr15	74172083	75494279	0
chr15	75494279	76139427	0
chr15	76139427	76485751	0
chr15	76485751	76787370	0
chr15	76787370	77102556	0
chr15	77102556	77681570	0
chr15	77681570	81016606	0
chr15	81016606	102531392	30
chr16	0	1234891	46
chr16	1234891	1309163	23
chr16	1309163	13528287	40
chr16	13528287	32097689	61
chr16	32097689	34197476	58
chr16	34197476	35183806	21
chr16	35183806	36600000	4
chr16	36600000	46491374	7
chr16	46491374	50598432	23
chr16	50598432	52989162	19
chr16	52989162	67600257	32
chr16	67600257	68699063	21
chr16	68699063	68761851	4
chr16	68761851	70194436	21
chr16	70194436	70486712	22
chr16	70486712	71203996	56
chr16	71203996	72307687	55
chr16	72307687	72604651	38
chr16	72604651	89431080	55
chr16	89431080	89620249	55
chr16	89620249	90354753	55
chr17	0	1336507	77
chr17	1336507	7332330	61
chr17	7332330	7436340	77
chr17	7436340	7473170	44
chr17	7473170	10556824	61
chr17	10556824	12190296	58
chr17	12190296	13024879	38
chr17	13024879	19168371	21
chr17	19168371	19384553	24
chr17	19384553	24000000	41
chr17	24000000	32214792	19
chr17	32214792	35174495	18
chr17	35174495	36244069	22
chr17	36244069	36790305	38
chr17	36790305	37295832	22
chr17	37295832	37442257	38
chr17	37442257	39839673	22
chr17	39839673	43158791	19
chr17	43158791	43186188	36
chr17	43186188	44448745	19
chr17	44448745	46584521	23
chr17	46584521	46832162	39
chr17	46832162	48289816	23
chr17	48289816	49412598	39
chr17	49412598	52019448	23
chr17	52019448	58135731	48
chr17	58135731	58162118	65
chr17	58162118	70580176	48
chr17	70580176	70615707	65
chr17	70615707	73018457	48
chr17	73018457	80430029	65
chr17	80430029	81195210	56
chr18	0	3646979	76
chr18	3646979	3666883	76
chr18	3666883	15307817	76
chr18	15307817	17200000	60
chr18	17200000	18611243	71
chr18	18611243	23910424	87
chr18	23910424	24206011	87
chr18	24206011	24592923	87
chr18	24592923	25125303	87
chr18	25125303	25440008	87
chr18	25440008	25922186	87
chr18	25922186	26167938	87
chr18	26167938	26219806	87
chr18	26219806	26563542	87
chr18	26563542	27069385	87
chr18	27069385	27204645	87
chr18	27204645	27292639	87
chr18	27292639	27459004	87
chr18	27459004	27870002	87
chr18	27870002	28097406	87
chr18	28097406	28244498	87
chr18	28244498	28346818	87
chr18	28346818	29095836	87
chr18	29095836	29329784	87
chr18	29329784	29549038	87
chr18	29549038	29658999	87
chr18	29658999	29694104	87
chr18	29694104	29894626	87
chr18	29894626	30121325	87
chr18	30121325	30390759	87
chr18	30390759	30863273	87
chr18	30863273	30893669	87
chr18	30893669	31242326	87
chr18	31242326	31373321	87
chr18	31373321	31912830	87
chr18	31912830	32033961	87
chr18	32033961	32113908	87
chr18	32113908	32624698	87
chr18	32624698	32893784	87
chr18	32893784	33114355	87
chr18	33114355	33297706	87
chr18	33297706	33599087	87
chr18	33599087	33850828	87
chr18	33850828	35600896	87
chr18	35600896	35647014	87
chr18	35647014	35712074	87
chr18	35712074	35996510	87
chr18	35996510	36355284	87
chr18	36355284	37074564	87
chr18	37074564	37259531	87
chr18	37259531	37365597	87
chr18	37365597	37471345	87
chr18	37471345	37822743	87
chr18	37822743	38140192	87
chr18	38140192	38269655	87
chr18	38269655	38379638	90
chr18	38379638	40685361	90
chr18	40685361	40903179	90
chr18	40903179	41118800	90
chr18	41118800	41468229	90
chr18	41468229	41544867	90
chr18	41544867	42095389	90
chr18	42095389	43653690	90
chr18	43653690	43839385	90
chr18	43839385	45395081	90
chr18	45395081	45417734	90
chr18	45417734	46322138	90
chr18	46322138	46954008	90
chr18	46954008	47118525	90
chr18	47118525	47198293	90
chr18	47198293	47632814	90
chr18	47632814	47858332	90
chr18	47858332	48603848	90
chr18	48603848	48735739	90
chr18	48735739	50227326	90
chr18	50227326	53506939	93
chr18	53506939	53921858	91
chr18	53921858	54104228	74
chr18	54104228	55926134	91
chr18	55926134	56028122	74
chr18	56028122	61932342	91
chr18	61932342	61996111	74
chr18	61996111	78077248	91
chr19	0	543230	0
chr19	543230	556397	15
chr19	556397	954593	53
chr19	954593	3097098	36
chr19	3097098	5965349	57
chr19	5965349	6017612	41
chr19	6017612	8183680	57
chr19	8183680	8932724	74
chr19	8932724	9054232	39
chr19	9054232	9263665	39
chr19	9263665	9349216	39
chr19	9349216	10310385	46
chr19	10310385	18750012	85
chr19	18750012	21206938	83
chr19	21206938	24521623	61
chr19	24521623	26500000	44
chr19	26500000	27828664	62
chr19	27828664	34180818	78
chr19	34180818	34518119	94
chr19	34518119	35762558	94
chr19	35762558	35849408	93
chr19	35849408	35864296	91
chr19	35864296	36982917	93
chr19	36982917	37753590	95
chr19	37753590	38357956	95
chr19	38357956	47145519	79
chr19	47145519	51559818	62
chr19	51559818	51589387	79
chr19	51589387	53744609	62
chr19	53744609	53904465	79
chr19	53904465	57762897	62
chr19	57762897	57909480	79
chr19	57909480	58759431	62
chr19	58759431	59128983	79
chr20	0	456584	92
chr20	456584	1560975	76
chr20	1560975	1598026	59
chr20	1598026	3431644	76
chr20	3431644	3533180	92
chr20	3533180	5699534	76
chr20	5699534	5767923	92
chr20	5767923	6301470	76
chr20	6301470	8192255	92
chr20	8192255	8254265	76
chr20	8254265	12884239	92
chr20	12884239	14322088	92
chr20	14322088	14435284	76
chr20	14435284	26288535	92
chr20	26288535	27500000	76
chr20	27500000	29471235	75
chr20	29471235	45867094	91
chr20	45867094	46207483	91
chr20	46207483	50405357	91
chr20	50405357	50692598	91
chr20	50692598	52192250	91
chr20	52192250	52368089	91
chr20	52368089	53376195	91
chr20	53376195	53442222	91
chr20	53442222	53591555	91
chr20	53591555	53635620	91
chr20	53635620	63025520	91
chr21	0	9764385	1
chr21	9764385	11039570	17
chr21	11039570	13200000	1
chr21	13200000	14446700	42
chr21	14446700	16430692	59
chr21	16430692	16511221	59
chr21	16511221	16581463	59
chr21	16581463	17068496	59
chr21	17068496	29749837	59
chr21	29749837	45086049	42
chr21	45086049	45365074	59
chr21	45365074	47854150	42
chr21	47854150	48060164	59
chr21	48060164	48129895	42
chr22	0	14700000	0
chr22	14700000	16058758	4
chr22	16058758	16151161	48
chr22	16151161	16483866	45
chr22	16483866	16504582	62
chr22	16504582	18770474	46
chr22	18770474	19057573	29
chr22	19057573	29093606	46
chr22	29093606	29706289	62
chr22	29706289	31515034	46
chr22	31515034	31565970	62
chr22	31565970	33629456	46
chr22	33629456	33912255	4
chr22	33912255	36755676	2
chr22	36755676	36808474	0
chr22	36808474	36942417	2
chr22	36942417	37289642	0
chr22	37289642	43402708	4
chr22	43402708	50919465	0
chr22	50919465	51304566	4
chrX	0	2007788	84
chrX	2007788	3321933	67
chrX	3321933	3382873	45
chrX	3382873	3642365	28
chrX	3642365	7182862	45
chrX	7182862	27854537	44
chrX	27854537	29604276	28
chrX	29604276	29922947	44
chrX	29922947	33166632	28
chrX	33166632	33895555	28
chrX	33895555	41457003	30
chrX	41457003	41519263	13
chrX	41519263	50499877	30
chrX	50499877	53084530	48
chrX	53084530	58480569	65
chrX	58480569	59178820	17
chrX	59178820	60600000	0
chrX	60600000	61818199	19
chrX	61818199	62094088	35
chrX	62094088	69305327	2
chrX	69305327	69504775	19
chrX	69504775	70259253	2
chrX	70259253	70465072	19
chrX	70465072	72420178	2
chrX	72420178	73100203	0
chrX	73100203	73231181	0
chrX	73231181	81751658	0
chrX	81751658	81950145	0
chrX	81950145	83782551	0
chrX	83782551	84019267	0
chrX	84019267	87539411	0
chrX	87539411	116522890	0
chrX	116522890	117648174	12
chrX	117648174	120261538	46
chrX	120261538	120322855	29
chrX	120322855	124940979	46
chrX	124940979	125352631	27
chrX	125352631	125513812	10
chrX	125513812	127863710	27
chrX	127863710	128033824	10
chrX	128033824	129127618	27
chrX	129127618	129619282	0
chrX	129619282	135515517	27
chrX	135515517	135690460	10
chrX	135690460	136972867	27
chrX	136972867	137096967	10
chrX	137096967	137861924	27
chrX	137861924	138034655	10
chrX	138034655	139011090	27
chrX	139011090	142264988	0
chrX	142264988	142293174	0
chrX	142293174	144813075	0
chrX	144813075	145012304	0
chrX	145012304	151810481	0
chrX	151810481	151999050	0
chrX	151999050	152486311	0
chrX	152486311	152559901	0
chrX	152559901	155270560	0
chrY	0	12500000	0
chrY	12500000	59373566	0
