Chromosome Region	Start	End	gain
chr4	34829893	44909791	0
chr4	44909791	45569334	0
chr4	45569334	48685813	0
chr4	48685813	49091580	0
chr4	49091580	50400000	0
chr4	50400000	52696792	0
chr4	52696792	52706713	0
chr4	52706713	52821263	0
chr4	52821263	53800584	0
chr4	53800584	57743483	0
chr4	57743483	59486747	0
chr4	59486747	59597434	0
chr4	59597434	60821975	0
chr4	60821975	60927119	0
chr4	60927119	61238238	0
chr4	61238238	61398637	0
chr4	61398637	67293127	0
chr4	67293127	67433434	0
chr4	67433434	68673547	0
chr4	68673547	68807271	0
chr4	68807271	69028542	0
chr4	69028542	69690410	0
chr4	69690410	69865625	0
chr4	69865625	69996571	0
chr4	69996571	70149404	0
chr4	70149404	72498629	0
chr4	72498629	72706793	0
chr4	72706793	72748034	0
chr4	72748034	73115500	0
chr4	73115500	73427062	0
chr4	73427062	73471586	0
chr4	73471586	81869225	0
chr4	81869225	82681325	0
chr4	82681325	83700382	0
chr4	83700382	84032383	0
chr4	84032383	84518663	0
chr4	84518663	98359546	0
chr4	98359546	98361306	0
chr4	98361306	116111578	0
chr4	116111578	116246317	0
chr4	116246317	119356515	0
chr4	119356515	129422075	0
chr4	129422075	129523872	0
chr4	129523872	130224143	0
chr4	130224143	131680681	0
chr4	131680681	131780294	0
chr4	131780294	158122396	0
chr4	158122396	158148535	0
chr4	158148535	161877009	0
chr4	161877009	161884972	0
chr4	161884972	162495318	0
chr4	162495318	163793262	0
chr4	163793262	163971449	0
chr4	163971449	165609158	0
chr4	165609158	176167638	0
chr4	176167638	187964074	0
chr4	187964074	187988173	0
chr4	187988173	191154276	0
chr5	0	2804699	20
chr5	2804699	26107358	37
chr5	26107358	26800864	25
chr5	26800864	32524985	37
chr5	32524985	32574568	20
chr5	32574568	41385493	37
chr5	41385493	41443617	23
chr5	41443617	43734600	0
chr5	43734600	46383335	0
chr5	46383335	48400000	1
chr5	48400000	52259954	0
chr5	52259954	57265834	0
chr5	57265834	57320534	0
chr5	57320534	57342136	0
chr5	57342136	57346982	0
chr5	57346982	57467029	0
chr5	57467029	57555924	0
chr5	57555924	65302196	0
chr5	65302196	84707156	0
chr5	84707156	84746301	0
chr5	84746301	95739277	0
chr5	95739277	99116951	0
chr5	99116951	99145376	0
chr5	99145376	101497323	0
chr5	101497323	101532393	0
chr5	101532393	123983077	0
chr5	123983077	125347758	3
chr5	125347758	132802810	15
chr5	132802810	132966105	0
chr5	132966105	133160824	15
chr5	133160824	133181214	1
chr5	133181214	156319195	15
chr5	156319195	178852760	0
chr5	178852760	178937051	10
chr5	178937051	180376610	0
chr5	180376610	180915260	0
chr6	0	11651527	48
chr6	11651527	11700761	32
chr6	11700761	18170575	48
chr6	18170575	20737965	44
chr6	20737965	24607737	24
chr6	24607737	24958617	17
chr6	24958617	24991672	0
chr6	24991672	27886214	17
chr6	27886214	32456713	32
chr6	32456713	32626278	20
chr6	32626278	38241846	32
chr6	38241846	42690296	18
chr6	42690296	43464265	28
chr6	43464265	43833330	45
chr6	43833330	45677576	28
chr6	45677576	58449658	0
chr6	58449658	58774716	13
chr6	58774716	61000000	0
chr6	61000000	62112627	0
chr6	62112627	79041670	0
chr6	79041670	101111966	0
chr6	101111966	101275331	0
chr6	101275331	103736403	0
chr6	103736403	103763766	0
chr6	103763766	108261213	0
chr6	108261213	111821569	0
chr6	111821569	112211203	0
chr6	112211203	113489051	0
chr6	113489051	115864001	0
chr6	115864001	157427121	0
chr6	157427121	171115067	0
chr7	0	710480	0
chr7	710480	2761666	0
chr7	2761666	7990962	0
chr7	7990962	8437918	0
chr7	8437918	8522571	0
chr7	8522571	26122228	0
chr7	26122228	26207428	0
chr7	26207428	57950944	0
chr7	57950944	59900000	0
chr7	59900000	61072037	0
chr7	61072037	75038543	0
chr7	75038543	87415158	0
chr7	87415158	87479815	0
chr7	87479815	109435445	0
chr7	109435445	109453884	5
chr7	109453884	135353260	0
chr7	135353260	135895002	0
chr7	135895002	158393297	0
chr7	158393297	159138663	12
chr8	0	14164661	0
chr8	14164661	14272835	0
chr8	14272835	14620720	0
chr8	14620720	14782083	0
chr8	14782083	19978834	0
chr8	19978834	20126970	0
chr8	20126970	25157915	0
chr8	25157915	27406484	0
chr8	27406484	27531368	0
chr8	27531368	33584144	0
chr8	33584144	34084022	0
chr8	34084022	35087237	0
chr8	35087237	39397854	0
chr8	39397854	45600000	0
chr8	45600000	49929453	14
chr8	49929453	49983548	0
chr8	49983548	51013854	14
chr8	51013854	52882868	15
chr8	52882868	53441287	28
chr8	53441287	55666766	66
chr8	55666766	59319637	66
chr8	59319637	60114299	78
chr8	60114299	60142148	61
chr8	60142148	62692566	78
chr8	62692566	78165447	50
chr8	78165447	90948927	26
chr8	90948927	102327869	43
chr8	102327869	111946072	40
chr8	111946072	112129607	51
chr8	112129607	113657268	40
chr8	113657268	113663211	51
chr8	113663211	123120186	40
chr8	123120186	126758982	69
chr8	126758982	137681983	80
chr8	137681983	137862915	80
chr8	137862915	141021183	80
chr8	141021183	141169493	80
chr8	141169493	146364022	80
chr9	0	14232312	0
chr9	14232312	14246316	0
chr9	14246316	21294440	0
chr9	21294440	21307242	0
chr9	21307242	23864448	0
chr9	23864448	23899407	0
chr9	23899407	25361448	0
chr9	25361448	34940233	0
chr9	34940233	36785694	0
chr9	36785694	38279773	0
chr9	38279773	45471396	0
chr9	45471396	46906975	0
chr9	46906975	49000000	0
chr9	49000000	65630934	0
chr9	65630934	68151514	0
chr9	68151514	69817410	0
chr9	69817410	73251320	0
chr9	73251320	85093434	0
chr9	85093434	100383610	0
chr9	100383610	113479987	0
chr9	113479987	130536241	0
chr9	130536241	132204523	0
chr9	132204523	135548700	0
chr9	135548700	135586577	0
chr9	135586577	139536695	0
chr9	139536695	140319685	0
chr9	140319685	140594585	0
chr9	140594585	141213431	0
chr10	0	135868	14
chr10	135868	1281961	25
chr10	1281961	18523169	11
chr10	18523169	26176544	0
chr10	26176544	34834057	11
chr10	34834057	35035149	23
chr10	35035149	36049693	6
chr10	36049693	36055349	0
chr10	36055349	36092540	6
chr10	36092540	36117555	0
chr10	36117555	36548525	6
chr10	36548525	40200000	0
chr10	40200000	46955606	14
chr10	46955606	55873493	3
chr10	55873493	55907343	0
chr10	55907343	56016217	3
chr10	56016217	56188521	14
chr10	56188521	57291561	3
chr10	57291561	57430259	14
chr10	57430259	61499524	3
chr10	61499524	61668115	14
chr10	61668115	64254172	3
chr10	64254172	64507207	14
chr10	64507207	72714084	3
chr10	72714084	84723650	0
chr10	84723650	94521420	0
chr10	94521420	97187829	0
chr10	97187829	102507797	0
chr10	102507797	112007090	12
chr10	112007090	112024266	0
chr10	112024266	114219531	12
chr10	114219531	114540088	0
chr10	114540088	116529779	12
chr10	116529779	116623297	29
chr10	116623297	121115646	12
chr10	121115646	123231297	0
chr10	123231297	134232713	0
chr10	134232713	134818407	0
chr10	134818407	135534747	0
chr11	0	26002999	0
chr11	26002999	26700093	0
chr11	26700093	50741131	0
chr11	50741131	51492588	0
chr11	51492588	51518519	0
chr11	51518519	51532610	0
chr11	51532610	53700000	0
chr11	53700000	54789042	0
chr11	54789042	54794667	0
chr11	54794667	55010310	0
chr11	55010310	63068898	0
chr11	63068898	65097138	0
chr11	65097138	65990883	5
chr11	65990883	67516352	0
chr11	67516352	78701587	0
chr11	78701587	94111025	0
chr11	94111025	104915047	2
chr11	104915047	109762645	0
chr11	109762645	110212938	0
chr11	110212938	117335459	0
chr11	117335459	129791138	0
chr11	129791138	134106492	0
chr11	134106492	135006516	0
chr12	0	2887244	22
chr12	2887244	3007629	39
chr12	3007629	6415827	22
chr12	6415827	6684284	39
chr12	6684284	8595219	22
chr12	8595219	9631972	23
chr12	9631972	9735334	11
chr12	9735334	12531847	23
chr12	12531847	17699982	19
chr12	17699982	21784085	21
chr12	21784085	25436305	10
chr12	25436305	34775885	8
chr12	34775885	35800000	20
chr12	35800000	37880478	7
chr12	37880478	52899103	0
chr12	52899103	52905839	7
chr12	52905839	60012184	0
chr12	60012184	71303315	0
chr12	71303315	71509146	0
chr12	71509146	72721201	0
chr12	72721201	77210205	0
chr12	77210205	78993411	0
chr12	78993411	128633035	0
chr12	128633035	128696923	0
chr12	128696923	133851895	0
chr13	0	17900000	0
chr13	17900000	19045720	0
chr13	19045720	19123483	0
chr13	19123483	19661387	0
chr13	19661387	21783687	0
chr13	21783687	36774583	0
chr13	36774583	36922822	0
chr13	36922822	38071579	0
chr13	38071579	38086544	0
chr13	38086544	53926313	0
chr13	53926313	115169878	0
chr14	0	17600000	0
chr14	17600000	19108176	0
chr14	19108176	19436181	0
chr14	19436181	19549378	0
chr14	19549378	20424155	0
chr14	20424155	22487540	16
chr14	22487540	22590936	16
chr14	22590936	23005299	33
chr14	23005299	24486295	16
chr14	24486295	26779521	0
chr14	26779521	26784422	0
chr14	26784422	30010211	0
chr14	30010211	49288898	0
chr14	49288898	51261541	0
chr14	51261541	56470544	0
chr14	56470544	56906183	0
chr14	56906183	56968966	0
chr14	56968966	59435843	0
chr14	59435843	65088133	0
chr14	65088133	67483075	0
chr14	67483075	73991717	0
chr14	73991717	74047270	0
chr14	74047270	88981545	0
chr14	88981545	89995934	0
chr14	89995934	101212406	0
chr14	101212406	106817250	0
chr14	106817250	107349540	0
chr15	0	19000000	0
chr15	19000000	20101641	0
chr15	20101641	38357933	0
chr15	38357933	43217916	0
chr15	43217916	43557479	0
chr15	43557479	64869246	0
chr15	64869246	64953252	3
chr15	64953252	65005357	7
chr15	65005357	72642168	0
chr15	72642168	74050994	7
chr15	74050994	74077895	0
chr15	74077895	79639114	7
chr15	79639114	81255963	0
chr15	81255963	93002820	0
chr15	93002820	93098056	0
chr15	93098056	102531392	0
chr16	0	181403	0
chr16	181403	668983	0
chr16	668983	1744007	0
chr16	1744007	2329529	0
chr16	2329529	2538044	0
chr16	2538044	3112439	0
chr16	3112439	7742958	0
chr16	7742958	7772821	0
chr16	7772821	14201558	0
chr16	14201558	14276466	0
chr16	14276466	14989851	0
chr16	14989851	15087177	0
chr16	15087177	18931833	0
chr16	18931833	22418509	0
chr16	22418509	22800517	0
chr16	22800517	22825693	0
chr16	22825693	32699406	0
chr16	32699406	33618736	0
chr16	33618736	34653401	0
chr16	34653401	36600000	0
chr16	36600000	46660580	0
chr16	46660580	46739893	0
chr16	46739893	50874957	0
chr16	50874957	50947061	0
chr16	50947061	51715195	0
chr16	51715195	51855786	0
chr16	51855786	58533268	0
chr16	58533268	62958672	0
chr16	62958672	62985290	0
chr16	62985290	63308527	0
chr16	63308527	63624141	0
chr16	63624141	64916454	0
chr16	64916454	64965887	0
chr16	64965887	69480221	0
chr16	69480221	69860889	0
chr16	69860889	83012271	0
chr16	83012271	83063804	0
chr16	83063804	83080016	0
chr16	83080016	83086852	0
chr16	83086852	84759158	0
chr16	84759158	86525584	0
chr16	86525584	87085016	0
chr16	87085016	89875431	0
chr16	89875431	90354753	0
chr17	0	6028100	0
chr17	6028100	6121680	0
chr17	6121680	15009641	0
chr17	15009641	15051915	0
chr17	15051915	22062395	0
chr17	22062395	22235650	0
chr17	22235650	24000000	0
chr17	24000000	25311244	0
chr17	25311244	25313829	0
chr17	25313829	25346692	0
chr17	25346692	26156614	0
chr17	26156614	26266654	0
chr17	26266654	29599401	0
chr17	29599401	29692834	0
chr17	29692834	34284116	0
chr17	34284116	34301896	0
chr17	34301896	37607933	0
chr17	37607933	42933814	0
chr17	42933814	43198686	0
chr17	43198686	44164457	0
chr17	44164457	44363267	0
chr17	44363267	54159979	0
chr17	54159979	54173035	0
chr17	54173035	66475727	0
chr17	66475727	68437726	0
chr17	68437726	72998079	0
chr17	72998079	73384773	0
chr17	73384773	73558813	0
chr17	73558813	76903286	0
chr17	76903286	77285486	0
chr17	77285486	77296988	0
chr17	77296988	77348494	0
chr17	77348494	78665415	0
chr17	78665415	81195210	9
chr18	0	816356	0
chr18	816356	887815	0
chr18	887815	15307817	0
chr18	15307817	17200000	0
chr18	17200000	18594682	0
chr18	18594682	37917729	0
chr18	37917729	49495582	0
chr18	49495582	49573382	0
chr18	49573382	58097091	0
chr18	58097091	58115744	0
chr18	58115744	63871003	0
chr18	63871003	76387445	0
chr18	76387445	78077248	0
chr19	0	548203	0
chr19	548203	2211230	0
chr19	2211230	5767767	0
chr19	5767767	6285532	0
chr19	6285532	10120435	0
chr19	10120435	10836440	0
chr19	10836440	10990609	0
chr19	10990609	11249405	0
chr19	11249405	13785224	0
chr19	13785224	14164551	0
chr19	14164551	14402389	0
chr19	14402389	15760395	12
chr19	15760395	18389195	19
chr19	18389195	18804611	36
chr19	18804611	19457816	19
chr19	19457816	20594498	2
chr19	20594498	20722654	14
chr19	20722654	22089284	2
chr19	22089284	23871949	0
chr19	23871949	24461119	0
chr19	24461119	24521623	17
chr19	24521623	26500000	0
chr19	26500000	27828664	0
chr19	27828664	29246134	0
chr19	29246134	29423912	6
chr19	29423912	30841634	7
chr19	30841634	32334515	0
chr19	32334515	36562870	0
chr19	36562870	36582565	0
chr19	36582565	38788311	0
chr19	38788311	39050556	8
chr19	39050556	41612890	0
chr19	41612890	45098602	0
chr19	45098602	45394422	0
chr19	45394422	45631186	0
chr19	45631186	46156317	0
chr19	46156317	47353885	0
chr19	47353885	47712603	0
chr19	47712603	48390609	0
chr19	48390609	49040532	0
chr19	49040532	51451561	0
chr19	51451561	51536032	0
chr19	51536032	59128983	0
chr20	0	1554847	0
chr20	1554847	1560862	0
chr20	1560862	1567733	0
chr20	1567733	1598026	0
chr20	1598026	1599357	0
chr20	1599357	2397607	0
chr20	2397607	5352019	0
chr20	5352019	6469696	0
chr20	6469696	6491546	0
chr20	6491546	10606597	0
chr20	10606597	10953885	0
chr20	10953885	25660139	2
chr20	25660139	25782586	0
chr20	25782586	27500000	2
chr20	27500000	30019280	0
chr20	30019280	34834775	10
chr20	34834775	49090540	0
chr20	49090540	49151530	10
chr20	49151530	60473581	0
chr20	60473581	61815521	10
chr20	61815521	62248355	24
chr20	62248355	62280479	54
chr20	62280479	62424595	40
chr20	62424595	62551844	6
chr20	62551844	63025520	0
chr21	0	9764385	0
chr21	9764385	11018120	0
chr21	11018120	11039570	0
chr21	11039570	11156072	0
chr21	11156072	13200000	0
chr21	13200000	14446700	0
chr21	14446700	22713173	0
chr21	22713173	22847707	0
chr21	22847707	24418183	0
chr21	24418183	24542448	0
chr21	24542448	25553139	0
chr21	25553139	25597846	0
chr21	25597846	27689760	0
chr21	27689760	27783015	0
chr21	27783015	36155685	0
chr21	36155685	36261775	0
chr21	36261775	38097490	0
chr21	38097490	38957652	0
chr21	38957652	39093729	0
chr21	39093729	42133388	0
chr21	42133388	46688638	0
chr21	46688638	48029213	0
chr21	48029213	48129895	0
chr22	0	14700000	0
chr22	14700000	16151161	0
chr22	16151161	16405616	0
chr22	16405616	16774157	0
chr22	16774157	18102527	0
chr22	18102527	24014289	0
chr22	24014289	51304566	0
chrX	0	868760	0
chrX	868760	885805	0
chrX	885805	1837799	0
chrX	1837799	1839899	0
chrX	1839899	34019171	0
chrX	34019171	34078178	0
chrX	34078178	42818248	0
chrX	42818248	47875707	0
chrX	47875707	48001293	0
chrX	48001293	49568632	0
chrX	49568632	56646988	0
chrX	56646988	59298906	0
chrX	59298906	59331578	0
chrX	59331578	60600000	0
chrX	60600000	61818199	0
chrX	61818199	82054501	0
chrX	82054501	86930102	0
chrX	86930102	152524435	0
chrX	152524435	152625354	0
chrX	152625354	155270560	0
chrY	0	12500000	0
chrY	12500000	59373566	0
