Chromosome Region	Start	End	gain
chr2	41257596	41600920	74
chr2	41600920	43383294	91
chr2	43383294	58306409	97
chr2	58306409	58392501	81
chr2	58392501	87326504	97
chr2	87326504	88351344	93
chr2	88351344	90082301	98
chr2	90082301	90301276	46
chr2	90301276	91627978	15
chr2	91627978	91704724	32
chr2	91704724	92193296	46
chr2	92193296	92275027	32
chr2	92275027	93300000	15
chr2	93300000	95341388	16
chr2	95341388	95421697	33
chr2	95421697	95439958	47
chr2	95439958	101534111	98
chr2	101534111	107182011	93
chr2	107182011	108874238	93
chr2	108874238	108913516	79
chr2	108913516	113860516	93
chr2	113860516	114019590	93
chr2	114019590	141798906	93
chr2	141798906	142010576	79
chr2	142010576	142756371	93
chr2	142756371	143285126	93
chr2	143285126	149014382	93
chr2	149014382	163318590	95
chr2	163318590	164232215	95
chr2	164232215	164947649	95
chr2	164947649	170300351	78
chr2	170300351	171094887	64
chr2	171094887	171510997	78
chr2	171510997	171813078	95
chr2	171813078	175627453	78
chr2	175627453	176993768	74
chr2	176993768	180408999	74
chr2	180408999	180413367	58
chr2	180413367	180423890	58
chr2	180423890	180613936	74
chr2	180613936	180808090	74
chr2	180808090	180920862	74
chr2	180920862	181133576	74
chr2	181133576	181379907	74
chr2	181379907	182072411	74
chr2	182072411	182499009	74
chr2	182499009	182587758	74
chr2	182587758	183332749	74
chr2	183332749	183910188	74
chr2	183910188	186781053	71
chr2	186781053	186872333	54
chr2	186872333	187481423	71
chr2	187481423	187567673	88
chr2	187567673	188159389	71
chr2	188159389	212348674	88
chr2	212348674	213680975	88
chr2	213680975	213797073	60
chr2	213797073	220576527	88
chr2	220576527	231959482	71
chr2	231959482	232111213	88
chr2	232111213	232205555	71
chr2	232205555	233054065	57
chr2	233054065	234205549	71
chr2	234205549	239410117	88
chr2	239410117	241462146	54
chr2	241462146	241958042	71
chr2	241958042	243199373	88
chr3	0	289061	88
chr3	289061	394599	88
chr3	394599	416497	88
chr3	416497	1421844	72
chr3	1421844	2118775	72
chr3	2118775	4348110	72
chr3	4348110	4381438	55
chr3	4381438	6648836	72
chr3	6648836	6654205	55
chr3	6654205	7269189	72
chr3	7269189	7298208	72
chr3	7298208	7832478	72
chr3	7832478	8097987	55
chr3	8097987	9365508	72
chr3	9365508	9571656	72
chr3	9571656	16297735	72
chr3	16297735	16476299	72
chr3	16476299	17386801	72
chr3	17386801	17814612	72
chr3	17814612	22272172	72
chr3	22272172	22296555	72
chr3	22296555	23071672	72
chr3	23071672	24652625	75
chr3	24652625	24766455	75
chr3	24766455	26704572	75
chr3	26704572	28684951	77
chr3	28684951	33456501	75
chr3	33456501	33476584	75
chr3	33476584	40584675	75
chr3	40584675	49867825	58
chr3	49867825	50215032	75
chr3	50215032	50366111	92
chr3	50366111	52140332	75
chr3	52140332	52385602	92
chr3	52385602	52542610	60
chr3	52542610	62246702	43
chr3	62246702	62470984	60
chr3	62470984	64362682	43
chr3	64362682	64417227	43
chr3	64417227	64524527	43
chr3	64524527	64550402	26
chr3	64550402	66984060	43
chr3	66984060	67136440	43
chr3	67136440	68728890	43
chr3	68728890	68748866	60
chr3	68748866	73095750	43
chr3	73095750	76419081	74
chr3	76419081	76530659	74
chr3	76530659	76742330	74
chr3	76742330	77075624	74
chr3	77075624	77508413	74
chr3	77508413	77602286	74
chr3	77602286	77995922	74
chr3	77995922	78184971	74
chr3	78184971	78456166	74
chr3	78456166	78504223	74
chr3	78504223	78686140	74
chr3	78686140	78825084	74
chr3	78825084	80054154	74
chr3	80054154	80473819	74
chr3	80473819	81230654	74
chr3	81230654	81322575	74
chr3	81322575	82722632	74
chr3	82722632	83023350	77
chr3	83023350	84074913	77
chr3	84074913	84101266	94
chr3	84101266	84253299	94
chr3	84253299	84567829	94
chr3	84567829	84647730	91
chr3	84647730	85502017	91
chr3	85502017	85629664	91
chr3	85629664	85889099	91
chr3	85889099	85964393	91
chr3	85964393	86378042	91
chr3	86378042	86888129	91
chr3	86888129	87235624	91
chr3	87235624	87608862	91
chr3	87608862	88675096	91
chr3	88675096	89050411	94
chr3	89050411	89267440	94
chr3	89267440	89338185	94
chr3	89338185	89386954	94
chr3	89386954	89423151	94
chr3	89423151	89671340	94
chr3	89671340	90025004	94
chr3	90025004	91000000	94
chr3	91000000	93548479	46
chr3	93548479	94003849	77
chr3	94003849	94770456	77
chr3	94770456	95310868	77
chr3	95310868	95473818	77
chr3	95473818	95507646	77
chr3	95507646	96322466	60
chr3	96322466	96353435	60
chr3	96353435	96469837	60
chr3	96469837	98008026	60
chr3	98008026	98532775	44
chr3	98532775	98729852	44
chr3	98729852	100195909	44
chr3	100195909	100456631	44
chr3	100456631	100517430	44
chr3	100517430	101728793	60
chr3	101728793	103071494	44
chr3	103071494	103162424	44
chr3	103162424	103663732	44
chr3	103663732	103851022	44
chr3	103851022	104488229	44
chr3	104488229	104621500	44
chr3	104621500	104676872	44
chr3	104676872	104966163	44
chr3	104966163	104986165	60
chr3	104986165	105172967	60
chr3	105172967	105284086	60
chr3	105284086	105744932	60
chr3	105744932	105807129	60
chr3	105807129	106158985	60
chr3	106158985	106226330	60
chr3	106226330	106401049	60
chr3	106401049	106494344	60
chr3	106494344	114794597	60
chr3	114794597	114847336	27
chr3	114847336	114967632	60
chr3	114967632	115042345	60
chr3	115042345	117234124	60
chr3	117234124	118550397	95
chr3	118550397	118775186	95
chr3	118775186	121109374	95
chr3	121109374	121179828	95
chr3	121179828	125445136	95
chr3	125445136	125475705	62
chr3	125475705	129763279	95
chr3	129763279	129806580	62
chr3	129806580	130399541	95
chr3	130399541	133853811	96
chr3	133853811	134024609	96
chr3	134024609	145458383	96
chr3	145458383	145743081	99
chr3	145743081	146015402	99
chr3	146015402	146218309	99
chr3	146218309	146271069	99
chr3	146271069	146753909	99
chr3	146753909	146957216	99
chr3	146957216	147015291	96
chr3	147015291	147754675	96
chr3	147754675	147924527	96
chr3	147924527	148384699	96
chr3	148384699	148432769	96
chr3	148432769	149569888	96
chr3	149569888	149614177	96
chr3	149614177	151427441	96
chr3	151427441	151590850	96
chr3	151590850	151799855	96
chr3	151799855	152110185	96
chr3	152110185	153541486	96
chr3	153541486	153622453	96
chr3	153622453	156836876	96
chr3	156836876	157015664	96
chr3	157015664	157711332	96
chr3	157711332	159138824	61
chr3	159138824	159239851	61
chr3	159239851	159275522	61
chr3	159275522	161448725	96
chr3	161448725	161515606	96
chr3	161515606	162108723	96
chr3	162108723	162413792	96
chr3	162413792	162510463	96
chr3	162510463	162623889	63
chr3	162623889	162625988	63
chr3	162625988	164921877	96
chr3	164921877	165041326	96
chr3	165041326	165086976	63
chr3	165086976	165230759	96
chr3	165230759	165278968	100
chr3	165278968	165360912	100
chr3	165360912	165736631	100
chr3	165736631	165960368	100
chr3	165960368	166161956	100
chr3	166161956	166419581	100
chr3	166419581	166742098	100
chr3	166742098	167563634	100
chr3	167563634	167635326	100
chr3	167635326	167907313	100
chr3	167907313	168884697	100
chr3	168884697	169159265	100
chr3	169159265	169321151	100
chr3	169321151	169558883	100
chr3	169558883	170071992	100
chr3	170071992	170130840	65
chr3	170130840	170250689	99
chr3	170250689	170564855	99
chr3	170564855	171219001	99
chr3	171219001	171244647	99
chr3	171244647	171358096	96
chr3	171358096	171710121	96
chr3	171710121	171862209	96
chr3	171862209	172070534	96
chr3	172070534	172203172	96
chr3	172203172	172374747	96
chr3	172374747	172442572	96
chr3	172442572	172567439	96
chr3	172567439	173424139	96
chr3	173424139	173656402	96
chr3	173656402	173837059	96
chr3	173837059	173902167	96
chr3	173902167	173923236	96
chr3	173923236	174402664	96
chr3	174402664	174871610	96
chr3	174871610	175017242	96
chr3	175017242	175165940	96
chr3	175165940	175246061	96
chr3	175246061	175647633	96
chr3	175647633	175686148	96
chr3	175686148	175772816	59
chr3	175772816	175805950	59
chr3	175805950	176259970	89
chr3	176259970	176667272	89
chr3	176667272	176708718	89
chr3	176708718	176710735	89
chr3	176710735	176778061	89
chr3	176778061	176806365	89
chr3	176806365	176901762	89
chr3	176901762	177139351	89
chr3	177139351	177997040	89
chr3	177997040	178118177	89
chr3	178118177	180006558	89
chr3	180006558	180767016	92
chr3	180767016	188484169	90
chr3	188484169	198022430	90
chr4	0	68872	30
chr4	68872	242373	73
chr4	242373	672840	87
chr4	672840	2408284	87
chr4	2408284	2912101	87
chr4	2912101	3104695	73
chr4	3104695	4804445	87
chr4	4804445	6463892	70
chr4	6463892	6512833	87
chr4	6512833	11663260	70
chr4	11663260	11887812	57
chr4	11887812	19180638	70
chr4	19180638	20142148	54
chr4	20142148	24461877	70
chr4	24461877	24533598	57
chr4	24533598	24558560	40
chr4	24558560	24955984	57
chr4	24955984	28804753	70
chr4	28804753	29032123	57
chr4	29032123	33297694	70
chr4	33297694	33549502	57
chr4	33549502	34033110	70
chr4	34033110	34314132	57
chr4	34314132	34829893	70
chr4	34829893	38866759	71
chr4	38866759	41157209	87
chr4	41157209	43333984	87
chr4	43333984	49309867	87
chr4	49309867	50400000	73
chr4	50400000	52696792	36
chr4	52696792	61181242	67
chr4	61181242	62508710	81
chr4	62508710	63258961	82
chr4	63258961	64693460	79
chr4	64693460	70251672	80
chr4	70251672	77722350	80
chr4	77722350	78079552	63
chr4	78079552	87782035	53
chr4	87782035	87859456	70
chr4	87859456	91410733	53
chr4	91410733	91496729	70
chr4	91496729	91724191	53
chr4	91724191	92405337	39
chr4	92405337	96922059	53
chr4	96922059	115173678	52
chr4	115173678	115185107	63
chr4	115185107	117426368	56
chr4	117426368	128297336	73
chr4	128297336	142927200	77
chr4	142927200	143029656	63
chr4	143029656	146930519	77
chr4	146930519	152167033	67
chr4	152167033	157246996	63
chr4	157246996	167856284	28
chr4	167856284	169663852	11
chr4	169663852	169701104	0
chr4	169701104	172548327	11
chr4	172548327	172705400	0
chr4	172705400	182323288	11
chr4	182323288	182370281	0
chr4	182370281	182887104	11
chr4	182887104	182980439	0
chr4	182980439	183404528	0
chr4	183404528	191154276	11
chr5	0	48860	90
chr5	48860	231372	90
chr5	231372	17694426	90
chr5	17694426	22684339	90
chr5	22684339	46261151	90
chr5	46261151	46278212	85
chr5	46278212	46383335	24
chr5	46383335	48400000	15
chr5	48400000	49520000	27
chr5	49520000	52500029	58
chr5	52500029	57323830	41
chr5	57323830	57335951	56
chr5	57335951	58297792	41
chr5	58297792	58324089	24
chr5	58324089	59568862	41
chr5	59568862	59634886	57
chr5	59634886	59787722	41
chr5	59787722	60207684	57
chr5	60207684	62366602	41
chr5	62366602	62475599	27
chr5	62475599	67726835	41
chr5	67726835	68421987	24
chr5	68421987	79482040	0
chr5	79482040	91874023	2
chr5	91874023	92860978	19
chr5	92860978	92993684	5
chr5	92993684	97050230	19
chr5	97050230	97126049	15
chr5	97126049	103855797	20
chr5	103855797	103873428	36
chr5	103873428	118934186	20
chr5	118934186	122217881	36
chr5	122217881	122230554	36
chr5	122230554	126346651	20
chr5	126346651	127224030	36
chr5	127224030	127303620	61
chr5	127303620	131556216	44
chr5	131556216	131597730	28
chr5	131597730	131714779	44
chr5	131714779	132097285	61
chr5	132097285	133391054	44
chr5	133391054	133470149	61
chr5	133470149	137253770	44
chr5	137253770	150055521	61
chr5	150055521	151515428	42
chr5	151515428	155295672	42
chr5	155295672	165732366	9
chr5	165732366	174083959	9
chr5	174083959	179272967	43
chr5	179272967	180359083	26
chr5	180359083	180915260	43
chr6	0	240782	82
chr6	240782	254281	82
chr6	254281	404215	82
chr6	404215	612378	82
chr6	612378	1679820	82
chr6	1679820	1761483	82
chr6	1761483	1918844	82
chr6	1918844	2027651	82
chr6	2027651	2586008	82
chr6	2586008	2611372	82
chr6	2611372	2622511	82
chr6	2622511	2680424	82
chr6	2680424	2740636	82
chr6	2740636	2908006	82
chr6	2908006	3264294	82
chr6	3264294	3311977	82
chr6	3311977	3923012	82
chr6	3923012	4067618	82
chr6	4067618	4816938	82
chr6	4816938	5030914	82
chr6	5030914	5205254	82
chr6	5205254	5280769	82
chr6	5280769	5390673	82
chr6	5390673	5445949	82
chr6	5445949	6201965	82
chr6	6201965	6394251	82
chr6	6394251	6489263	82
chr6	6489263	6862323	82
chr6	6862323	7762019	82
chr6	7762019	7938314	82
chr6	7938314	8064951	82
chr6	8064951	8200331	82
chr6	8200331	8377879	82
chr6	8377879	8534440	82
chr6	8534440	8811299	82
chr6	8811299	8914186	82
chr6	8914186	8944074	82
chr6	8944074	10047693	82
chr6	10047693	10518163	82
chr6	10518163	10824388	82
chr6	10824388	11877472	82
chr6	11877472	12123149	87
chr6	12123149	12359509	87
chr6	12359509	13064861	87
chr6	13064861	13197526	87
chr6	13197526	13305879	87
chr6	13305879	13429998	87
chr6	13429998	16659146	87
chr6	16659146	16962658	87
chr6	16962658	17350988	87
chr6	17350988	17504687	87
chr6	17504687	18253481	87
chr6	18253481	18426556	87
chr6	18426556	18475637	87
chr6	18475637	18836340	87
chr6	18836340	19503129	87
chr6	19503129	19703010	87
chr6	19703010	21071759	87
chr6	21071759	21252299	87
chr6	21252299	21351059	87
chr6	21351059	21592762	87
chr6	21592762	22104950	87
chr6	22104950	22137740	87
chr6	22137740	22492760	87
chr6	22492760	22937761	87
chr6	22937761	23469431	87
chr6	23469431	23549033	87
chr6	23549033	30535737	87
chr6	30535737	30901279	87
chr6	30901279	31136079	87
chr6	31136079	31656243	87
chr6	31656243	35412624	87
chr6	35412624	35414798	70
chr6	35414798	38828587	87
chr6	38828587	38867928	70
chr6	38867928	41682273	87
chr6	41682273	46184971	70
chr6	46184971	50002203	87
chr6	50002203	58674833	91
chr6	58674833	58727835	77
chr6	58727835	58741497	60
chr6	58741497	61000000	5
chr6	61000000	62020284	37
chr6	62020284	62113008	92
chr6	62113008	75230991	92
chr6	75230991	80522799	88
chr6	80522799	80563202	88
chr6	80563202	95480551	88
chr6	95480551	95670627	88
chr6	95670627	95842217	88
chr6	95842217	95933750	88
chr6	95933750	103734724	91
chr6	103734724	108935641	91
chr6	108935641	109206986	74
chr6	109206986	127134933	91
chr6	127134933	127251431	91
chr6	127251431	134406078	91
chr6	134406078	151452221	87
chr6	151452221	152171398	87
chr6	152171398	171115067	87
chr7	0	1957075	88
chr7	1957075	15532888	71
chr7	15532888	47134442	88
chr7	47134442	57950944	88
chr7	57950944	59900000	58
chr7	59900000	61072037	60
chr7	61072037	61628365	76
chr7	61628365	65569662	90
chr7	65569662	65786265	90
chr7	65786265	68997211	90
chr7	68997211	69601610	76
chr7	69601610	70754143	90
chr7	70754143	71607944	74
chr7	71607944	78112791	90
chr7	78112791	83338355	90
chr7	83338355	89502811	96
chr7	89502811	89673408	79
chr7	89673408	90341632	96
chr7	90341632	93047527	79
chr7	93047527	97385842	79
chr7	97385842	98015106	78
chr7	98015106	98072384	95
chr7	98072384	104629407	78
chr7	104629407	105009314	45
chr7	105009314	109340972	79
chr7	109340972	126045519	80
chr7	126045519	133589939	96
chr7	133589939	133774328	80
chr7	133774328	133798088	96
chr7	133798088	133953699	80
chr7	133953699	142491287	96
chr7	142491287	142777952	96
chr7	142777952	159138663	96
chr8	0	680442	31
chr8	680442	3179293	59
chr8	3179293	3226317	59
chr8	3226317	3554921	59
chr8	3554921	3584129	59
chr8	3584129	3894405	59
chr8	3894405	3920715	59
chr8	3920715	4004672	59
chr8	4004672	4023336	59
chr8	4023336	4046598	59
chr8	4046598	4053804	59
chr8	4053804	4190879	59
chr8	4190879	4215513	59
chr8	4215513	4254298	59
chr8	4254298	4370901	59
chr8	4370901	5194097	59
chr8	5194097	5255630	45
chr8	5255630	6279445	59
chr8	6279445	7269773	26
chr8	7269773	7818414	12
chr8	7818414	12185169	26
chr8	12185169	12326816	32
chr8	12326816	12415663	36
chr8	12415663	12529361	32
chr8	12529361	17392480	25
chr8	17392480	24974499	0
chr8	24974499	25581005	0
chr8	25581005	28792169	31
chr8	28792169	29103752	35
chr8	29103752	29534259	34
chr8	29534259	31769870	44
chr8	31769870	33928895	72
chr8	33928895	33960956	77
chr8	33960956	34044015	80
chr8	34044015	38913754	79
chr8	38913754	39035082	46
chr8	39035082	39226196	79
chr8	39226196	39389077	88
chr8	39389077	39723435	88
chr8	39723435	40343173	88
chr8	40343173	40456399	88
chr8	40456399	41376224	88
chr8	41376224	41480802	88
chr8	41480802	43736901	88
chr8	43736901	43778914	15
chr8	43778914	45600000	2
chr8	45600000	46924211	16
chr8	46924211	46936840	30
chr8	46936840	46940022	47
chr8	46940022	51468342	99
chr8	51468342	55606765	99
chr8	55606765	83930012	99
chr8	83930012	104909428	83
chr8	104909428	107417970	99
chr8	107417970	107511250	83
chr8	107511250	110378155	99
chr8	110378155	110581856	83
chr8	110581856	127412778	99
chr8	127412778	129309448	99
chr8	129309448	130720761	99
chr8	130720761	135194562	99
chr8	135194562	141401916	99
chr8	141401916	141845756	83
chr8	141845756	146364022	99
chr9	0	3200385	82
chr9	3200385	3287889	82
chr9	3287889	3413688	82
chr9	3413688	4050513	68
chr9	4050513	6455602	82
chr9	6455602	6482001	48
chr9	6482001	6578730	65
chr9	6578730	9649423	82
chr9	9649423	9994597	68
chr9	9994597	32810366	82
chr9	32810366	38917671	93
chr9	38917671	46906975	76
chr9	46906975	49000000	0
chr9	49000000	66563945	40
chr9	66563945	66697400	54
chr9	66697400	72185722	54
chr9	72185722	72232657	40
chr9	72232657	85906891	54
chr9	85906891	86305283	71
chr9	86305283	87079861	54
chr9	87079861	87146915	71
chr9	87146915	92017756	54
chr9	92017756	112032960	54
chr9	112032960	112420841	54
chr9	112420841	123684537	71
chr9	123684537	123739373	57
chr9	123739373	124416350	71
chr9	124416350	125068288	54
chr9	125068288	125478672	40
chr9	125478672	130362455	54
chr9	130362455	130499565	38
chr9	130499565	135676879	54
chr9	135676879	141213431	71
chr10	0	1236403	64
chr10	1236403	1643183	64
chr10	1643183	1824437	92
chr10	1824437	2579177	64
chr10	2579177	3819980	92
chr10	3819980	3844610	92
chr10	3844610	4312913	92
chr10	4312913	4331863	92
chr10	4331863	4355718	96
chr10	4355718	4441758	96
chr10	4441758	6924142	96
chr10	6924142	9086237	92
chr10	9086237	13980673	92
chr10	13980673	17186001	92
chr10	17186001	18333062	92
chr10	18333062	18485423	92
chr10	18485423	18904561	64
chr10	18904561	18979876	64
chr10	18979876	19258918	64
chr10	19258918	19481182	64
chr10	19481182	20022819	64
chr10	20022819	20213555	92
chr10	20213555	20352834	64
chr10	20352834	20431618	92
chr10	20431618	20482955	92
chr10	20482955	21631639	92
chr10	21631639	21988831	92
chr10	21988831	22168120	92
chr10	22168120	22365355	92
chr10	22365355	22392377	78
chr10	22392377	22404285	92
chr10	22404285	23121412	92
chr10	23121412	23206171	92
chr10	23206171	24377988	92
chr10	24377988	24516146	78
chr10	24516146	24558162	64
chr10	24558162	24721333	92
chr10	24721333	24975549	92
chr10	24975549	25481612	92
chr10	25481612	25728018	92
chr10	25728018	26201214	92
chr10	26201214	26429150	92
chr10	26429150	28631463	92
chr10	28631463	28855133	64
chr10	28855133	30593551	92
chr10	30593551	30689846	99
chr10	30689846	33312014	99
chr10	33312014	37724226	85
chr10	37724226	38598453	71
chr10	38598453	39000378	85
chr10	39000378	40200000	7
chr10	40200000	42433540	37
chr10	42433540	42853087	33
chr10	42853087	44960943	19
chr10	44960943	45093077	33
chr10	45093077	47033264	19
chr10	47033264	47051627	36
chr10	47051627	47067454	64
chr10	47067454	47068235	36
chr10	47068235	47587334	55
chr10	47587334	47678399	69
chr10	47678399	49384613	52
chr10	49384613	50836669	38
chr10	50836669	50983201	52
chr10	50983201	51545588	38
chr10	51545588	52783720	66
chr10	52783720	52792058	69
chr10	52792058	52806425	55
chr10	52806425	53379603	69
chr10	53379603	53560723	52
chr10	53560723	57439264	69
chr10	57439264	58504215	55
chr10	58504215	60437651	69
chr10	60437651	67906112	71
chr10	67906112	68789872	65
chr10	68789872	81505823	68
chr10	81505823	81597917	85
chr10	81597917	88997780	68
chr10	88997780	89113653	85
chr10	89113653	89845336	68
chr10	89845336	89894237	85
chr10	89894237	94066198	68
chr10	94066198	94169334	85
chr10	94169334	96044475	68
chr10	96044475	96865300	85
chr10	96865300	96872710	51
chr10	96872710	98075894	85
chr10	98075894	105233224	68
chr10	105233224	111009185	54
chr10	111009185	114912758	71
chr10	114912758	135534747	85
chr11	0	7809067	71
chr11	7809067	7841437	38
chr11	7841437	8141251	71
chr11	8141251	8181560	58
chr11	8181560	8619311	71
chr11	8619311	9231394	55
chr11	9231394	9458696	71
chr11	9458696	12061134	55
chr11	12061134	12966688	71
chr11	12966688	13781860	55
chr11	13781860	13818340	71
chr11	13818340	15980942	55
chr11	15980942	16047713	41
chr11	16047713	16582771	55
chr11	16582771	19245542	50
chr11	19245542	19528972	33
chr11	19528972	26680979	50
chr11	26680979	28812051	53
chr11	28812051	31258199	64
chr11	31258199	32200196	64
chr11	32200196	32916752	81
chr11	32916752	33111013	64
chr11	33111013	39513366	47
chr11	39513366	39542524	34
chr11	39542524	39665990	37
chr11	39665990	41666184	51
chr11	41666184	45910012	84
chr11	45910012	47212932	98
chr11	47212932	48662040	81
chr11	48662040	48844441	98
chr11	48844441	50948030	81
chr11	50948030	51183919	64
chr11	51183919	51441936	65
chr11	51441936	51518519	30
chr11	51518519	53700000	16
chr11	53700000	54789042	54
chr11	54789042	54794667	68
chr11	54794667	56908907	51
chr11	56908907	57665579	85
chr11	57665579	57879621	68
chr11	57879621	60606511	51
chr11	60606511	62416492	68
chr11	62416492	62563611	51
chr11	62563611	64298446	85
chr11	64298446	65754147	85
chr11	65754147	67056889	85
chr11	67056889	67179923	85
chr11	67179923	69469848	85
chr11	69469848	71626911	91
chr11	71626911	83767051	91
chr11	83767051	83952330	78
chr11	83952330	85074287	91
chr11	85074287	85303729	91
chr11	85303729	85974232	91
chr11	85974232	86198069	78
chr11	86198069	87966435	91
chr11	87966435	87970092	91
chr11	87970092	93082711	87
chr11	93082711	93247721	70
chr11	93247721	95805752	87
chr11	95805752	95811603	53
chr11	95811603	104451028	87
chr11	104451028	104573716	73
chr11	104573716	135006516	87
chr12	0	5980965	87
chr12	5980965	6365695	87
chr12	6365695	6961033	87
chr12	6961033	7215823	87
chr12	7215823	10720064	87
chr12	10720064	10838586	87
chr12	10838586	15240300	87
chr12	15240300	19897909	84
chr12	19897909	19922529	84
chr12	19922529	19923412	67
chr12	19923412	22132286	84
chr12	22132286	22573057	84
chr12	22573057	27559922	84
chr12	27559922	27650132	84
chr12	27650132	27815955	84
chr12	27815955	29666981	84
chr12	29666981	29771987	84
chr12	29771987	29919687	84
chr12	29919687	30236539	84
chr12	30236539	30339710	84
chr12	30339710	30469106	84
chr12	30469106	30629517	84
chr12	30629517	30753606	84
chr12	30753606	30968031	84
chr12	30968031	31636612	84
chr12	31636612	31866929	84
chr12	31866929	32530094	84
chr12	32530094	33702688	84
chr12	33702688	34697627	84
chr12	34697627	34756673	84
chr12	34756673	34758033	23
chr12	34758033	35800000	9
chr12	35800000	37880478	7
chr12	37880478	37959632	21
chr12	37959632	38134752	88
chr12	38134752	41815955	80
chr12	41815955	55009873	87
chr12	55009873	57697046	71
chr12	57697046	61115392	87
chr12	61115392	61761955	87
chr12	61761955	62279623	87
chr12	62279623	62378154	87
chr12	62378154	62787019	87
chr12	62787019	63011773	87
chr12	63011773	63185953	87
chr12	63185953	63790198	87
chr12	63790198	64403321	87
chr12	64403321	64972284	87
chr12	64972284	65119516	87
chr12	65119516	65235814	87
chr12	65235814	65326883	87
chr12	65326883	65378107	87
chr12	65378107	65679393	87
chr12	65679393	66176963	87
chr12	66176963	66294884	87
chr12	66294884	67136971	87
chr12	67136971	67288789	87
chr12	67288789	67370886	87
chr12	67370886	67472181	87
chr12	67472181	67877761	87
chr12	67877761	68054050	87
chr12	68054050	68196838	87
chr12	68196838	68333722	87
chr12	68333722	68557087	87
chr12	68557087	68648052	87
chr12	68648052	68796774	71
chr12	68796774	69346396	71
chr12	69346396	69579714	71
chr12	69579714	69715961	71
chr12	69715961	70056514	71
