Chromosome Region	Start	End	gain
chr10	67451785	68613497	0
chr10	68613497	72791571	0
chr10	72791571	73064865	0
chr10	73064865	74720295	0
chr10	74720295	77120909	0
chr10	77120909	79492994	0
chr10	79492994	95790612	0
chr10	95790612	97440794	0
chr10	97440794	101036207	0
chr10	101036207	111473475	0
chr10	111473475	113814262	0
chr10	113814262	116356526	3
chr10	116356526	122290856	0
chr10	122290856	122422812	0
chr10	122422812	132329220	0
chr10	132329220	135534747	0
chr11	0	4054651	25
chr11	4054651	5783803	30
chr11	5783803	5809239	0
chr11	5809239	5814273	0
chr11	5814273	5825779	0
chr11	5825779	9624611	0
chr11	9624611	14230064	0
chr11	14230064	16339533	0
chr11	16339533	24924015	0
chr11	24924015	25534818	0
chr11	25534818	29239290	0
chr11	29239290	31267034	2
chr11	31267034	43212131	0
chr11	43212131	43837810	0
chr11	43837810	48659315	0
chr11	48659315	48710431	0
chr11	48710431	49150937	0
chr11	49150937	50666252	0
chr11	50666252	51503005	5
chr11	51503005	51532610	0
chr11	51532610	53700000	0
chr11	53700000	54794667	0
chr11	54794667	55035374	16
chr11	55035374	55368686	0
chr11	55368686	55496971	2
chr11	55496971	57801171	0
chr11	57801171	61056180	0
chr11	61056180	62213132	44
chr11	62213132	64579367	52
chr11	64579367	67516352	51
chr11	67516352	67838957	58
chr11	67838957	68013294	60
chr11	68013294	71729487	58
chr11	71729487	72341934	63
chr11	72341934	75544245	63
chr11	75544245	75737173	63
chr11	75737173	80846044	63
chr11	80846044	81102855	63
chr11	81102855	81420307	63
chr11	81420307	90800727	58
chr11	90800727	91701602	8
chr11	91701602	94111025	8
chr11	94111025	95202823	24
chr11	95202823	95625052	25
chr11	95625052	97298646	26
chr11	97298646	101468757	25
chr11	101468757	112790206	19
chr11	112790206	116372276	17
chr11	116372276	117568324	22
chr11	117568324	117744410	20
chr11	117744410	118329766	20
chr11	118329766	118380759	13
chr11	118380759	120342230	20
chr11	120342230	134263462	21
chr11	134263462	135006516	20
chr12	0	867533	35
chr12	867533	987950	36
chr12	987950	1448500	35
chr12	1448500	1586037	32
chr12	1586037	2782051	35
chr12	2782051	3833920	38
chr12	3833920	4435152	38
chr12	4435152	5713111	33
chr12	5713111	6598268	37
chr12	6598268	7381634	37
chr12	7381634	9628897	38
chr12	9628897	9631972	38
chr12	9631972	10773967	38
chr12	10773967	12308698	34
chr12	12308698	17699982	31
chr12	17699982	21211302	34
chr12	21211302	21784085	31
chr12	21784085	22290210	25
chr12	22290210	24071008	27
chr12	24071008	26180403	27
chr12	26180403	28470076	77
chr12	28470076	30005987	77
chr12	30005987	31135806	79
chr12	31135806	32057102	79
chr12	32057102	34250101	75
chr12	34250101	34775885	15
chr12	34775885	35800000	23
chr12	35800000	37959632	0
chr12	37959632	42378726	51
chr12	42378726	44191954	47
chr12	44191954	45780219	51
chr12	45780219	46991302	57
chr12	46991302	47679578	52
chr12	47679578	51658370	4
chr12	51658370	52905839	5
chr12	52905839	69271297	4
chr12	69271297	75079590	5
chr12	75079590	76035218	4
chr12	76035218	79797501	4
chr12	79797501	80211537	53
chr12	80211537	80382599	55
chr12	80382599	84146776	53
chr12	84146776	90288175	46
chr12	90288175	91384503	0
chr12	91384503	101505996	0
chr12	101505996	105644787	0
chr12	105644787	109018121	4
chr12	109018121	112626367	4
chr12	112626367	120290842	4
chr12	120290842	127631993	3
chr12	127631993	133851895	0
chr13	0	17900000	0
chr13	17900000	19123483	9
chr13	19123483	22579377	0
chr13	22579377	22651586	0
chr13	22651586	27067080	0
chr13	27067080	31307451	0
chr13	31307451	32656561	0
chr13	32656561	33484983	0
chr13	33484983	43202547	0
chr13	43202547	47275408	0
chr13	47275408	47948410	0
chr13	47948410	48401999	0
chr13	48401999	55040558	0
chr13	55040558	63100976	0
chr13	63100976	64941835	0
chr13	64941835	65423295	0
chr13	65423295	67186489	0
chr13	67186489	69298117	38
chr13	69298117	69566118	38
chr13	69566118	78979895	39
chr13	78979895	80848157	43
chr13	80848157	81372462	31
chr13	81372462	83498993	23
chr13	83498993	83807184	21
chr13	83807184	84199600	26
chr13	84199600	88960096	22
chr13	88960096	93512783	23
chr13	93512783	96638794	29
chr13	96638794	104042760	33
chr13	104042760	110599847	31
chr13	110599847	113699136	31
chr13	113699136	115169878	40
chr14	0	17600000	0
chr14	17600000	19549378	7
chr14	19549378	26200047	0
chr14	26200047	36284796	0
chr14	36284796	36325240	7
chr14	36325240	40585072	7
chr14	40585072	42342049	0
chr14	42342049	44716582	0
chr14	44716582	45270994	0
chr14	45270994	45869964	0
chr14	45869964	57160836	0
chr14	57160836	58211058	0
chr14	58211058	62406761	0
chr14	62406761	63383449	0
chr14	63383449	65794370	0
chr14	65794370	67551143	0
chr14	67551143	69488864	0
chr14	69488864	70173789	0
chr14	70173789	70316155	0
chr14	70316155	73375536	0
chr14	73375536	81881654	0
chr14	81881654	102313203	0
chr14	102313203	105566497	0
chr14	105566497	105780259	0
chr14	105780259	107349540	0
chr15	0	19000000	0
chr15	19000000	20411837	3
chr15	20411837	21049452	0
chr15	21049452	22351371	0
chr15	22351371	25093683	0
chr15	25093683	34643981	0
chr15	34643981	35903173	0
chr15	35903173	37568701	0
chr15	37568701	37631160	0
chr15	37631160	40173999	0
chr15	40173999	45279197	0
chr15	45279197	49034844	0
chr15	49034844	50399627	0
chr15	50399627	53247053	0
chr15	53247053	61791175	0
chr15	61791175	72465116	0
chr15	72465116	75427239	0
chr15	75427239	75619863	0
chr15	75619863	76902724	21
chr15	76902724	80155261	19
chr15	80155261	83537207	28
chr15	83537207	86094982	32
chr15	86094982	86349062	35
chr15	86349062	91526644	34
chr15	91526644	93002820	31
chr15	93002820	93068062	40
chr15	93068062	93098056	43
chr15	93098056	94831930	35
chr15	94831930	102531392	37
chr16	0	593157	0
chr16	593157	7138298	0
chr16	7138298	17585986	0
chr16	17585986	19835263	0
chr16	19835263	20947999	0
chr16	20947999	22418509	0
chr16	22418509	35183806	0
chr16	35183806	36600000	9
chr16	36600000	46491374	0
chr16	46491374	49163881	46
chr16	49163881	51511358	0
chr16	51511358	55882621	0
chr16	55882621	56697066	0
chr16	56697066	70840723	0
chr16	70840723	70848239	0
chr16	70848239	71184109	0
chr16	71184109	71202637	0
chr16	71202637	71211301	0
chr16	71211301	79595348	0
chr16	79595348	90354753	0
chr17	0	1234674	0
chr17	1234674	7244885	0
chr17	7244885	14978118	0
chr17	14978118	17124317	0
chr17	17124317	17246108	0
chr17	17246108	21450049	0
chr17	21450049	21970528	0
chr17	21970528	24000000	0
chr17	24000000	25311244	0
chr17	25311244	25731114	0
chr17	25731114	34912006	0
chr17	34912006	38011979	0
chr17	38011979	44148555	0
chr17	44148555	44162841	0
chr17	44162841	44774823	0
chr17	44774823	45661626	0
chr17	45661626	46018143	0
chr17	46018143	46519486	0
chr17	46519486	46736523	0
chr17	46736523	48872881	0
chr17	48872881	49088195	0
chr17	49088195	49243513	0
chr17	49243513	53980338	0
chr17	53980338	54112253	0
chr17	54112253	54159979	0
chr17	54159979	54172701	0
chr17	54172701	58324492	0
chr17	58324492	62776063	0
chr17	62776063	64915172	0
chr17	64915172	81195210	0
chr18	0	17200000	36
chr18	17200000	18560354	0
chr18	18560354	18594682	9
chr18	18594682	18795883	0
chr18	18795883	19440031	0
chr18	19440031	21878537	0
chr18	21878537	22666640	0
chr18	22666640	24130903	0
chr18	24130903	33155608	0
chr18	33155608	34457831	0
chr18	34457831	34749914	0
chr18	34749914	34989861	0
chr18	34989861	37820762	0
chr18	37820762	38259574	0
chr18	38259574	38335446	0
chr18	38335446	42105622	0
chr18	42105622	42803061	0
chr18	42803061	42881573	0
chr18	42881573	53476146	0
chr18	53476146	55486332	0
chr18	55486332	57791717	0
chr18	57791717	58184862	0
chr18	58184862	59598313	0
chr18	59598313	64086964	0
chr18	64086964	68418855	0
chr18	68418855	75914822	0
chr18	75914822	78077248	0
chr19	0	5375743	0
chr19	5375743	5943672	0
chr19	5943672	7943666	26
chr19	7943666	9155316	33
chr19	9155316	9914416	39
chr19	9914416	10499713	0
chr19	10499713	14161238	0
chr19	14161238	18778727	5
chr19	18778727	20347306	7
chr19	20347306	20721342	20
chr19	20721342	20722654	15
chr19	20722654	22734101	8
chr19	22734101	23871949	57
chr19	23871949	24521623	68
chr19	24521623	26500000	0
chr19	26500000	27838898	2
chr19	27838898	28609038	67
chr19	28609038	29246134	21
chr19	29246134	29848137	26
chr19	29848137	32334515	34
chr19	32334515	35849408	32
chr19	35849408	35866878	23
chr19	35866878	38439418	32
chr19	38439418	41612890	24
chr19	41612890	49079096	4
chr19	49079096	55397683	0
chr19	55397683	55509782	3
chr19	55509782	59128983	0
chr20	0	7985998	58
chr20	7985998	14288304	67
chr20	14288304	15611393	62
chr20	15611393	23239170	76
chr20	23239170	26210632	76
chr20	26210632	27500000	8
chr20	27500000	32198290	46
chr20	32198290	46591723	26
chr20	46591723	62306400	77
chr20	62306400	63025520	70
chr21	0	13200000	0
chr21	13200000	15406015	0
chr21	15406015	20578409	5
chr21	20578409	20747563	6
chr21	20747563	29530153	0
chr21	29530153	30733769	1
chr21	30733769	30997965	0
chr21	30997965	35600614	1
chr21	35600614	44576144	0
chr21	44576144	48129895	0
chr22	0	14700000	0
chr22	14700000	16151161	0
chr22	16151161	16774157	0
chr22	16774157	16875979	0
chr22	16875979	18102527	0
chr22	18102527	21172159	0
chr22	21172159	22154214	0
chr22	22154214	23060922	0
chr22	23060922	29077320	0
chr22	29077320	30554982	0
chr22	30554982	31700640	0
chr22	31700640	35838122	0
chr22	35838122	41597552	0
chr22	41597552	42561538	0
chr22	42561538	43510032	0
chr22	43510032	51193712	0
chr22	51193712	51304566	0
chrX	0	868760	0
chrX	868760	1837799	0
chrX	1837799	2578122	0
chrX	2578122	41286891	0
chrX	41286891	42818248	0
chrX	42818248	46379786	0
chrX	46379786	49568632	0
chrX	49568632	52810876	0
chrX	52810876	56317312	0
chrX	56317312	58480569	0
chrX	58480569	60600000	0
chrX	60600000	61818199	0
chrX	61818199	95626749	0
chrX	95626749	108479348	0
chrX	108479348	108736659	0
chrX	108736659	113789061	0
chrX	113789061	128713735	0
chrX	128713735	135862842	0
chrX	135862842	139621328	0
chrX	139621328	146231239	0
chrX	146231239	151899935	27
chrX	151899935	155270560	0
chrY	0	12500000	0
chrY	12500000	59373566	0
