Chromosome Region	Start	End	gain
chr3	125539111	128311925	30
chr3	128311925	128429016	38
chr3	128429016	128446302	30
chr3	128446302	128881127	49
chr3	128881127	129791189	49
chr3	129791189	129905844	29
chr3	129905844	129911642	49
chr3	129911642	133312576	53
chr3	133312576	138502804	53
chr3	138502804	138625611	61
chr3	138625611	141463126	53
chr3	141463126	142093058	61
chr3	142093058	142604190	61
chr3	142604190	144294872	61
chr3	144294872	144484510	61
chr3	144484510	145296225	61
chr3	145296225	145458383	61
chr3	145458383	148519173	61
chr3	148519173	152769861	61
chr3	152769861	152864100	69
chr3	152864100	162510463	61
chr3	162510463	162626284	41
chr3	162626284	162987024	61
chr3	162987024	163071525	61
chr3	163071525	167279464	69
chr3	167279464	167595919	69
chr3	167595919	168686609	69
chr3	168686609	168786800	69
chr3	168786800	169410466	69
chr3	169410466	169717695	69
chr3	169717695	169802543	69
chr3	169802543	169890262	69
chr3	169890262	169922744	69
chr3	169922744	170064054	69
chr3	170064054	172282254	69
chr3	172282254	172370631	74
chr3	172370631	174666554	69
chr3	174666554	174857107	69
chr3	174857107	176367546	69
chr3	176367546	176562841	69
chr3	176562841	176611711	69
chr3	176611711	176898343	69
chr3	176898343	179718398	69
chr3	179718398	186557329	69
chr3	186557329	186699461	49
chr3	186699461	187446005	69
chr3	187446005	187572259	69
chr3	187572259	188261647	69
chr3	188261647	188327003	61
chr3	188327003	189926478	69
chr3	189926478	190240978	69
chr3	190240978	190746006	69
chr3	190746006	190830509	69
chr3	190830509	191867751	69
chr3	191867751	191936757	69
chr3	191936757	191947828	69
chr3	191947828	192027472	69
chr3	192027472	192826538	69
chr3	192826538	192886953	61
chr3	192886953	195524446	69
chr3	195524446	195741717	69
chr3	195741717	195793995	62
chr3	195793995	196706702	62
chr3	196706702	196973515	62
chr3	196973515	197869551	62
chr3	197869551	198022430	23
chr4	0	66349	0
chr4	66349	69623	0
chr4	69623	79627	0
chr4	79627	646395	0
chr4	646395	1388479	5
chr4	1388479	1738260	10
chr4	1738260	2838021	4
chr4	2838021	3011672	20
chr4	3011672	3260110	4
chr4	3260110	3438991	20
chr4	3438991	3899298	40
chr4	3899298	4391897	23
chr4	4391897	4786805	4
chr4	4786805	5631650	20
chr4	5631650	6471562	1
chr4	6471562	6525584	40
chr4	6525584	6528995	23
chr4	6528995	7067862	0
chr4	7067862	7938932	1
chr4	7938932	9854530	0
chr4	9854530	10210348	1
chr4	10210348	10212275	20
chr4	10212275	10231374	42
chr4	10231374	10234240	20
chr4	10234240	10391541	1
chr4	10391541	10401693	0
chr4	10401693	10988130	1
chr4	10988130	11896171	20
chr4	11896171	12564162	4
chr4	12564162	13063824	3
chr4	13063824	13392807	0
chr4	13392807	15593830	0
chr4	15593830	17367644	0
chr4	17367644	18928588	0
chr4	18928588	20186567	0
chr4	20186567	20457687	0
chr4	20457687	21172481	0
chr4	21172481	22394237	0
chr4	22394237	22651224	21
chr4	22651224	23348800	0
chr4	23348800	23634253	0
chr4	23634253	24558560	0
chr4	24558560	25507837	0
chr4	25507837	25623269	0
chr4	25623269	25730823	0
chr4	25730823	26084384	0
chr4	26084384	26418681	0
chr4	26418681	26587201	0
chr4	26587201	26888359	0
chr4	26888359	29268494	0
chr4	29268494	30144469	0
chr4	30144469	31459202	0
chr4	31459202	32201299	0
chr4	32201299	32539486	0
chr4	32539486	34795786	0
chr4	34795786	37509966	0
chr4	37509966	38374427	0
chr4	38374427	40767635	0
chr4	40767635	40965866	0
chr4	40965866	43297564	0
chr4	43297564	45142381	0
chr4	45142381	45304903	0
chr4	45304903	47002152	0
chr4	47002152	47318212	19
chr4	47318212	48006692	0
chr4	48006692	48260999	0
chr4	48260999	48992424	0
chr4	48992424	49309867	0
chr4	49309867	50400000	11
chr4	50400000	52696792	0
chr4	52696792	52700771	0
chr4	52700771	52863061	0
chr4	52863061	53060344	0
chr4	53060344	53286908	0
chr4	53286908	53778176	0
chr4	53778176	56616606	0
chr4	56616606	56776197	0
chr4	56776197	57640575	0
chr4	57640575	59279900	0
chr4	59279900	64693460	0
chr4	64693460	64717535	0
chr4	64717535	65703649	0
chr4	65703649	66615266	0
chr4	66615266	68784010	0
chr4	68784010	69330439	0
chr4	69330439	69373472	25
chr4	69373472	69536970	46
chr4	69536970	69538744	13
chr4	69538744	70125577	0
chr4	70125577	70237630	11
chr4	70237630	73126933	0
chr4	73126933	73502195	0
chr4	73502195	73933932	11
chr4	73933932	75507605	0
chr4	75507605	75845604	0
chr4	75845604	77813812	0
chr4	77813812	78005252	0
chr4	78005252	82322908	0
chr4	82322908	85189734	0
chr4	85189734	86292373	0
chr4	86292373	93800915	0
chr4	93800915	93873358	0
chr4	93873358	97574665	0
chr4	97574665	98560919	0
chr4	98560919	98705808	0
chr4	98705808	108707790	0
chr4	108707790	110492518	0
chr4	110492518	111185617	0
chr4	111185617	111289363	0
chr4	111289363	111523034	0
chr4	111523034	115173678	0
chr4	115173678	115184351	0
chr4	115184351	127261574	0
chr4	127261574	130862520	0
chr4	130862520	131211986	0
chr4	131211986	138101748	0
chr4	138101748	138196646	0
chr4	138196646	150392133	0
chr4	150392133	150484311	0
chr4	150484311	150955089	0
chr4	150955089	151932855	0
chr4	151932855	152067118	0
chr4	152067118	152799628	0
chr4	152799628	152859487	0
chr4	152859487	155708009	0
chr4	155708009	160976070	0
chr4	160976070	161287633	0
chr4	161287633	161877009	0
chr4	161877009	163255327	0
chr4	163255327	164332346	0
chr4	164332346	165945039	0
chr4	165945039	166106749	0
chr4	166106749	166381405	0
chr4	166381405	169785732	0
chr4	169785732	169846698	0
chr4	169846698	181976094	0
chr4	181976094	182273098	0
chr4	182273098	184921150	0
chr4	184921150	185196919	0
chr4	185196919	191154276	0
chr5	0	1522369	39
chr5	1522369	2340001	33
chr5	2340001	2377894	12
chr5	2377894	2408783	33
chr5	2408783	7990909	28
chr5	7990909	8218970	48
chr5	8218970	8323007	26
chr5	8323007	8509939	48
chr5	8509939	11621806	28
chr5	11621806	11720760	40
chr5	11720760	11793201	59
chr5	11793201	17040114	40
chr5	17040114	17145744	48
chr5	17145744	19240660	40
chr5	19240660	19639686	40
chr5	19639686	19799548	19
chr5	19799548	24740567	40
chr5	24740567	26476816	60
chr5	26476816	28237526	40
chr5	28237526	34101645	60
chr5	34101645	34118627	38
chr5	34118627	34243765	19
chr5	34243765	34294965	38
chr5	34294965	36006041	60
chr5	36006041	37555099	40
chr5	37555099	38427996	40
chr5	38427996	45878132	40
chr5	45878132	46062051	48
chr5	46062051	46278212	49
chr5	46278212	46383335	29
chr5	46383335	48400000	0
chr5	48400000	49520000	0
chr5	49520000	49573133	12
chr5	49573133	49696127	5
chr5	49696127	49762785	0
chr5	49762785	51879881	0
chr5	51879881	52010966	0
chr5	52010966	53991662	0
chr5	53991662	55948901	0
chr5	55948901	57323830	0
chr5	57323830	57335951	21
chr5	57335951	57339215	12
chr5	57339215	59415102	0
chr5	59415102	60319716	0
chr5	60319716	64708132	0
chr5	64708132	66645828	0
chr5	66645828	75727732	0
chr5	75727732	79135669	0
chr5	79135669	79652741	0
chr5	79652741	79704402	0
chr5	79704402	80854225	0
chr5	80854225	81801629	0
chr5	81801629	83930963	0
chr5	83930963	87305207	0
chr5	87305207	88804733	0
chr5	88804733	88875622	0
chr5	88875622	92256109	0
chr5	92256109	94723743	0
chr5	94723743	96694607	0
chr5	96694607	96789650	0
chr5	96789650	97032840	0
chr5	97032840	97096533	0
chr5	97096533	103508262	0
chr5	103508262	107102520	0
chr5	107102520	107189394	0
chr5	107189394	109772193	0
chr5	109772193	109885720	0
chr5	109885720	113954052	0
chr5	113954052	117819508	0
chr5	117819508	118513069	0
chr5	118513069	120576966	0
chr5	120576966	123477471	0
chr5	123477471	125887953	0
chr5	125887953	126159001	0
chr5	126159001	128255639	0
chr5	128255639	128315026	0
chr5	128315026	132278400	0
chr5	132278400	132439889	0
chr5	132439889	133922767	0
chr5	133922767	134247360	0
chr5	134247360	135002874	0
chr5	135002874	135205841	27
chr5	135205841	137148669	46
chr5	137148669	138744488	27
chr5	138744488	139017711	20
chr5	139017711	140714285	27
chr5	140714285	140759605	31
chr5	140759605	140807226	22
chr5	140807226	140911052	27
chr5	140911052	148750956	33
chr5	148750956	151330666	52
chr5	151330666	151361206	46
chr5	151361206	152570152	27
chr5	152570152	153019188	46
chr5	153019188	154609419	27
chr5	154609419	154753831	6
chr5	154753831	155476846	27
chr5	155476846	155498132	31
chr5	155498132	156564182	27
chr5	156564182	162167074	26
chr5	162167074	162531444	5
chr5	162531444	166886578	26
chr5	166886578	167153968	45
chr5	167153968	168277402	26
chr5	168277402	171614236	24
chr5	171614236	171756784	32
chr5	171756784	175570927	24
chr5	175570927	175603987	44
chr5	175603987	176398609	24
chr5	176398609	176718860	32
chr5	176718860	177040344	24
chr5	177040344	177360565	3
chr5	177360565	177745289	24
chr5	177745289	179795812	25
chr5	179795812	180170835	44
chr5	180170835	180460507	25
chr5	180460507	180915260	31
chr6	0	294459	11
chr6	294459	377826	3
chr6	377826	4645769	11
chr6	4645769	8398388	30
chr6	8398388	8479866	31
chr6	8479866	10173396	12
chr6	10173396	11612725	0
chr6	11612725	16064610	15
chr6	16064610	18371113	31
chr6	18371113	19745322	34
chr6	19745322	19962242	15
chr6	19962242	20036833	0
chr6	20036833	21118684	15
chr6	21118684	21546123	34
chr6	21546123	21724278	15
chr6	21724278	22351733	34
chr6	22351733	23118471	15
chr6	23118471	26553866	34
chr6	26553866	26977644	15
chr6	26977644	27567183	34
chr6	27567183	27673060	42
chr6	27673060	27735553	34
chr6	27735553	28269272	34
chr6	28269272	29351828	34
chr6	29351828	30850901	33
chr6	30850901	31810939	16
chr6	31810939	32307442	11
chr6	32307442	32354349	11
chr6	32354349	32454399	0
chr6	32454399	33436041	8
chr6	33436041	33620870	16
chr6	33620870	33876701	8
chr6	33876701	33997975	27
chr6	33997975	34864646	8
chr6	34864646	36630015	7
chr6	36630015	38076200	7
chr6	38076200	38878385	0
chr6	38878385	40052883	0
chr6	40052883	40183676	0
chr6	40183676	40377782	0
chr6	40377782	40449275	0
chr6	40449275	43316687	0
chr6	43316687	43553672	15
chr6	43553672	44327114	0
chr6	44327114	45346684	0
chr6	45346684	46045213	0
chr6	46045213	46052289	0
chr6	46052289	47212976	14
chr6	47212976	47229058	0
chr6	47229058	47455902	19
chr6	47455902	48433476	0
chr6	48433476	49525433	7
chr6	49525433	50187699	8
chr6	50187699	53511101	0
chr6	53511101	58348953	0
chr6	58348953	58454586	11
chr6	58454586	58774716	19
chr6	58774716	61000000	11
chr6	61000000	62033212	29
chr6	62033212	62235758	33
chr6	62235758	62262967	27
chr6	62262967	62272924	19
chr6	62272924	62324638	17
chr6	62324638	62357676	13
chr6	62357676	62847787	0
chr6	62847787	63166549	17
chr6	63166549	63601556	50
chr6	63601556	63906639	29
chr6	63906639	65332836	21
chr6	65332836	66259333	21
chr6	66259333	67227403	15
chr6	67227403	68164229	15
chr6	68164229	69705300	15
chr6	69705300	71488947	15
chr6	71488947	71967577	34
chr6	71967577	73485665	34
chr6	73485665	73617869	34
chr6	73617869	73968138	34
chr6	73968138	74380536	42
chr6	74380536	74591205	34
chr6	74591205	74633180	34
chr6	74633180	75224569	34
chr6	75224569	75818735	15
chr6	75818735	77034061	34
chr6	77034061	77072382	40
chr6	77072382	77577714	40
chr6	77577714	80317844	6
chr6	80317844	80973631	40
chr6	80973631	81508893	40
chr6	81508893	81781380	20
chr6	81781380	95497904	0
chr6	95497904	95604281	4
chr6	95604281	95662921	0
chr6	95662921	95878690	3
chr6	95878690	103736403	0
chr6	103736403	103765576	0
chr6	103765576	106044148	0
chr6	106044148	109003283	0
chr6	109003283	109169648	0
chr6	109169648	109585052	0
chr6	109585052	109686862	0
chr6	109686862	112411098	0
chr6	112411098	113399180	0
chr6	113399180	117018123	0
chr6	117018123	121580244	0
chr6	121580244	126001208	0
chr6	126001208	127402433	6
chr6	127402433	128441567	0
chr6	128441567	128619035	6
chr6	128619035	131241083	0
chr6	131241083	131441752	6
chr6	131441752	137063476	0
chr6	137063476	139724607	0
chr6	139724607	140359691	5
chr6	140359691	147807488	0
chr6	147807488	148096180	5
chr6	148096180	151366520	0
chr6	151366520	153959078	5
chr6	153959078	155271065	0
chr6	155271065	156550849	0
chr6	156550849	157776284	0
chr6	157776284	159823863	0
chr6	159823863	161717140	0
chr6	161717140	162290242	0
chr6	162290242	162913567	0
chr6	162913567	167838966	0
chr6	167838966	171115067	0
chr7	0	710480	19
chr7	710480	782933	0
chr7	782933	802531	2
chr7	802531	1190844	9
chr7	1190844	2628653	2
chr7	2628653	4255450	0
chr7	4255450	4981219	17
chr7	4981219	9289566	0
chr7	9289566	9375586	17
chr7	9375586	13853681	0
chr7	13853681	14436573	17
chr7	14436573	14573582	17
chr7	14573582	16434256	17
chr7	16434256	16544544	17
chr7	16544544	16846997	17
chr7	16846997	17085629	17
chr7	17085629	20798049	17
chr7	20798049	20956682	9
chr7	20956682	21323243	0
chr7	21323243	23354827	9
chr7	23354827	26079580	0
chr7	26079580	26269336	9
chr7	26269336	32965006	0
chr7	32965006	33079538	0
chr7	33079538	36889252	0
chr7	36889252	36956980	0
chr7	36956980	37417401	0
chr7	37417401	37610429	9
chr7	37610429	40367889	0
chr7	40367889	40424438	9
chr7	40424438	40983465	0
chr7	40983465	41229591	23
chr7	41229591	46818560	23
chr7	46818560	46883406	42
chr7	46883406	46899111	52
chr7	46899111	50600394	32
chr7	50600394	50674180	15
chr7	50674180	50814111	32
chr7	50814111	50903011	15
chr7	50903011	53556526	32
chr7	53556526	53956847	27
chr7	53956847	53996354	29
chr7	53996354	56716305	49
chr7	56716305	57950944	29
chr7	57950944	59900000	13
chr7	59900000	61072037	9
chr7	61072037	61074194	17
chr7	61074194	61628365	39
chr7	61628365	61813361	43
chr7	61813361	62161656	46
chr7	62161656	62443302	41
chr7	62443302	70133492	33
chr7	70133492	70873345	52
chr7	70873345	72355631	33
chr7	72355631	72857766	12
chr7	72857766	72876358	33
chr7	72876358	73940195	41
chr7	73940195	75380090	60
chr7	75380090	75431800	59
chr7	75431800	76053922	40
chr7	76053922	77220173	32
chr7	77220173	77372353	40
chr7	77372353	78489538	32
chr7	78489538	81774279	34
chr7	81774279	81941264	29
chr7	81941264	82358873	34
chr7	82358873	87187342	53
chr7	87187342	90945150	53
chr7	90945150	91856614	33
chr7	91856614	92411130	14
chr7	92411130	93573473	33
chr7	93573473	97311008	53
chr7	97311008	97403358	33
chr7	97403358	97873900	33
chr7	97873900	98142673	41
chr7	98142673	98879280	33
chr7	98879280	99654902	39
chr7	99654902	100520772	47
chr7	100520772	102101741	52
chr7	102101741	102470669	44
chr7	102470669	104525846	44
chr7	104525846	104820012	43
chr7	104820012	104944219	63
chr7	104944219	105204245	71
chr7	105204245	108687233	63
chr7	108687233	108957230	43
chr7	108957230	109800007	43
chr7	109800007	109949307	40
chr7	109949307	112012005	39
chr7	112012005	113527056	39
chr7	113527056	115040114	58
chr7	115040114	115765385	54
chr7	115765385	118536667	34
chr7	118536667	118690659	54
chr7	118690659	121261298	34
chr7	121261298	126085828	38
chr7	126085828	126482873	57
chr7	126482873	129473350	38
chr7	129473350	129542946	38
chr7	129542946	129673241	46
chr7	129673241	131610597	38
chr7	131610597	131792359	58
chr7	131792359	132537446	38
chr7	132537446	133221287	58
chr7	133221287	133729190	62
chr7	133729190	133778651	62
chr7	133778651	133798551	42
chr7	133798551	133856990	62
chr7	133856990	134479687	63
chr7	134479687	134611253	63
chr7	134611253	134987449	63
chr7	134987449	135193430	63
chr7	135193430	135892962	63
chr7	135892962	136944542	63
chr7	136944542	138284110	63
chr7	138284110	138478410	71
chr7	138478410	139140503	63
chr7	139140503	140027133	63
chr7	140027133	140391244	71
chr7	140391244	140658301	63
chr7	140658301	143527647	44
chr7	143527647	143782292	24
chr7	143782292	145694469	44
chr7	145694469	148677767	24
chr7	148677767	148877675	32
