Chromosome Region	Start	End	gain
chr1	169242084	170086918	68
chr1	170086918	180514472	60
chr1	180514472	182443276	49
chr1	182443276	189157358	43
chr1	189157358	196698279	38
chr1	196698279	196710420	49
chr1	196710420	196828843	55
chr1	196828843	196843835	43
chr1	196843835	202094062	38
chr1	202094062	212830606	37
chr1	212830606	212996044	42
chr1	212996044	213068227	49
chr1	213068227	213308598	43
chr1	213308598	214528793	37
chr1	214528793	216440418	23
chr1	216440418	216590341	28
chr1	216590341	217375352	23
chr1	217375352	217754871	28
chr1	217754871	218463217	34
chr1	218463217	218796127	42
chr1	218796127	218964374	34
chr1	218964374	222112298	42
chr1	222112298	222229268	36
chr1	222229268	223437186	42
chr1	223437186	223556434	34
chr1	223556434	223877121	42
chr1	223877121	224197457	52
chr1	224197457	229888393	42
chr1	229888393	232948623	36
chr1	232948623	240407323	31
chr1	240407323	244870678	45
chr1	244870678	244948353	56
chr1	244948353	245285976	45
chr1	245285976	245673603	56
chr1	245673603	248693003	50
chr1	248693003	249250621	56
chr2	0	179414	30
chr2	179414	1359742	44
chr2	1359742	3765713	33
chr2	3765713	3817344	19
chr2	3817344	4209776	33
chr2	4209776	4232416	27
chr2	4232416	5999092	33
chr2	5999092	6120288	27
chr2	6120288	6420338	33
chr2	6420338	10204588	27
chr2	10204588	10484183	37
chr2	10484183	14702922	27
chr2	14702922	18548422	35
chr2	18548422	19465488	42
chr2	19465488	19658315	34
chr2	19658315	20455690	42
chr2	20455690	22900435	43
chr2	22900435	23102421	38
chr2	23102421	23738366	43
chr2	23738366	26916131	48
chr2	26916131	28216809	60
chr2	28216809	31026712	61
chr2	31026712	34829442	47
chr2	34829442	35972005	47
chr2	35972005	35992716	31
chr2	35992716	41809180	47
chr2	41809180	45820839	35
chr2	45820839	45907574	47
chr2	45907574	46365262	35
chr2	46365262	50894160	42
chr2	50894160	52322062	56
chr2	52322062	52517024	51
chr2	52517024	52739077	56
chr2	52739077	52747747	53
chr2	52747747	52784752	37
chr2	52784752	54067275	53
chr2	54067275	60472351	39
chr2	60472351	61238050	44
chr2	61238050	68950312	50
chr2	68950312	72501505	43
chr2	72501505	72787595	49
chr2	72787595	72988592	34
chr2	72988592	73066939	18
chr2	73066939	73271837	34
chr2	73271837	76294587	28
chr2	76294587	77088778	20
chr2	77088778	87102511	26
chr2	87102511	87411127	21
chr2	87411127	90301276	21
chr2	90301276	91704724	0
chr2	91704724	91794849	12
chr2	91794849	92193296	29
chr2	92193296	92285930	15
chr2	92285930	93300000	0
chr2	93300000	95421697	8
chr2	95421697	95439958	16
chr2	95439958	95769081	22
chr2	95769081	96656411	14
chr2	96656411	98155769	0
chr2	98155769	98524556	0
chr2	98524556	98675483	14
chr2	98675483	98879626	0
chr2	98879626	102015143	14
chr2	102015143	102042703	9
chr2	102042703	103679380	0
chr2	103679380	104028502	8
chr2	104028502	104262587	25
chr2	104262587	105372855	8
chr2	105372855	106880404	2
chr2	106880404	106886312	0
chr2	106886312	111939433	2
chr2	111939433	114832299	8
chr2	114832299	114967447	13
chr2	114967447	117347511	8
chr2	117347511	119342525	0
chr2	119342525	119398482	0
chr2	119398482	120578024	0
chr2	120578024	125578189	5
chr2	125578189	127019032	1
chr2	127019032	129283345	0
chr2	129283345	137168717	0
chr2	137168717	137341931	0
chr2	137341931	140013762	0
chr2	140013762	140111475	0
chr2	140111475	141489699	0
chr2	141489699	141733216	0
chr2	141733216	141760656	0
chr2	141760656	146879621	0
chr2	146879621	155599629	0
chr2	155599629	160682629	8
chr2	160682629	160875381	8
chr2	160875381	161228931	22
chr2	161228931	161749289	8
chr2	161749289	168566245	22
chr2	168566245	168826452	14
chr2	168826452	170983995	8
chr2	170983995	172012171	15
chr2	172012171	172438416	21
chr2	172438416	177189497	15
chr2	177189497	178032138	32
chr2	178032138	178455531	15
chr2	178455531	181944771	23
chr2	181944771	182539618	15
chr2	182539618	182624737	8
chr2	182624737	182909277	16
chr2	182909277	183380924	23
chr2	183380924	183458312	16
chr2	183458312	185034397	23
chr2	185034397	185224750	28
chr2	185224750	186304046	23
chr2	186304046	186458661	7
chr2	186458661	186517407	24
chr2	186517407	187386808	40
chr2	187386808	187629616	45
chr2	187629616	193163487	29
chr2	193163487	193333336	22
chr2	193333336	194471488	29
chr2	194471488	194862219	22
chr2	194862219	196179851	16
chr2	196179851	196279460	0
chr2	196279460	197288000	8
chr2	197288000	197415801	14
chr2	197415801	199656972	8
chr2	199656972	202974643	15
chr2	202974643	203174642	21
chr2	203174642	203418669	16
chr2	203418669	204427050	10
chr2	204427050	205083217	20
chr2	205083217	205275115	19
chr2	205275115	205826226	9
chr2	205826226	205879835	1
chr2	205879835	208334204	9
chr2	208334204	208431266	0
chr2	208431266	209075969	9
chr2	209075969	209094702	1
chr2	209094702	209247552	0
chr2	209247552	212346715	1
chr2	212346715	212686884	0
chr2	212686884	212968946	1
chr2	212968946	212988956	0
chr2	212988956	213072271	0
chr2	213072271	213183735	9
chr2	213183735	213191976	3
chr2	213191976	213293705	9
chr2	213293705	213722875	0
chr2	213722875	215716194	0
chr2	215716194	219897043	0
chr2	219897043	220088631	0
chr2	220088631	220554590	0
chr2	220554590	224693971	0
chr2	224693971	224751603	0
chr2	224751603	227773653	0
chr2	227773653	228886606	0
chr2	228886606	230762347	0
chr2	230762347	231952763	0
chr2	231952763	232171878	1
chr2	232171878	234925298	0
chr2	234925298	236943609	0
chr2	236943609	237490615	0
chr2	237490615	241456646	4
chr2	241456646	242782802	13
chr2	242782802	242987192	0
chr2	242987192	243035970	0
chr2	243035970	243199373	7
chr3	0	105579	0
chr3	105579	242664	0
chr3	242664	1032035	5
chr3	1032035	1088732	0
chr3	1088732	4272034	5
chr3	4272034	4662738	13
chr3	4662738	5891569	19
chr3	5891569	6011770	11
chr3	6011770	9514863	19
chr3	9514863	10243615	14
chr3	10243615	10565606	0
chr3	10565606	12356103	0
chr3	12356103	14296827	9
chr3	14296827	14384499	2
chr3	14384499	16227452	9
chr3	16227452	16262774	2
chr3	16262774	16755083	9
chr3	16755083	17591995	13
chr3	17591995	17876825	24
chr3	17876825	18815579	18
chr3	18815579	21043737	12
chr3	21043737	21449427	18
chr3	21449427	22365188	12
chr3	22365188	22594560	26
chr3	22594560	23633366	12
chr3	23633366	28251984	15
chr3	28251984	29733167	20
chr3	29733167	31151403	15
chr3	31151403	32327833	20
chr3	32327833	32574336	30
chr3	32574336	32957623	20
chr3	32957623	35737142	15
chr3	35737142	37949994	7
chr3	37949994	39197746	0
chr3	39197746	39778668	0
chr3	39778668	40878652	0
chr3	40878652	40989072	0
chr3	40989072	44444663	0
chr3	44444663	48596520	0
chr3	48596520	50625904	0
chr3	50625904	52873500	1
chr3	52873500	53011767	2
chr3	53011767	55100590	2
chr3	55100590	55156102	0
chr3	55156102	56285000	2
chr3	56285000	59525407	7
chr3	59525407	59796864	14
chr3	59796864	60918457	7
chr3	60918457	60981395	14
chr3	60981395	61043726	0
chr3	61043726	61207041	0
chr3	61207041	61361629	9
chr3	61361629	62090260	3
chr3	62090260	62237142	7
chr3	62237142	62623534	2
chr3	62623534	65873060	7
chr3	65873060	65924069	19
chr3	65924069	67492844	7
chr3	67492844	70816384	0
chr3	70816384	86082656	0
chr3	86082656	90145243	1
chr3	90145243	91000000	17
chr3	91000000	93543006	0
chr3	93543006	93548479	14
chr3	93548479	93605126	34
chr3	93605126	93787311	56
chr3	93787311	94938109	44
chr3	94938109	94984795	49
chr3	94984795	98000578	32
chr3	98000578	98561048	42
chr3	98561048	98713372	32
chr3	98713372	99385692	23
chr3	99385692	107957743	15
chr3	107957743	113071094	20
chr3	113071094	113270971	26
chr3	113270971	113388127	18
chr3	113388127	113556915	29
chr3	113556915	114119459	34
chr3	114119459	114238023	22
chr3	114238023	116274982	16
chr3	116274982	116513230	6
chr3	116513230	116775294	16
chr3	116775294	116831018	6
chr3	116831018	118453649	16
chr3	118453649	119030302	24
chr3	119030302	119811876	24
chr3	119811876	121832248	19
chr3	121832248	121931209	11
chr3	121931209	122032811	19
chr3	122032811	122476167	11
chr3	122476167	128881127	3
chr3	128881127	129730715	0
chr3	129730715	129916897	6
chr3	129916897	130288476	0
chr3	130288476	132012661	2
chr3	132012661	133806401	18
chr3	133806401	135699095	32
chr3	135699095	135716855	16
chr3	135716855	136056100	32
chr3	136056100	137087733	24
chr3	137087733	137120637	16
chr3	137120637	139573424	32
chr3	139573424	141073819	24
chr3	141073819	143104966	41
chr3	143104966	150174517	46
chr3	150174517	150370514	32
chr3	150370514	154797933	46
chr3	154797933	156547626	46
chr3	156547626	156567541	32
chr3	156567541	159279362	46
chr3	159279362	162508230	54
chr3	162508230	162510463	27
chr3	162510463	162626284	14
chr3	162626284	162626588	27
chr3	162626588	167297112	54
chr3	167297112	167558531	46
chr3	167558531	172282254	54
chr3	172282254	172359651	66
chr3	172359651	172370631	61
chr3	172370631	172570325	50
chr3	172570325	178884603	54
chr3	178884603	178943936	46
chr3	178943936	179076665	54
chr3	179076665	179214465	46
chr3	179214465	179297817	41
chr3	179297817	179460167	49
chr3	179460167	179561692	41
chr3	179561692	181120894	49
chr3	181120894	192296786	33
chr3	192296786	194649709	49
chr3	194649709	198022430	41
chr4	0	66349	0
chr4	66349	67770	0
chr4	67770	85490	0
chr4	85490	780017	0
chr4	780017	847553	0
chr4	847553	1158611	0
chr4	1158611	1266098	5
chr4	1266098	1388479	0
chr4	1388479	2838021	12
chr4	2838021	3011672	29
chr4	3011672	3260110	12
chr4	3260110	3899298	29
chr4	3899298	4786805	12
chr4	4786805	6525584	29
chr4	6525584	7067862	12
chr4	7067862	7938932	29
chr4	7938932	8107136	12
chr4	8107136	9854530	2
chr4	9854530	11040348	19
chr4	11040348	11896171	11
chr4	11896171	12284128	0
chr4	12284128	13392807	2
chr4	13392807	14031250	19
chr4	14031250	15593830	1
chr4	15593830	17367644	0
chr4	17367644	18928588	1
chr4	18928588	19408863	0
chr4	19408863	19751457	0
chr4	19751457	19875188	0
chr4	19875188	20661377	0
chr4	20661377	21041924	0
chr4	21041924	21172481	0
chr4	21172481	21686897	15
chr4	21686897	22089906	7
chr4	22089906	22823247	15
chr4	22823247	23084268	7
chr4	23084268	23348800	0
chr4	23348800	23634253	0
chr4	23634253	24558560	0
chr4	24558560	24872608	0
chr4	24872608	25052809	0
chr4	25052809	25730823	0
chr4	25730823	26084384	0
chr4	26084384	26418681	0
chr4	26418681	26587201	0
chr4	26587201	26888359	0
chr4	26888359	27886433	0
chr4	27886433	29457121	0
chr4	29457121	30144469	0
chr4	30144469	31255390	0
chr4	31255390	31459202	0
chr4	31459202	32201299	0
chr4	32201299	32539486	0
chr4	32539486	34782777	0
chr4	34782777	34795786	0
chr4	34795786	34829893	0
chr4	34829893	37509966	0
chr4	37509966	38374427	0
chr4	38374427	40767635	0
chr4	40767635	40965866	0
chr4	40965866	41483562	0
chr4	41483562	41635433	0
chr4	41635433	43159849	0
chr4	43159849	43297564	0
chr4	43297564	44628697	0
chr4	44628697	44664591	0
chr4	44664591	45142381	3
chr4	45142381	45304903	0
chr4	45304903	45929981	3
chr4	45929981	47392313	11
chr4	47392313	47824428	6
chr4	47824428	48006692	11
chr4	48006692	48049260	0
chr4	48049260	48260999	0
chr4	48260999	49091580	6
chr4	49091580	49309867	11
chr4	49309867	50400000	0
chr4	50400000	52696792	0
chr4	52696792	52706713	0
chr4	52706713	52889527	0
chr4	52889527	53060344	0
chr4	53060344	53286908	14
chr4	53286908	53505787	31
chr4	53505787	53778176	26
chr4	53778176	56208391	0
chr4	56208391	56616606	4
chr4	56616606	56776197	21
chr4	56776197	64620598	4
chr4	64620598	68871610	0
chr4	68871610	69330439	0
chr4	69330439	69360489	24
chr4	69360489	69536970	19
chr4	69536970	76774871	0
chr4	76774871	79825122	0
chr4	79825122	81780270	0
chr4	81780270	82056153	0
chr4	82056153	83362491	0
chr4	83362491	88667129	0
chr4	88667129	88699643	0
chr4	88699643	90420289	0
chr4	90420289	91414748	0
chr4	91414748	91822479	0
chr4	91822479	92470003	0
chr4	92470003	92562965	0
chr4	92562965	98547667	0
chr4	98547667	99006192	0
chr4	99006192	104724459	0
chr4	104724459	104766485	0
chr4	104766485	104881780	0
chr4	104881780	111523034	0
chr4	111523034	115014048	0
chr4	115014048	115173678	0
chr4	115173678	115184351	0
chr4	115184351	115189919	0
chr4	115189919	119915498	0
chr4	119915498	120399621	0
chr4	120399621	124637484	0
chr4	124637484	125369969	0
chr4	125369969	134579368	0
chr4	134579368	146456545	0
chr4	146456545	147236793	0
chr4	147236793	147284942	0
chr4	147284942	148835646	0
chr4	148835646	153930925	0
chr4	153930925	164767719	0
chr4	164767719	165056576	0
chr4	165056576	170172957	0
chr4	170172957	170408768	0
chr4	170408768	171423012	0
chr4	171423012	171521347	0
chr4	171521347	174656977	0
chr4	174656977	179594661	0
chr4	179594661	179619776	0
chr4	179619776	179760370	0
chr4	179760370	182637677	0
chr4	182637677	182918599	0
chr4	182918599	183780653	0
chr4	183780653	184057870	0
chr4	184057870	186237489	0
chr4	186237489	190752543	0
chr4	190752543	191154276	0
chr5	0	1728793	59
chr5	1728793	2408783	49
chr5	2408783	17095309	37
chr5	17095309	17192375	29
chr5	17192375	21671983	37
chr5	21671983	21787835	29
chr5	21787835	23283808	37
chr5	23283808	34890885	33
chr5	34890885	35275899	25
chr5	35275899	37584311	33
chr5	37584311	41985145	25
chr5	41985145	46383335	11
chr5	46383335	48400000	5
chr5	48400000	49520000	0
chr5	49520000	49762785	0
chr5	49762785	55948901	0
chr5	55948901	56081268	0
chr5	56081268	56331050	0
chr5	56331050	56482918	0
chr5	56482918	57323830	0
chr5	57323830	57330327	0
chr5	57330327	57333524	0
chr5	57333524	57335951	0
chr5	57335951	58175172	0
chr5	58175172	58278322	0
chr5	58278322	58344900	0
chr5	58344900	59234742	0
chr5	59234742	59600041	0
chr5	59600041	59844364	0
chr5	59844364	62235622	0
chr5	62235622	63412582	0
chr5	63412582	64433681	0
chr5	64433681	65710010	0
chr5	65710010	66304055	0
chr5	66304055	66859979	0
chr5	66859979	81801629	0
chr5	81801629	87993799	0
chr5	87993799	97032840	0
chr5	97032840	97096533	0
chr5	97096533	100671962	0
chr5	100671962	103508262	0
chr5	103508262	103528196	0
chr5	103528196	107950637	0
chr5	107950637	108053798	0
chr5	108053798	113396373	0
chr5	113396373	115248243	0
chr5	115248243	115713253	0
chr5	115713253	126630361	0
chr5	126630361	127068797	0
chr5	127068797	129009890	0
chr5	129009890	131435459	0
chr5	131435459	131448582	0
chr5	131448582	135046639	0
chr5	135046639	139706122	0
chr5	139706122	140067943	3
chr5	140067943	140493438	0
chr5	140493438	140685609	0
chr5	140685609	140714285	0
chr5	140714285	140759605	3
chr5	140759605	140807226	0
chr5	140807226	141037733	0
chr5	141037733	144876159	0
chr5	144876159	145016247	4
chr5	145016247	147924470	0
chr5	147924470	148550784	9
chr5	148550784	150203853	17
chr5	150203853	150221002	11
chr5	150221002	150240678	17
chr5	150240678	151514772	7
chr5	151514772	151519311	13
chr5	151519311	155476846	7
chr5	155476846	155498132	19
chr5	155498132	155896229	7
chr5	155896229	157513737	2
chr5	157513737	157603216	0
chr5	157603216	160146060	2
chr5	160146060	163150298	7
chr5	163150298	165742745	0
chr5	165742745	169911544	0
chr5	169911544	171044500	0
chr5	171044500	174958310	0
chr5	174958310	175027000	0
chr5	175027000	180915260	0
chr6	0	243266	23
chr6	243266	411206	16
chr6	411206	2411130	23
chr6	2411130	2590593	17
chr6	2590593	2942001	23
chr6	2942001	3015977	16
chr6	3015977	6353625	23
chr6	6353625	6434232	16
chr6	6434232	7613170	23
chr6	7613170	7671500	16
chr6	7671500	10173396	23
chr6	10173396	11678999	6
chr6	11678999	11994452	0
chr6	11994452	15235752	6
chr6	15235752	15617243	20
chr6	15617243	15892107	25
chr6	15892107	16064610	17
chr6	16064610	16090029	33
chr6	16090029	17239845	29
chr6	17239845	17491604	38
chr6	17491604	18071867	29
chr6	18071867	18073218	33
chr6	18073218	18258192	20
chr6	18258192	18342319	33
chr6	18342319	18468023	28
chr6	18468023	19962242	33
chr6	19962242	20036833	17
chr6	20036833	21984797	33
chr6	21984797	22033065	27
chr6	22033065	27906247	33
chr6	27906247	28205927	20
chr6	28205927	29334883	33
chr6	29334883	30321421	28
chr6	30321421	30850901	33
chr6	30850901	31810939	17
chr6	31810939	32057445	11
chr6	32057445	32454399	0
chr6	32454399	34672420	14
chr6	34672420	36630015	20
chr6	36630015	38631615	8
chr6	38631615	38700652	2
chr6	38700652	41826469	8
chr6	41826469	42003596	2
chr6	42003596	42701368	8
chr6	42701368	45346684	16
chr6	45346684	46045213	28
chr6	46045213	47212976	16
chr6	47212976	49525433	0
chr6	49525433	50921716	11
chr6	50921716	52631164	4
chr6	52631164	52946742	0
chr6	52946742	56106929	4
chr6	56106929	56224505	0
chr6	56224505	58348953	4
chr6	58348953	58741497	21
chr6	58741497	58774716	15
chr6	58774716	61000000	7
chr6	61000000	62012809	11
chr6	62012809	62020284	17
chr6	62020284	62033212	19
chr6	62033212	62324638	38
chr6	62324638	62357676	26
chr6	62357676	63098142	9
chr6	63098142	63166549	0
chr6	63166549	63640261	29
chr6	63640261	65332836	36
chr6	65332836	65955217	36
chr6	65955217	67227403	28
chr6	67227403	68164229	28
chr6	68164229	69407713	28
chr6	69407713	69705300	22
chr6	69705300	71967577	22
chr6	71967577	73485665	22
chr6	73485665	73617869	22
chr6	73617869	74591205	22
chr6	74591205	74633180	22
chr6	74633180	77072382	22
chr6	77072382	77577714	22
chr6	77577714	78972116	0
chr6	78972116	79002915	0
chr6	79002915	79027437	0
chr6	79027437	79041746	0
chr6	79041746	80317844	0
chr6	80317844	80973631	22
chr6	80973631	81693750	22
chr6	81693750	81781380	10
chr6	81781380	84882965	0
chr6	84882965	86181296	0
chr6	86181296	92088935	0
chr6	92088935	95497904	0
chr6	95497904	95604281	0
chr6	95604281	96554284	0
chr6	96554284	98301592	0
chr6	98301592	98363616	0
chr6	98363616	100172715	0
chr6	100172715	100477840	0
chr6	100477840	103729353	0
chr6	103729353	103738062	0
chr6	103738062	103765576	0
chr6	103765576	103782461	0
chr6	103782461	110912906	0
chr6	110912906	112411098	0
chr6	112411098	113399180	0
chr6	113399180	114945417	0
chr6	114945417	115126236	0
chr6	115126236	116604111	0
chr6	116604111	116722912	0
chr6	116722912	121580244	0
chr6	121580244	125618321	0
chr6	125618321	125769929	0
chr6	125769929	125911241	0
chr6	125911241	126203235	0
chr6	126203235	126423640	0
chr6	126423640	127489334	0
chr6	127489334	142964190	0
chr6	142964190	143005154	0
chr6	143005154	144406446	0
chr6	144406446	144647943	0
chr6	144647943	147549869	0
chr6	147549869	151786088	0
chr6	151786088	152023032	0
chr6	152023032	152276767	0
chr6	152276767	154326157	0
chr6	154326157	154426581	0
chr6	154426581	154580059	0
chr6	154580059	155271065	0
chr6	155271065	158642594	0
chr6	158642594	158738576	0
chr6	158738576	163623798	0
chr6	163623798	167663235	0
chr6	167663235	169283829	0
chr6	169283829	171115067	0
chr7	0	782933	0
chr7	782933	794663	0
chr7	794663	2628653	0
chr7	2628653	2762492	0
chr7	2762492	4156558	0
chr7	4156558	4488760	0
chr7	4488760	8432892	0
chr7	8432892	9097878	0
chr7	9097878	9245679	0
chr7	9245679	9539727	0
chr7	9539727	11349900	0
chr7	11349900	12072870	0
chr7	12072870	12155389	0
chr7	12155389	12770570	0
chr7	12770570	15972684	0
chr7	15972684	16018838	0
chr7	16018838	17087440	0
chr7	17087440	17135513	0
chr7	17135513	18046201	0
chr7	18046201	18218355	0
chr7	18218355	19155366	0
chr7	19155366	25627894	0
chr7	25627894	35276140	0
chr7	35276140	35778236	0
chr7	35778236	35910972	0
chr7	35910972	36518345	0
chr7	36518345	40983465	0
chr7	40983465	41229591	3
chr7	41229591	41273357	3
chr7	41273357	42131504	0
chr7	42131504	42190274	3
chr7	42190274	46883406	0
chr7	46883406	50197525	20
chr7	50197525	50600394	31
chr7	50600394	50674180	15
chr7	50674180	50814111	31
chr7	50814111	50903011	15
chr7	50903011	53556526	31
chr7	53556526	54136875	20
chr7	54136875	54218681	14
chr7	54218681	55129571	20
chr7	55129571	57950944	14
chr7	57950944	59900000	0
chr7	59900000	61072037	0
chr7	61072037	61628365	3
chr7	61628365	62156735	36
chr7	62156735	62161656	28
chr7	62161656	62637345	16
chr7	62637345	63048901	25
chr7	63048901	63952394	16
chr7	63952394	64112442	3
chr7	64112442	64243196	0
chr7	64243196	65063887	3
chr7	65063887	65356718	0
chr7	65356718	65535003	4
chr7	65535003	66047661	0
chr7	66047661	66240944	0
chr7	66240944	78489538	0
chr7	78489538	81774279	3
chr7	81774279	81941264	0
chr7	81941264	82519432	3
chr7	82519432	83945940	3
chr7	83945940	84999319	14
chr7	84999319	87187342	16
chr7	87187342	87963679	10
chr7	87963679	89457786	15
chr7	89457786	89982644	0
chr7	89982644	94437603	0
chr7	94437603	94555193	3
chr7	94555193	96352607	17
chr7	96352607	96376623	3
chr7	96376623	96470348	0
chr7	96470348	98987052	3
chr7	98987052	99491691	11
chr7	99491691	100237071	14
chr7	100237071	100520772	2
chr7	100520772	100537268	14
chr7	100537268	101961217	20
chr7	101961217	103774117	29
chr7	103774117	107686192	34
chr7	107686192	107889673	42
chr7	107889673	108944668	34
chr7	108944668	108957230	28
chr7	108957230	109435445	34
chr7	109435445	109454106	39
chr7	109454106	110298431	34
chr7	110298431	110761050	26
chr7	110761050	111215495	19
chr7	111215495	111843015	26
chr7	111843015	113563937	20
chr7	113563937	115040114	17
chr7	115040114	117765103	5
chr7	117765103	121007183	8
chr7	121007183	124209188	6
chr7	124209188	125686139	2
chr7	125686139	127366880	6
chr7	127366880	129473350	22
chr7	129473350	131357972	28
chr7	131357972	132299863	42
chr7	132299863	132726759	34
chr7	132726759	133202828	42
chr7	133202828	133221287	35
chr7	133221287	133383617	47
chr7	133383617	133528213	53
chr7	133528213	133691757	40
chr7	133691757	133729190	39
chr7	133729190	133778553	39
chr7	133778553	133781915	30
chr7	133781915	133785186	14
chr7	133785186	133798551	19
chr7	133798551	133799163	14
chr7	133799163	133807518	23
chr7	133807518	133858695	39
chr7	133858695	135538946	53
chr7	135538946	137417419	39
chr7	137417419	138855879	45
chr7	138855879	139796577	37
chr7	139796577	140005501	45
chr7	140005501	140242795	37
chr7	140242795	140474027	45
chr7	140474027	141611871	45
chr7	141611871	141756393	40
chr7	141756393	141825875	33
chr7	141825875	143732364	40
chr7	143732364	145872194	24
chr7	145872194	152823430	29
chr7	152823430	152877314	24
chr7	152877314	153320052	29
chr7	153320052	157966965	43
chr7	157966965	158151556	37
chr7	158151556	159138663	43
chr8	0	1158768	0
chr8	1158768	1230510	0
chr8	1230510	7170654	0
chr8	7170654	7252336	0
chr8	7252336	7839781	0
chr8	7839781	9199260	0
chr8	9199260	9382980	0
chr8	9382980	9426901	0
chr8	9426901	9878846	0
chr8	9878846	12241661	0
chr8	12241661	12268731	0
chr8	12268731	12529361	0
chr8	12529361	16723421	0
chr8	16723421	16848399	0
chr8	16848399	16860665	0
chr8	16860665	16968681	0
chr8	16968681	17808229	0
chr8	17808229	17924573	0
chr8	17924573	20617951	0
chr8	20617951	20667237	0
chr8	20667237	23549439	0
chr8	23549439	24973309	0
chr8	24973309	24975039	0
chr8	24975039	24984149	0
chr8	24984149	24991116	0
chr8	24991116	29080808	0
chr8	29080808	29180345	0
chr8	29180345	30090702	0
chr8	30090702	31412162	0
chr8	31412162	36628359	0
chr8	36628359	36701022	0
chr8	36701022	37405262	0
chr8	37405262	39299176	0
chr8	39299176	40146309	0
chr8	40146309	40238943	0
chr8	40238943	40883684	0
chr8	40883684	41107855	13
chr8	41107855	41284124	0
chr8	41284124	42241578	0
chr8	42241578	42772986	5
chr8	42772986	43430222	9
chr8	43430222	43736901	26
chr8	43736901	43762681	20
chr8	43762681	43778914	7
chr8	43778914	45600000	0
chr8	45600000	46936840	4
chr8	46936840	46940022	29
chr8	46940022	50033963	34
chr8	50033963	55747571	20
chr8	55747571	55921165	34
chr8	55921165	55983296	34
chr8	55983296	56335463	20
chr8	56335463	57761910	32
chr8	57761910	58437688	38
chr8	58437688	58581621	32
chr8	58581621	59198158	38
chr8	59198158	59785659	32
chr8	59785659	70390196	38
chr8	70390196	70404230	30
chr8	70404230	70473681	24
chr8	70473681	72792203	30
chr8	72792203	76937501	44
chr8	76937501	77318855	40
chr8	77318855	78585679	48
chr8	78585679	79807005	41
chr8	79807005	79909448	27
chr8	79909448	81564154	41
chr8	81564154	84301137	27
chr8	84301137	89344904	32
chr8	89344904	92797192	27
chr8	92797192	95244612	13
chr8	95244612	97114700	18
chr8	97114700	97655759	10
chr8	97655759	97895596	38
chr8	97895596	99174670	46
chr8	99174670	99221324	38
chr8	99221324	100567050	46
chr8	100567050	100716468	39
chr8	100716468	101068604	46
chr8	101068604	101994728	62
chr8	101994728	102100728	55
chr8	102100728	102383361	62
chr8	102383361	102450229	55
chr8	102450229	102494889	62
chr8	102494889	102666726	62
chr8	102666726	102749503	62
