Chromosome Region	Start	End	gain
chr2	163904509	171867402	49
chr2	171867402	177185364	49
chr2	177185364	177863273	46
chr2	177863273	179345169	34
chr2	179345169	185565403	34
chr2	185565403	189965565	35
chr2	189965565	189997204	19
chr2	189997204	194679904	35
chr2	194679904	196311762	36
chr2	196311762	201655561	32
chr2	201655561	203882645	31
chr2	203882645	207185287	23
chr2	207185287	208695766	21
chr2	208695766	208751483	10
chr2	208751483	210468236	21
chr2	210468236	216204231	0
chr2	216204231	216279727	0
chr2	216279727	218852039	0
chr2	218852039	219916548	0
chr2	219916548	220991436	0
chr2	220991436	227962753	0
chr2	227962753	228630043	0
chr2	228630043	228845817	0
chr2	228845817	236709549	0
chr2	236709549	237031522	0
chr2	237031522	241558882	0
chr2	241558882	243199373	0
chr3	0	3113387	0
chr3	3113387	3117336	0
chr3	3117336	6234178	0
chr3	6234178	8883123	0
chr3	8883123	9197057	0
chr3	9197057	12631810	0
chr3	12631810	12698937	0
chr3	12698937	14877936	0
chr3	14877936	14930071	0
chr3	14930071	23857279	0
chr3	23857279	23973275	0
chr3	23973275	24945501	0
chr3	24945501	25110460	0
chr3	25110460	25121418	0
chr3	25121418	26611808	0
chr3	26611808	26615473	0
chr3	26615473	26615959	0
chr3	26615959	41239275	0
chr3	41239275	41488878	0
chr3	41488878	41711473	0
chr3	41711473	44316722	0
chr3	44316722	44437671	0
chr3	44437671	44528952	0
chr3	44528952	46500768	0
chr3	46500768	50031221	0
chr3	50031221	50242903	0
chr3	50242903	50319861	0
chr3	50319861	51449947	0
chr3	51449947	51475049	0
chr3	51475049	53199047	0
chr3	53199047	55696846	0
chr3	55696846	60258108	0
chr3	60258108	60690540	0
chr3	60690540	63643002	0
chr3	63643002	64640468	0
chr3	64640468	64996466	0
chr3	64996466	65106279	0
chr3	65106279	65865536	0
chr3	65865536	67716794	0
chr3	67716794	72327457	0
chr3	72327457	77238580	6
chr3	77238580	78148149	7
chr3	78148149	85029836	24
chr3	85029836	85103108	7
chr3	85103108	85662710	24
chr3	85662710	88253442	26
chr3	88253442	88404391	15
chr3	88404391	91000000	26
chr3	91000000	93543006	0
chr3	93543006	93558926	11
chr3	93558926	93588564	11
chr3	93588564	93605126	40
chr3	93605126	93813341	39
chr3	93813341	93907544	28
chr3	93907544	102228482	25
chr3	102228482	102290736	8
chr3	102290736	107713824	25
chr3	107713824	109356285	30
chr3	109356285	111433654	29
chr3	111433654	113918656	43
chr3	113918656	116198848	14
chr3	116198848	116222541	14
chr3	116222541	116338213	3
chr3	116338213	116627732	14
chr3	116627732	116931752	3
chr3	116931752	118531791	14
chr3	118531791	121671894	43
chr3	121671894	123596915	41
chr3	123596915	123719858	44
chr3	123719858	124290949	39
chr3	124290949	133007052	43
chr3	133007052	135020836	51
chr3	135020836	135117583	30
chr3	135117583	136654856	59
chr3	136654856	141314114	59
chr3	141314114	147235721	59
chr3	147235721	147277670	42
chr3	147277670	148893024	59
chr3	148893024	148952855	45
chr3	148952855	148971129	59
chr3	148971129	149220043	59
chr3	149220043	152326884	64
chr3	152326884	155170336	64
chr3	155170336	156953173	75
chr3	156953173	157482987	92
chr3	157482987	157533771	69
chr3	157533771	162503213	92
chr3	162503213	162508230	89
chr3	162508230	162526744	61
chr3	162526744	162625988	38
chr3	162625988	162626284	61
chr3	162626284	162627609	61
chr3	162627609	162628629	64
chr3	162628629	165207927	92
chr3	165207927	165324161	87
chr3	165324161	168424908	92
chr3	168424908	168652422	93
chr3	168652422	174058998	97
chr3	174058998	174176503	85
chr3	174176503	176752933	97
chr3	176752933	177286490	97
chr3	177286490	177369287	97
chr3	177369287	179888132	96
chr3	179888132	180613594	80
chr3	180613594	180726602	63
chr3	180726602	186656279	80
chr3	186656279	192876534	63
chr3	192876534	192884669	96
chr3	192884669	193129559	63
chr3	193129559	193134028	63
chr3	193134028	194182250	63
chr3	194182250	195422292	58
chr3	195422292	197834761	58
chr3	197834761	198022430	45
chr4	0	51473	0
chr4	51473	67770	0
chr4	67770	1593075	8
chr4	1593075	1979298	12
chr4	1979298	2810235	9
chr4	2810235	5124769	4
chr4	5124769	5144685	0
chr4	5144685	7016159	4
chr4	7016159	10212275	0
chr4	10212275	10230805	8
chr4	10230805	10391541	0
chr4	10391541	10402732	7
chr4	10402732	19341098	3
chr4	19341098	20578946	14
chr4	20578946	21670477	3
chr4	21670477	31263975	14
chr4	31263975	31425610	17
chr4	31425610	34782777	14
chr4	34782777	34827299	15
chr4	34827299	37340633	17
chr4	37340633	48495399	17
chr4	48495399	49091580	18
chr4	49091580	50400000	6
chr4	50400000	52696792	0
chr4	52696792	52706713	29
chr4	52706713	52821263	40
chr4	52821263	52833741	29
chr4	52833741	53800584	20
chr4	53800584	59486747	31
chr4	59486747	59597434	20
chr4	59597434	60821975	31
chr4	60821975	60927119	20
chr4	60927119	61238238	31
chr4	61238238	61398637	20
chr4	61398637	65256571	31
chr4	65256571	65625942	35
chr4	65625942	65625943	34
chr4	65625943	67293127	30
chr4	67293127	67433434	19
chr4	67433434	68673547	30
chr4	68673547	68807271	19
chr4	68807271	69028542	30
chr4	69028542	69545885	19
chr4	69545885	69690410	16
chr4	69690410	69996571	27
chr4	69996571	70149404	16
chr4	70149404	72498629	27
chr4	72498629	72548908	16
chr4	72548908	72706793	10
chr4	72706793	72748034	22
chr4	72748034	73115500	10
chr4	73115500	73427062	22
chr4	73427062	73471586	5
chr4	73471586	74498064	22
chr4	74498064	75523908	22
chr4	75523908	76997451	0
chr4	76997451	78957509	0
chr4	78957509	81869225	0
chr4	81869225	82681325	0
chr4	82681325	83700382	0
chr4	83700382	84032383	0
chr4	84032383	84518663	0
chr4	84518663	88122950	0
chr4	88122950	98359546	0
chr4	98359546	98361306	0
chr4	98361306	112513634	0
chr4	112513634	114166798	0
chr4	114166798	116111578	0
chr4	116111578	116165800	0
chr4	116165800	116246317	0
chr4	116246317	119711612	0
chr4	119711612	120145899	0
chr4	120145899	141288873	0
chr4	141288873	147080203	0
chr4	147080203	158122396	0
chr4	158122396	158148535	0
chr4	158148535	158192616	0
chr4	158192616	169368025	0
chr4	169368025	172372115	0
chr4	172372115	172379152	0
chr4	172379152	173454477	0
chr4	173454477	187964074	0
chr4	187964074	187988173	0
chr4	187988173	189441093	0
chr4	189441093	189447989	0
chr4	189447989	191154276	0
chr5	0	1144330	40
chr5	1144330	2804699	40
chr5	2804699	11236443	57
chr5	11236443	18325871	29
chr5	18325871	24764466	29
chr5	24764466	31909821	57
chr5	31909821	31973731	43
chr5	31973731	32524985	57
chr5	32524985	32574568	40
chr5	32574568	35851852	57
chr5	35851852	38537407	57
chr5	38537407	41385493	18
chr5	41385493	42668913	6
chr5	42668913	48400000	6
chr5	48400000	49824709	0
chr5	49824709	57265834	0
chr5	57265834	57327698	0
chr5	57327698	57335951	0
chr5	57335951	57346982	0
chr5	57346982	57467029	0
chr5	57467029	57555924	0
chr5	57555924	60319716	0
chr5	60319716	68312814	0
chr5	68312814	70907360	0
chr5	70907360	76644562	0
chr5	76644562	77961437	0
chr5	77961437	82722476	0
chr5	82722476	84707156	0
chr5	84707156	84746301	0
chr5	84746301	85386709	0
chr5	85386709	99116951	0
chr5	99116951	99145376	0
chr5	99145376	100501327	0
chr5	100501327	101497323	0
chr5	101497323	101532393	0
chr5	101532393	101906008	0
chr5	101906008	108057834	0
chr5	108057834	113583848	0
chr5	113583848	117220980	0
chr5	117220980	119340119	0
chr5	119340119	122616582	0
chr5	122616582	123983077	0
chr5	123983077	124175650	0
chr5	124175650	125663727	0
chr5	125663727	125695021	0
chr5	125695021	132092899	0
chr5	132092899	132241469	0
chr5	132241469	132802810	0
chr5	132802810	132966105	0
chr5	132966105	133160824	0
chr5	133160824	133181214	0
chr5	133181214	136702381	0
chr5	136702381	137762318	0
chr5	137762318	138641236	0
chr5	138641236	146229645	0
chr5	146229645	148405470	0
chr5	148405470	151361206	0
chr5	151361206	154110304	0
chr5	154110304	156032814	0
chr5	156032814	156319195	0
chr5	156319195	160629771	0
chr5	160629771	166722509	0
chr5	166722509	168130600	0
chr5	168130600	168155271	0
chr5	168155271	172085716	0
chr5	172085716	176132172	0
chr5	176132172	178718678	0
chr5	178718678	179045411	0
chr5	179045411	179165548	0
chr5	179165548	179396904	0
chr5	179396904	179822337	0
chr5	179822337	180651655	0
chr5	180651655	180915260	0
chr6	0	254058	52
chr6	254058	382728	48
chr6	382728	6645799	52
chr6	6645799	11459389	54
chr6	11459389	11651527	56
chr6	11651527	11700761	39
chr6	11700761	20509960	56
chr6	20509960	22598957	55
chr6	22598957	22620706	69
chr6	22620706	24958617	55
chr6	24958617	24991672	39
chr6	24991672	26326044	55
chr6	26326044	26580417	51
chr6	26580417	28790298	50
chr6	28790298	29837158	43
chr6	29837158	29875890	29
chr6	29875890	35617335	43
chr6	35617335	36429456	29
chr6	36429456	38241846	43
chr6	38241846	42541434	32
chr6	42541434	42893182	32
chr6	42893182	43464265	32
chr6	43464265	43833330	49
chr6	43833330	53598578	32
chr6	53598578	53725301	35
chr6	53725301	55194451	29
chr6	55194451	58415602	30
chr6	58415602	58449658	34
chr6	58449658	58674833	46
chr6	58674833	58774716	11
chr6	58774716	61000000	0
chr6	61000000	62112627	13
chr6	62112627	62322852	2
chr6	62322852	63138783	2
chr6	63138783	63445291	29
chr6	63445291	73519758	27
chr6	73519758	82591285	24
chr6	82591285	85405580	23
chr6	85405580	85707833	23
chr6	85707833	87437439	9
chr6	87437439	87905659	9
chr6	87905659	95454698	6
chr6	95454698	96123390	10
chr6	96123390	100608574	6
chr6	100608574	103734827	9
chr6	103734827	103765576	23
chr6	103765576	104766923	9
chr6	104766923	104865575	6
chr6	104865575	107424314	9
chr6	107424314	110472766	9
chr6	110472766	111821569	14
chr6	111821569	112029794	31
chr6	112029794	112211203	31
chr6	112211203	113489051	14
chr6	113489051	113573947	3
chr6	113573947	115864001	0
chr6	115864001	119005806	0
chr6	119005806	141037493	0
chr6	141037493	153559803	0
chr6	153559803	156424167	0
chr6	156424167	157427121	0
chr6	157427121	171115067	0
chr7	0	710480	0
chr7	710480	2276145	0
chr7	2276145	2436601	0
chr7	2436601	2761666	0
chr7	2761666	3574043	0
chr7	3574043	5762641	0
chr7	5762641	9289566	0
chr7	9289566	11341878	0
chr7	11341878	11349388	0
chr7	11349388	13900672	0
chr7	13900672	24434405	0
chr7	24434405	26122228	0
chr7	26122228	26207428	0
chr7	26207428	29359249	0
chr7	29359249	31019622	0
chr7	31019622	38380351	0
chr7	38380351	38397268	0
chr7	38397268	39925450	0
chr7	39925450	40181304	0
chr7	40181304	42743832	0
chr7	42743832	54415646	0
chr7	54415646	56115399	0
chr7	56115399	57877424	0
chr7	57877424	57950944	0
chr7	57950944	59900000	0
chr7	59900000	61628365	4
chr7	61628365	64370178	0
chr7	64370178	69162278	0
chr7	69162278	70000906	0
chr7	70000906	70141997	19
chr7	70141997	72729344	19
chr7	72729344	73455330	28
chr7	73455330	75038543	27
chr7	75038543	75831793	11
chr7	75831793	79726672	2
chr7	79726672	80792506	16
chr7	80792506	87415158	30
chr7	87415158	87479815	30
chr7	87479815	89189417	30
chr7	89189417	89816114	16
chr7	89816114	90548806	13
chr7	90548806	90566926	0
chr7	90566926	90643322	6
chr7	90643322	97193889	20
chr7	97193889	101144790	0
chr7	101144790	103414629	0
chr7	103414629	109435445	0
chr7	109435445	109441885	0
chr7	109441885	109453884	0
chr7	109453884	109453946	0
chr7	109453946	110719003	0
chr7	110719003	116086883	0
chr7	116086883	119751344	0
chr7	119751344	121121400	0
chr7	121121400	123426026	0
chr7	123426026	127146570	0
chr7	127146570	135895002	0
chr7	135895002	136079981	12
chr7	136079981	136878043	0
chr7	136878043	140474740	12
chr7	140474740	142454991	14
chr7	142454991	142475488	10
chr7	142475488	142489788	0
chr7	142489788	143929685	14
chr7	143929685	153540429	7
chr7	153540429	159138663	37
chr8	0	12232349	0
chr8	12232349	12377561	0
chr8	12377561	19978834	0
chr8	19978834	20126970	0
chr8	20126970	24511042	0
chr8	24511042	24973309	0
chr8	24973309	24975535	0
chr8	24975535	24984237	0
chr8	24984237	24987712	0
chr8	24987712	24991187	0
chr8	24991187	27406484	0
chr8	27406484	27531368	0
chr8	27531368	28534821	0
chr8	28534821	28766625	0
chr8	28766625	30657753	0
chr8	30657753	36576962	0
chr8	36576962	39241139	0
chr8	39241139	39260742	0
chr8	39260742	39387632	3
chr8	39387632	43736901	0
chr8	43736901	43778914	0
chr8	43778914	45600000	0
chr8	45600000	49929453	4
chr8	49929453	49983548	0
chr8	49983548	52799737	4
chr8	52799737	52882868	4
chr8	52882868	55464731	16
chr8	55464731	57018463	38
chr8	57018463	59122915	51
chr8	59122915	60114299	48
chr8	60114299	60142148	31
chr8	60142148	64709806	48
chr8	64709806	75323204	59
chr8	75323204	81726703	55
chr8	81726703	85151321	59
chr8	85151321	86535536	59
chr8	86535536	90173587	35
chr8	90173587	90948927	35
chr8	90948927	98397309	52
chr8	98397309	103823126	81
chr8	103823126	110354107	79
chr8	110354107	112172734	81
chr8	112172734	112993808	84
chr8	112993808	113278250	84
chr8	113278250	113459383	84
chr8	113459383	113785286	84
chr8	113785286	113935481	84
chr8	113935481	114418586	84
chr8	114418586	114456489	84
chr8	114456489	115730864	84
chr8	115730864	115821811	81
chr8	115821811	116112240	81
chr8	116112240	116555975	81
chr8	116555975	117228058	81
chr8	117228058	117360528	81
chr8	117360528	117604141	81
chr8	117604141	117966347	81
chr8	117966347	118068373	81
chr8	118068373	118489462	81
chr8	118489462	118758239	81
chr8	118758239	118976360	81
chr8	118976360	120015510	81
chr8	120015510	120101444	81
chr8	120101444	121520177	81
chr8	121520177	121750209	52
chr8	121750209	121829822	52
chr8	121829822	122683594	52
chr8	122683594	122781297	52
chr8	122781297	123058816	52
chr8	123058816	123120186	52
chr8	123120186	123403605	52
chr8	123403605	123448532	52
chr8	123448532	123499118	52
chr8	123499118	124065937	52
chr8	124065937	124640653	52
chr8	124640653	124768788	52
chr8	124768788	124850673	52
chr8	124850673	125337676	52
chr8	125337676	125677784	52
chr8	125677784	126743927	52
chr8	126743927	126805211	52
chr8	126805211	126980137	52
chr8	126980137	127631249	55
chr8	127631249	127683517	55
chr8	127683517	127884188	55
chr8	127884188	127988427	55
chr8	127988427	128114891	55
chr8	128114891	128367041	55
chr8	128367041	128621564	55
chr8	128621564	128680959	55
chr8	128680959	128769875	58
chr8	128769875	129601703	55
chr8	129601703	129744422	55
chr8	129744422	129979761	55
chr8	129979761	130644346	55
chr8	130644346	130777535	55
chr8	130777535	131228901	55
chr8	131228901	131904802	55
chr8	131904802	131941660	55
chr8	131941660	131992797	55
chr8	131992797	132259906	55
chr8	132259906	132589832	55
chr8	132589832	132660114	55
chr8	132660114	132780110	55
chr8	132780110	133058079	55
chr8	133058079	133696409	55
chr8	133696409	133858283	55
chr8	133858283	134196478	55
chr8	134196478	134864651	55
chr8	134864651	135076381	55
chr8	135076381	135146886	55
chr8	135146886	135771789	55
chr8	135771789	136981003	47
chr8	136981003	137117482	47
chr8	137117482	137528284	47
chr8	137528284	137652895	47
chr8	137652895	137681983	47
chr8	137681983	137862915	47
chr8	137862915	138109802	47
chr8	138109802	138294433	47
chr8	138294433	138454791	47
chr8	138454791	138521070	47
chr8	138521070	139737409	47
chr8	139737409	140192356	48
chr8	140192356	140252857	48
chr8	140252857	141005123	48
chr8	141005123	141021183	48
chr8	141021183	141169493	48
chr8	141169493	141236153	48
chr8	141236153	142007350	48
chr8	142007350	142209958	48
chr8	142209958	142540828	48
chr8	142540828	146364022	48
chr9	0	632449	0
chr9	632449	686441	0
chr9	686441	6256359	0
chr9	6256359	6761110	0
chr9	6761110	10777276	0
chr9	10777276	14232312	0
chr9	14232312	14246316	0
chr9	14246316	17220051	0
chr9	17220051	21294440	0
chr9	21294440	21307242	0
chr9	21307242	23864448	0
chr9	23864448	23899407	0
chr9	23899407	30697199	0
chr9	30697199	32819870	0
chr9	32819870	36513332	15
chr9	36513332	36672098	0
chr9	36672098	36785694	0
chr9	36785694	38279773	0
chr9	38279773	39783090	0
chr9	39783090	44493001	0
chr9	44493001	45471396	0
chr9	45471396	46906975	0
chr9	46906975	49000000	0
chr9	49000000	65630934	0
chr9	65630934	66563945	0
chr9	66563945	68253531	0
chr9	68253531	69124033	0
chr9	69124033	70633256	0
chr9	70633256	70942213	0
chr9	70942213	73177277	0
chr9	73177277	73251320	0
chr9	73251320	78830782	0
chr9	78830782	81420281	0
chr9	81420281	85093434	0
chr9	85093434	86766722	0
chr9	86766722	87971241	0
chr9	87971241	90711326	0
chr9	90711326	96641001	0
chr9	96641001	97718528	0
chr9	97718528	99032731	0
chr9	99032731	99277853	0
chr9	99277853	100383610	0
chr9	100383610	107734704	0
chr9	107734704	109875860	0
chr9	109875860	110013600	0
chr9	110013600	113126009	0
chr9	113126009	116166952	0
chr9	116166952	121976484	0
chr9	121976484	125647182	0
chr9	125647182	127739738	0
chr9	127739738	129657192	0
chr9	129657192	130536241	0
chr9	130536241	132204523	0
chr9	132204523	132569413	0
chr9	132569413	135548700	0
chr9	135548700	135586577	0
chr9	135586577	135775163	0
chr9	135775163	136029381	23
chr9	136029381	138228550	26
chr9	138228550	139536695	43
chr9	139536695	140319685	54
chr9	140319685	140594585	43
chr9	140594585	141213431	26
chr10	0	572671	0
chr10	572671	1071999	0
chr10	1071999	1281961	5
chr10	1281961	3262358	0
chr10	3262358	10106686	0
chr10	10106686	11217677	27
chr10	11217677	13721077	58
chr10	13721077	21734768	57
chr10	21734768	21820018	71
chr10	21820018	23939333	57
chr10	23939333	27046363	51
chr10	27046363	33131708	36
chr10	33131708	35035149	7
chr10	35035149	36092540	0
chr10	36092540	36117555	0
chr10	36117555	40200000	0
chr10	40200000	42433540	0
chr10	42433540	42871174	0
chr10	42871174	47051627	0
chr10	47051627	47057252	0
chr10	47057252	47061066	0
chr10	47061066	55873493	0
chr10	55873493	55907343	0
chr10	55907343	61901829	0
chr10	61901829	69308005	0
chr10	69308005	71039131	0
chr10	71039131	72714084	0
chr10	72714084	74339383	0
chr10	74339383	76574432	0
chr10	76574432	82839268	0
chr10	82839268	84723650	0
chr10	84723650	86877795	0
chr10	86877795	87888350	0
chr10	87888350	89065529	0
chr10	89065529	102507797	0
chr10	102507797	103700153	0
chr10	103700153	103771115	0
chr10	103771115	105662013	0
chr10	105662013	105932397	0
chr10	105932397	110373204	0
chr10	110373204	112007090	0
chr10	112007090	112024266	0
chr10	112024266	114219531	0
chr10	114219531	114540088	0
chr10	114540088	116529779	0
chr10	116529779	116623297	0
chr10	116623297	121218719	0
chr10	121218719	121865901	0
chr10	121865901	122335468	0
chr10	122335468	123172719	0
chr10	123172719	123231297	0
chr10	123231297	123336529	0
chr10	123336529	126295334	0
chr10	126295334	126881709	0
chr10	126881709	132214888	0
chr10	132214888	133621992	0
chr10	133621992	134190702	0
chr10	134190702	134232713	0
chr10	134232713	134247930	0
chr10	134247930	134818407	0
chr10	134818407	135158514	0
chr10	135158514	135534747	0
chr11	0	4967523	0
chr11	4967523	4980649	0
chr11	4980649	9780974	0
chr11	9780974	10504130	0
chr11	10504130	12421470	0
chr11	12421470	17002372	0
chr11	17002372	18939625	0
chr11	18939625	18970962	0
chr11	18970962	19738771	0
chr11	19738771	26588256	0
chr11	26588256	26938035	0
chr11	26938035	31557881	0
chr11	31557881	32035992	0
chr11	32035992	36586710	0
chr11	36586710	48707779	0
chr11	48707779	50741131	0
chr11	50741131	53700000	0
chr11	53700000	54794667	0
chr11	54794667	55010310	0
chr11	55010310	55033148	0
chr11	55033148	55376389	0
chr11	55376389	55408766	0
chr11	55408766	57102051	0
chr11	57102051	59007871	0
chr11	59007871	61930624	0
chr11	61930624	63641468	13
chr11	63641468	63846061	14
chr11	63846061	65097138	15
chr11	65097138	65990883	32
chr11	65990883	67549749	15
chr11	67549749	67770606	1
chr11	67770606	71527628	15
chr11	71527628	73506710	23
chr11	73506710	77383137	22
chr11	77383137	77769946	4
chr11	77769946	78040655	7
chr11	78040655	78294500	0
chr11	78294500	84533097	0
chr11	84533097	88176404	0
chr11	88176404	95934531	0
chr11	95934531	96564093	0
chr11	96564093	99270667	0
chr11	99270667	102063136	16
chr11	102063136	102346000	19
chr11	102346000	102699015	21
chr11	102699015	103621737	16
chr11	103621737	109762645	21
chr11	109762645	110212938	4
chr11	110212938	110230513	21
chr11	110230513	110835696	20
chr11	110835696	114197420	18
chr11	114197420	120556417	27
chr11	120556417	124832613	28
chr11	124832613	126709506	53
chr11	126709506	134106492	51
chr11	134106492	135006516	34
chr12	0	2887244	1
chr12	2887244	3007629	18
chr12	3007629	6415827	1
chr12	6415827	6684284	18
chr12	6684284	7511332	1
chr12	7511332	8146712	0
chr12	8146712	8595219	0
chr12	8595219	9091113	0
chr12	9091113	9607609	0
chr12	9607609	12657768	24
chr12	12657768	13009570	38
chr12	13009570	24615834	24
chr12	24615834	24705672	38
chr12	24705672	25410343	24
chr12	25410343	26114012	29
chr12	26114012	26167175	43
chr12	26167175	33568232	29
chr12	33568232	34460055	29
chr12	34460055	35800000	29
chr12	35800000	37857751	0
chr12	37857751	38107647	34
chr12	38107647	38384525	32
chr12	38384525	38393276	26
chr12	38393276	44902106	26
chr12	44902106	46069685	31
chr12	46069685	51155015	32
chr12	51155015	56206479	33
chr12	56206479	56947306	32
chr12	56947306	57940768	32
chr12	57940768	59237545	31
chr12	59237545	59638998	32
chr12	59638998	75820682	3
chr12	75820682	81647079	2
chr12	81647079	94071593	2
chr12	94071593	95783693	2
chr12	95783693	97995501	0
chr12	97995501	99670942	0
chr12	99670942	101827559	0
chr12	101827559	102863117	0
chr12	102863117	104453555	0
chr12	104453555	109229139	0
chr12	109229139	109531629	0
chr12	109531629	113186018	0
chr12	113186018	119564795	0
chr12	119564795	119671794	0
chr12	119671794	121797391	7
chr12	121797391	123311338	0
chr12	123311338	128633035	0
chr12	128633035	128696923	0
chr12	128696923	133851895	0
chr13	0	17900000	0
chr13	17900000	19045720	0
chr13	19045720	19123483	0
chr13	19123483	19661387	0
chr13	19661387	24751428	0
chr13	24751428	24763916	0
chr13	24763916	25331697	0
chr13	25331697	29256428	0
chr13	29256428	30436928	0
chr13	30436928	30516145	0
chr13	30516145	31097733	0
chr13	31097733	33921672	0
chr13	33921672	36774583	0
chr13	36774583	36922822	0
chr13	36922822	38071579	0
chr13	38071579	38086544	0
chr13	38086544	40489760	0
chr13	40489760	40589123	0
chr13	40589123	41037476	0
chr13	41037476	45268653	0
chr13	45268653	48956202	0
