Chromosome Region	Start	End	gain
chr3	191867751	191936757	46
chr3	191936757	191947828	46
chr3	191947828	192027472	46
chr3	192027472	192296786	46
chr3	192296786	194985080	49
chr3	194985080	195251971	49
chr3	195251971	195524446	49
chr3	195524446	195793995	49
chr3	195793995	196706702	49
chr3	196706702	196973515	49
chr3	196973515	198022430	49
chr4	0	66349	0
chr4	66349	68872	0
chr4	68872	156526	10
chr4	156526	1058774	16
chr4	1058774	1388479	18
chr4	1388479	2838021	26
chr4	2838021	3011672	43
chr4	3011672	3260110	26
chr4	3260110	3510450	43
chr4	3510450	3748666	42
chr4	3748666	3899298	37
chr4	3899298	4244957	20
chr4	4244957	4786805	24
chr4	4786805	6525584	41
chr4	6525584	7067862	24
chr4	7067862	7938932	41
chr4	7938932	9854530	24
chr4	9854530	10210168	41
chr4	10210168	10212275	41
chr4	10212275	10231374	62
chr4	10231374	10391541	41
chr4	10391541	10401693	19
chr4	10401693	11896171	41
chr4	11896171	13392807	24
chr4	13392807	15593830	41
chr4	15593830	17367644	24
chr4	17367644	18928588	41
chr4	18928588	20186567	24
chr4	20186567	20457687	3
chr4	20457687	21172481	24
chr4	21172481	22394237	41
chr4	22394237	22651224	62
chr4	22651224	23348800	41
chr4	23348800	23634253	24
chr4	23634253	24558560	41
chr4	24558560	24807441	24
chr4	24807441	25730823	24
chr4	25730823	26084384	40
chr4	26084384	26418681	24
chr4	26418681	26587201	40
chr4	26587201	26888359	24
chr4	26888359	30144469	40
chr4	30144469	31459202	24
chr4	31459202	32201299	40
chr4	32201299	32539486	24
chr4	32539486	34795786	40
chr4	34795786	37509966	24
chr4	37509966	38374427	40
chr4	38374427	40767635	24
chr4	40767635	40965866	40
chr4	40965866	43297564	24
chr4	43297564	45142381	40
chr4	45142381	45304903	24
chr4	45304903	45929981	40
chr4	45929981	48006692	43
chr4	48006692	48260999	26
chr4	48260999	49309867	43
chr4	49309867	50400000	6
chr4	50400000	52696792	1
chr4	52696792	52706713	0
chr4	52706713	52762136	3
chr4	52762136	52853769	9
chr4	52853769	53060344	9
chr4	53060344	53286908	26
chr4	53286908	53778176	42
chr4	53778176	54827600	9
chr4	54827600	56616606	7
chr4	56616606	56776197	24
chr4	56776197	57383095	7
chr4	57383095	57974861	7
chr4	57974861	58138413	7
chr4	58138413	60985583	9
chr4	60985583	64693460	5
chr4	64693460	64717535	0
chr4	64717535	65249743	5
chr4	65249743	69330439	5
chr4	69330439	69373472	38
chr4	69373472	69375058	59
chr4	69375058	69487657	58
chr4	69487657	69536970	59
chr4	69536970	69538744	26
chr4	69538744	72548908	5
chr4	72548908	80475755	3
chr4	80475755	81780270	2
chr4	81780270	91919092	1
chr4	91919092	93941970	1
chr4	93941970	96922059	2
chr4	96922059	98560919	0
chr4	98560919	98705808	0
chr4	98705808	99703274	0
chr4	99703274	99719659	0
chr4	99719659	111185617	0
chr4	111185617	111289363	21
chr4	111289363	111523034	0
chr4	111523034	113968075	0
chr4	113968075	115173678	0
chr4	115173678	115179647	25
chr4	115179647	115184351	22
chr4	115184351	115189919	0
chr4	115189919	115268084	0
chr4	115268084	116158654	0
chr4	116158654	116169357	0
chr4	116169357	124908861	0
chr4	124908861	125173822	0
chr4	125173822	134796262	0
chr4	134796262	138101748	0
chr4	138101748	138182457	17
chr4	138182457	138192101	14
chr4	138192101	138196646	17
chr4	138196646	143536021	0
chr4	143536021	144707996	0
chr4	144707996	146930519	0
chr4	146930519	148835646	0
chr4	148835646	150392133	0
chr4	150392133	150484311	0
chr4	150484311	152799628	0
chr4	152799628	152859487	11
chr4	152859487	153769507	0
chr4	153769507	154549642	0
chr4	154549642	157246996	0
chr4	157246996	174656977	0
chr4	174656977	182232103	0
chr4	182232103	182333567	0
chr4	182333567	184057870	0
chr4	184057870	191154276	0
chr5	0	2340001	58
chr5	2340001	2377894	37
chr5	2377894	2408783	58
chr5	2408783	8218970	50
chr5	8218970	8323007	29
chr5	8323007	19639686	50
chr5	19639686	19799548	29
chr5	19799548	34101645	50
chr5	34101645	34294965	29
chr5	34294965	40192014	50
chr5	40192014	46209591	50
chr5	46209591	46278212	51
chr5	46278212	46383335	22
chr5	46383335	48400000	1
chr5	48400000	49520000	3
chr5	49520000	49762785	4
chr5	49762785	53214160	0
chr5	53214160	53951698	0
chr5	53951698	53991662	0
chr5	53991662	55709142	0
chr5	55709142	55857882	0
chr5	55857882	56206826	0
chr5	56206826	57323830	0
chr5	57323830	57333524	53
chr5	57333524	57335951	39
chr5	57335951	57339215	23
chr5	57339215	57728717	0
chr5	57728717	59234742	0
chr5	59234742	59473097	0
chr5	59473097	59594552	0
chr5	59594552	59600041	0
chr5	59600041	59656661	0
chr5	59656661	59844364	0
chr5	59844364	63412582	0
chr5	63412582	64089372	0
chr5	64089372	64365226	0
chr5	64365226	64495836	0
chr5	64495836	67254979	0
chr5	67254979	68421987	0
chr5	68421987	79482040	0
chr5	79482040	81801629	0
chr5	81801629	87993799	0
chr5	87993799	97032840	0
chr5	97032840	97096533	2
chr5	97096533	103508262	0
chr5	103508262	110998162	0
chr5	110998162	127068797	0
chr5	127068797	129009890	0
chr5	129009890	135002874	0
chr5	135002874	135046639	29
chr5	135046639	137605270	29
chr5	137605270	140714285	43
chr5	140714285	140759605	51
chr5	140759605	140807226	35
chr5	140807226	148550784	43
chr5	148550784	150055521	46
chr5	150055521	152975451	32
chr5	152975451	154609419	30
chr5	154609419	154753831	9
chr5	154753831	155475939	30
chr5	155475939	155476846	16
chr5	155476846	155495252	25
chr5	155495252	155498132	38
chr5	155498132	162167074	30
chr5	162167074	162531444	9
chr5	162531444	167670069	30
chr5	167670069	175027000	32
chr5	175027000	177040344	32
chr5	177040344	177360565	11
chr5	177360565	179984090	32
chr5	179984090	180290412	46
chr5	180290412	180376610	32
chr5	180376610	180432060	46
chr5	180432060	180915260	32
chr6	0	9701670	29
chr6	9701670	10173396	29
chr6	10173396	12800775	13
chr6	12800775	13183676	13
chr6	13183676	14956432	13
chr6	14956432	16064610	8
chr6	16064610	17799819	25
chr6	17799819	18206228	25
chr6	18206228	18253585	25
chr6	18253585	18401646	25
chr6	18401646	18531948	25
chr6	18531948	18600886	25
chr6	18600886	19962242	25
chr6	19962242	20036833	8
chr6	20036833	26154694	25
chr6	26154694	26250927	0
chr6	26250927	29837158	25
chr6	29837158	29849483	21
chr6	29849483	30850901	28
chr6	30850901	32454399	11
chr6	32454399	36630015	28
chr6	36630015	38967900	26
chr6	38967900	40875773	22
chr6	40875773	43246151	22
chr6	43246151	45346684	25
chr6	45346684	46045213	33
chr6	46045213	47212976	25
chr6	47212976	47229058	8
chr6	47229058	47455902	30
chr6	47455902	48703310	8
chr6	48703310	49525433	8
chr6	49525433	50002203	9
chr6	50002203	50397044	33
chr6	50397044	58348953	33
chr6	58348953	58674833	49
chr6	58674833	58741497	49
chr6	58741497	58774716	14
chr6	58774716	61000000	0
chr6	61000000	62011944	33
chr6	62011944	62020284	35
chr6	62020284	62033212	49
chr6	62033212	62324638	57
chr6	62324638	62357676	49
chr6	62357676	62847787	32
chr6	62847787	63166549	54
chr6	63166549	63601556	87
chr6	63601556	65332836	66
chr6	65332836	65955217	66
chr6	65955217	67227403	63
chr6	67227403	67866369	63
chr6	67866369	68164229	63
chr6	68164229	69705300	63
chr6	69705300	71967577	63
chr6	71967577	73007215	63
chr6	73007215	73485665	61
chr6	73485665	73617869	61
chr6	73617869	74591205	61
chr6	74591205	74633180	61
chr6	74633180	77072382	61
chr6	77072382	77436346	61
chr6	77436346	77473304	60
chr6	77473304	77577714	61
chr6	77577714	77996488	28
chr6	77996488	79052282	29
chr6	79052282	80295661	29
chr6	80295661	80317844	28
chr6	80317844	80973631	61
chr6	80973631	81693750	61
chr6	81693750	81781380	60
chr6	81781380	95463184	27
chr6	95463184	95497904	7
chr6	95497904	95563570	24
chr6	95563570	95604281	43
chr6	95604281	95879293	26
chr6	95879293	102096250	24
chr6	102096250	102293190	23
chr6	102293190	102406020	23
chr6	102406020	103715712	23
chr6	103715712	103763766	24
chr6	103763766	112411098	24
chr6	112411098	113399180	32
chr6	113399180	115126236	16
chr6	115126236	116628073	16
chr6	116628073	119144523	22
chr6	119144523	119224276	18
chr6	119224276	119229825	5
chr6	119229825	121580244	18
chr6	121580244	125254350	26
chr6	125254350	126025713	26
chr6	126025713	127798368	26
chr6	127798368	133516734	27
chr6	133516734	143005154	28
chr6	143005154	144786631	31
chr6	144786631	147549869	30
chr6	147549869	155271065	28
chr6	155271065	161270312	20
chr6	161270312	162173305	20
chr6	162173305	162290242	20
chr6	162290242	162687945	0
chr6	162687945	162900693	0
chr6	162900693	162913567	0
chr6	162913567	163369662	20
chr6	163369662	167663235	16
chr6	167663235	171115067	13
chr7	0	710480	21
chr7	710480	782933	0
chr7	782933	2628653	8
chr7	2628653	21999388	0
chr7	21999388	23104954	0
chr7	23104954	40983465	0
chr7	40983465	41229591	33
chr7	41229591	44493012	33
chr7	44493012	44536719	33
chr7	44536719	46883406	33
chr7	46883406	47134442	50
chr7	47134442	47240223	47
chr7	47240223	50241265	49
chr7	50241265	50600394	50
chr7	50600394	50674180	33
chr7	50674180	50814111	50
chr7	50814111	50903011	33
chr7	50903011	53556526	50
chr7	53556526	57950944	42
chr7	57950944	59900000	11
chr7	59900000	61074194	3
chr7	61074194	61628365	38
chr7	61628365	61937644	47
chr7	61937644	61987276	46
chr7	61987276	62161656	77
chr7	62161656	65063887	69
chr7	65063887	66240944	68
chr7	66240944	72355631	69
chr7	72355631	72857766	47
chr7	72857766	81774279	69
chr7	81774279	81941264	61
chr7	81941264	88221430	69
chr7	88221430	100237071	69
chr7	100237071	100520772	69
chr7	100520772	101350928	77
chr7	101350928	104629407	75
chr7	104629407	104887353	61
chr7	104887353	105009314	48
chr7	105009314	107504161	75
chr7	107504161	109429989	72
chr7	109429989	109458840	76
chr7	109458840	110298431	69
chr7	110298431	110607262	67
chr7	110607262	115040114	74
chr7	115040114	116589381	66
chr7	116589381	116814065	52
chr7	116814065	127366880	66
chr7	127366880	129473350	68
chr7	129473350	133221287	71
chr7	133221287	133781915	79
chr7	133781915	133807518	74
chr7	133807518	140993820	79
chr7	140993820	141425447	77
chr7	141425447	141712834	63
chr7	141712834	141872657	77
chr7	141872657	142569888	77
chr7	142569888	142627359	77
chr7	142627359	143266273	77
chr7	143266273	143446455	77
chr7	143446455	143497983	77
chr7	143497983	143732364	77
chr7	143732364	144431752	72
chr7	144431752	145193785	72
chr7	145193785	159138663	72
chr8	0	5576562	0
chr8	5576562	6083379	0
chr8	6083379	6145851	0
chr8	6145851	9878846	0
chr8	9878846	12268731	0
chr8	12268731	12529361	0
chr8	12529361	22897407	0
chr8	22897407	23549439	0
chr8	23549439	24973309	0
chr8	24973309	24975039	0
chr8	24975039	24984149	0
chr8	24984149	24984190	0
chr8	24984190	27411172	0
chr8	27411172	28785018	0
chr8	28785018	29890223	0
chr8	29890223	33405349	0
chr8	33405349	33518051	0
chr8	33518051	33960956	17
chr8	33960956	34065610	37
chr8	34065610	35731052	21
chr8	35731052	36374679	0
chr8	36374679	38272544	21
chr8	38272544	38313167	0
chr8	38313167	38796815	3
chr8	38796815	39233131	24
chr8	39233131	39299176	25
chr8	39299176	39384412	33
chr8	39384412	40045237	35
chr8	40045237	40146309	0
chr8	40146309	40193663	26
chr8	40193663	41107855	69
chr8	41107855	42257907	35
chr8	42257907	42728412	0
chr8	42728412	43430222	0
chr8	43430222	43736901	8
chr8	43736901	43778914	0
chr8	43778914	45600000	0
chr8	45600000	46936840	4
chr8	46936840	46940022	21
chr8	46940022	48758981	89
chr8	48758981	66470084	89
chr8	66470084	66642215	89
chr8	66642215	75731951	89
chr8	75731951	86339758	89
chr8	86339758	86511962	89
chr8	86511962	88200657	89
chr8	88200657	89285126	89
chr8	89285126	89397794	89
chr8	89397794	89695070	89
chr8	89695070	89842482	89
chr8	89842482	90014842	89
chr8	90014842	90589715	89
chr8	90589715	91378604	89
chr8	91378604	92072789	89
chr8	92072789	92218269	89
chr8	92218269	92635761	89
chr8	92635761	93005729	89
chr8	93005729	93466391	89
chr8	93466391	93664487	89
chr8	93664487	93788101	89
chr8	93788101	94034223	89
chr8	94034223	94508261	89
chr8	94508261	94905156	89
chr8	94905156	95237529	89
chr8	95237529	95556227	89
chr8	95556227	95696654	89
chr8	95696654	95757433	89
chr8	95757433	96330740	89
chr8	96330740	96401792	89
chr8	96401792	96639668	89
chr8	96639668	96864746	91
chr8	96864746	96947860	91
chr8	96947860	97114700	91
chr8	97114700	97919399	90
chr8	97919399	98154350	90
chr8	98154350	98265142	90
chr8	98265142	98364415	90
chr8	98364415	98465044	90
chr8	98465044	98764901	90
chr8	98764901	99261159	90
chr8	99261159	99353165	90
chr8	99353165	100293775	90
chr8	100293775	100487553	90
chr8	100487553	100829260	90
chr8	100829260	100852308	91
chr8	100852308	102706809	91
chr8	102706809	102771191	91
chr8	102771191	102869158	91
chr8	102869158	103058186	91
chr8	103058186	103638594	91
chr8	103638594	103971035	91
chr8	103971035	104143520	91
chr8	104143520	104581973	91
chr8	104581973	104690753	91
chr8	104690753	105114330	91
chr8	105114330	105740607	91
chr8	105740607	106101725	91
chr8	106101725	106154178	91
chr8	106154178	106363035	91
chr8	106363035	107297542	91
chr8	107297542	107398586	91
chr8	107398586	107789917	91
chr8	107789917	107873059	91
chr8	107873059	108518067	91
chr8	108518067	109437652	91
chr8	109437652	109637149	91
chr8	109637149	110074598	91
chr8	110074598	111181633	91
chr8	111181633	111644438	91
chr8	111644438	112459794	91
chr8	112459794	113038297	91
chr8	113038297	113316013	91
chr8	113316013	113417777	91
chr8	113417777	113807819	91
chr8	113807819	114027452	91
chr8	114027452	114362031	91
chr8	114362031	114594712	91
chr8	114594712	114704445	91
chr8	114704445	114789142	91
chr8	114789142	114922197	91
chr8	114922197	118795332	91
chr8	118795332	118970146	91
chr8	118970146	119347695	91
chr8	119347695	119647188	91
chr8	119647188	119972378	91
chr8	119972378	120701643	91
chr8	120701643	120812953	91
chr8	120812953	120944423	91
chr8	120944423	121096750	91
chr8	121096750	121367780	91
chr8	121367780	121442166	91
chr8	121442166	121644178	91
chr8	121644178	121976663	91
chr8	121976663	122241411	91
chr8	122241411	122570867	91
chr8	122570867	123056773	91
chr8	123056773	123149276	91
chr8	123149276	123410917	91
chr8	123410917	123451213	91
chr8	123451213	123777182	91
chr8	123777182	124047607	91
chr8	124047607	124151265	91
chr8	124151265	124332190	91
chr8	124332190	124449937	91
chr8	124449937	124789059	91
chr8	124789059	125268882	99
chr8	125268882	125485938	99
chr8	125485938	126333276	99
chr8	126333276	126547884	99
chr8	126547884	126758003	99
chr8	126758003	126801384	99
chr8	126801384	126828568	99
chr8	126828568	126867415	99
chr8	126867415	127274385	99
chr8	127274385	127368187	99
chr8	127368187	127605551	99
chr8	127605551	127683653	99
chr8	127683653	127938461	99
chr8	127938461	128162701	99
chr8	128162701	128546355	99
chr8	128546355	128712398	99
chr8	128712398	129192527	99
chr8	129192527	129709183	99
chr8	129709183	130182212	99
chr8	130182212	130426225	99
chr8	130426225	130556124	99
chr8	130556124	130644346	99
chr8	130644346	130829010	99
chr8	130829010	131409111	99
chr8	131409111	131753061	99
chr8	131753061	132020809	99
chr8	132020809	132457313	99
chr8	132457313	132935296	99
chr8	132935296	133072528	99
chr8	133072528	133268528	99
chr8	133268528	133984912	99
chr8	133984912	134031423	99
chr8	134031423	134170132	99
chr8	134170132	134469873	99
chr8	134469873	135063687	99
chr8	135063687	135210439	99
chr8	135210439	135800000	99
chr8	135800000	135866935	99
chr8	135866935	137586959	99
chr8	137586959	137689423	99
chr8	137689423	137977149	99
chr8	137977149	138138349	99
chr8	138138349	138861396	99
chr8	138861396	139041731	99
chr8	139041731	140395890	99
chr8	140395890	140610253	99
chr8	140610253	141515050	99
chr8	141515050	142004477	99
chr8	142004477	146364022	99
chr9	0	2029074	33
chr9	2029074	3185396	33
chr9	3185396	3249847	33
chr9	3249847	3466645	33
chr9	3466645	3683278	33
chr9	3683278	3758093	33
chr9	3758093	3861182	33
chr9	3861182	3971915	33
chr9	3971915	4017464	33
chr9	4017464	4038605	33
chr9	4038605	4603356	33
chr9	4603356	4732615	33
chr9	4732615	7804281	33
chr9	7804281	9496074	30
chr9	9496074	9564470	30
chr9	9564470	10258834	30
chr9	10258834	10330057	30
chr9	10330057	12586387	30
chr9	12586387	12676009	30
chr9	12676009	13244852	30
chr9	13244852	13304836	30
chr9	13304836	14764823	30
chr9	14764823	15205841	30
chr9	15205841	15296616	30
chr9	15296616	15432282	30
chr9	15432282	15508809	30
chr9	15508809	16837237	30
chr9	16837237	16887975	30
chr9	16887975	17462013	30
chr9	17462013	21625989	30
chr9	21625989	21958539	30
chr9	21958539	30211950	30
chr9	30211950	30930219	47
chr9	30930219	32470173	30
chr9	32470173	32810366	38
chr9	32810366	32812897	42
chr9	32812897	34337608	44
chr9	34337608	35656431	46
chr9	35656431	35856166	46
chr9	35856166	37349336	46
chr9	37349336	37857167	38
chr9	37857167	38919096	46
chr9	38919096	43654560	63
chr9	43654560	44203261	46
chr9	44203261	46038858	63
chr9	46038858	46906975	63
chr9	46906975	49000000	1
chr9	49000000	65630934	7
chr9	65630934	66630502	4
chr9	66630502	67899911	21
chr9	67899911	68683898	42
chr9	68683898	70553336	21
chr9	70553336	70944166	4
chr9	70944166	70947252	21
chr9	70947252	71050587	18
chr9	71050587	72120155	0
chr9	72120155	72272093	18
chr9	72272093	74923429	0
chr9	74923429	76918752	0
chr9	76918752	77072953	18
chr9	77072953	83073126	0
chr9	83073126	83219796	18
chr9	83219796	86438882	0
chr9	86438882	87463456	0
chr9	87463456	87586607	20
chr9	87586607	89289425	0
chr9	89289425	89424834	20
chr9	89424834	92017756	0
chr9	92017756	94194436	0
chr9	94194436	94197803	17
chr9	94197803	95429092	0
chr9	95429092	106047500	0
chr9	106047500	106802465	0
chr9	106802465	106953327	18
chr9	106953327	107707605	0
chr9	107707605	107993621	5
chr9	107993621	108229738	2
