Chromosome Region	Start	End	gain
chr3	133028893	157314131	25
chr3	157314131	174428118	86
chr3	174428118	174545553	86
chr3	174545553	174759514	85
chr3	174759514	177369287	85
chr3	177369287	186450652	66
chr3	186450652	188218915	65
chr3	188218915	194182250	26
chr3	194182250	198022430	0
chr4	0	67770	0
chr4	67770	759988	0
chr4	759988	10402732	0
chr4	10402732	21173528	0
chr4	21173528	37078696	0
chr4	37078696	44573233	0
chr4	44573233	50400000	0
chr4	50400000	70606368	0
chr4	70606368	77555749	0
chr4	77555749	77813812	0
chr4	77813812	107068507	0
chr4	107068507	107432736	24
chr4	107432736	107493261	0
chr4	107493261	118129576	0
chr4	118129576	122237622	0
chr4	122237622	130711352	0
chr4	130711352	148305398	0
chr4	148305398	161873926	0
chr4	161873926	191154276	0
chr5	0	30368281	65
chr5	30368281	37707100	64
chr5	37707100	46062051	33
chr5	46062051	46383335	33
chr5	46383335	48400000	33
chr5	48400000	57335951	0
chr5	57335951	61756348	0
chr5	61756348	61846874	0
chr5	61846874	62586633	0
chr5	62586633	65429422	0
chr5	65429422	72724423	0
chr5	72724423	78621682	0
chr5	78621682	85333023	0
chr5	85333023	94776698	0
chr5	94776698	95935364	0
chr5	95935364	96054205	0
chr5	96054205	101262105	0
chr5	101262105	113164660	0
chr5	113164660	114420932	0
chr5	114420932	117220980	0
chr5	117220980	117378990	0
chr5	117378990	118456536	0
chr5	118456536	118594438	0
chr5	118594438	127383109	0
chr5	127383109	145574362	0
chr5	145574362	152043997	0
chr5	152043997	156564182	0
chr5	156564182	166560394	0
chr5	166560394	166667194	38
chr5	166667194	167500321	38
chr5	167500321	168008923	43
chr5	168008923	168130600	42
chr5	168130600	177585404	58
chr5	177585404	178022334	18
chr5	178022334	180374503	19
chr5	180374503	180915260	19
chr6	0	4645769	0
chr6	4645769	5271542	0
chr6	5271542	6785671	0
chr6	6785671	12767237	0
chr6	12767237	16299937	28
chr6	16299937	25767788	18
chr6	25767788	30578191	18
chr6	30578191	31937537	65
chr6	31937537	32074062	65
chr6	32074062	38679570	16
chr6	38679570	39128700	15
chr6	39128700	42069824	4
chr6	42069824	42902912	9
chr6	42902912	43882768	5
chr6	43882768	58316840	0
chr6	58316840	61000000	2
chr6	61000000	62272924	1
chr6	62272924	67695389	0
chr6	67695389	68275051	0
chr6	68275051	68731052	0
chr6	68731052	81508893	0
chr6	81508893	88195128	0
chr6	88195128	95523593	0
chr6	95523593	98198641	0
chr6	98198641	108240359	0
chr6	108240359	126313835	0
chr6	126313835	127778251	0
chr6	127778251	137063476	0
chr6	137063476	145376232	0
chr6	145376232	145936695	0
chr6	145936695	151967728	0
chr6	151967728	156134611	0
chr6	156134611	156708087	0
chr6	156708087	160628862	0
chr6	160628862	161717140	0
chr6	161717140	165169093	0
chr6	165169093	171115067	0
chr7	0	6590869	15
chr7	6590869	17095918	0
chr7	17095918	20885072	1
chr7	20885072	31905564	2
chr7	31905564	40267207	2
chr7	40267207	47563402	4
chr7	47563402	48152877	4
chr7	48152877	48842820	53
chr7	48842820	59900000	3
chr7	59900000	62156735	3
chr7	62156735	70133492	3
chr7	70133492	74141805	3
chr7	74141805	75380090	10
chr7	75380090	77151435	8
chr7	77151435	100537268	0
chr7	100537268	101115610	9
chr7	101115610	123066130	57
chr7	123066130	133826529	58
chr7	133826529	141809609	58
chr7	141809609	147763449	58
chr7	147763449	159138663	67
chr8	0	11702163	0
chr8	11702163	12241174	0
chr8	12241174	21721472	0
chr8	21721472	24973309	0
chr8	24973309	31145876	0
chr8	31145876	45600000	0
chr8	45600000	55360907	2
chr8	55360907	59988882	1
chr8	59988882	68893321	0
chr8	68893321	81953383	3
chr8	81953383	85396471	0
chr8	85396471	89687595	0
chr8	89687595	93202863	0
chr8	93202863	95573448	0
chr8	95573448	100836631	0
chr8	100836631	101105871	42
chr8	101105871	101524482	49
chr8	101524482	102337818	0
chr8	102337818	104925125	0
chr8	104925125	107858526	0
chr8	107858526	108532309	0
chr8	108532309	109698052	0
chr8	109698052	118420493	0
chr8	118420493	119126579	0
chr8	119126579	120711041	16
chr8	120711041	126980137	65
chr8	126980137	129864609	73
chr8	129864609	130644346	72
chr8	130644346	133515601	72
chr8	133515601	135872980	73
chr8	135872980	139737409	69
chr8	139737409	140970421	70
chr8	140970421	144713392	75
chr8	144713392	146364022	78
chr9	0	1867553	5
chr9	1867553	2985650	15
chr9	2985650	4917144	24
chr9	4917144	5024466	19
chr9	5024466	5647995	18
chr9	5647995	14162971	24
chr9	14162971	17536469	25
chr9	17536469	34633867	13
chr9	34633867	49000000	0
chr9	49000000	73177277	0
chr9	73177277	75038521	0
chr9	75038521	76151652	27
chr9	76151652	86307072	27
chr9	86307072	90711326	27
chr9	90711326	93960555	20
chr9	93960555	96650739	0
chr9	96650739	130588511	0
chr9	130588511	131087074	0
chr9	131087074	136952704	0
chr9	136952704	138228550	0
chr9	138228550	141213431	0
chr10	0	5389007	0
chr10	5389007	22544377	1
chr10	22544377	40200000	10
chr10	40200000	42433540	0
chr10	42433540	61566105	10
chr10	61566105	61901829	0
chr10	61901829	64827747	0
chr10	64827747	66759273	0
chr10	66759273	74077477	0
chr10	74077477	78707503	18
chr10	78707503	81369473	16
chr10	81369473	82115160	7
chr10	82115160	82996867	0
chr10	82996867	83535452	9
chr10	83535452	83631995	43
chr10	83631995	83793772	43
chr10	83793772	83850984	0
chr10	83850984	84133893	0
chr10	84133893	89065529	0
chr10	89065529	93604768	0
chr10	93604768	93825949	0
chr10	93825949	98048006	0
chr10	98048006	105932397	0
chr10	105932397	108990061	0
chr10	108990061	112047392	0
chr10	112047392	121865901	0
chr10	121865901	122546800	0
chr10	122546800	126295334	0
chr10	126295334	130152208	0
chr10	130152208	135534747	0
chr11	0	5896728	0
chr11	5896728	10007183	0
chr11	10007183	14217467	0
chr11	14217467	19917099	0
chr11	19917099	20522556	0
chr11	20522556	29688265	30
chr11	29688265	31557881	0
chr11	31557881	32100870	0
chr11	32100870	47795903	0
chr11	47795903	53700000	1
chr11	53700000	57358694	7
chr11	57358694	57438937	3
chr11	57438937	64754509	3
chr11	64754509	68209777	3
chr11	68209777	69599162	15
chr11	69599162	69829528	14
chr11	69829528	73038894	19
chr11	73038894	78485856	11
chr11	78485856	106487395	7
chr11	106487395	108871864	0
chr11	108871864	113794542	0
chr11	113794542	118541807	2
chr11	118541807	119251652	11
chr11	119251652	125748461	11
chr11	125748461	127231112	0
chr11	127231112	129691561	0
chr11	129691561	135006516	0
chr12	0	873724	58
chr12	873724	2841314	62
chr12	2841314	3287962	70
chr12	3287962	7511332	62
chr12	7511332	9091113	52
chr12	9091113	9735334	7
chr12	9735334	11808625	10
chr12	11808625	14904733	9
chr12	14904733	25410343	10
chr12	25410343	28863140	17
chr12	28863140	34760331	17
chr12	34760331	35800000	17
chr12	35800000	44642915	3
chr12	44642915	50613429	0
chr12	50613429	56206479	38
chr12	56206479	60834851	38
chr12	60834851	70238645	32
chr12	70238645	80242064	0
chr12	80242064	96916393	0
chr12	96916393	107657016	0
chr12	107657016	108963549	0
chr12	108963549	112864614	0
chr12	112864614	114404478	3
chr12	114404478	118977852	0
chr12	118977852	127485572	0
chr12	127485572	129960046	0
chr12	129960046	133720813	0
chr12	133720813	133851895	0
chr13	0	17900000	0
chr13	17900000	23373316	0
chr13	23373316	29742760	0
chr13	29742760	29822423	0
chr13	29822423	30472091	0
chr13	30472091	34969200	0
chr13	34969200	62061820	0
chr13	62061820	64181326	0
chr13	64181326	74495336	0
chr13	74495336	75846682	0
chr13	75846682	75876985	0
chr13	75876985	82607302	0
chr13	82607302	94160517	0
chr13	94160517	110145312	0
chr13	110145312	113764190	0
chr13	113764190	115024734	0
chr13	115024734	115169878	0
chr14	0	17600000	0
chr14	17600000	24909046	0
chr14	24909046	25925512	37
chr14	25925512	25970845	0
chr14	25970845	28711621	0
chr14	28711621	35755150	0
chr14	35755150	50896611	0
chr14	50896611	51553295	0
chr14	51553295	56912078	0
chr14	56912078	58566448	0
chr14	58566448	61984942	0
chr14	61984942	69306514	0
chr14	69306514	70173789	0
chr14	70173789	72787496	0
chr14	72787496	75765941	0
chr14	75765941	88039184	0
chr14	88039184	90160329	15
chr14	90160329	106257969	22
chr14	106257969	107349540	19
chr15	0	19000000	0
chr15	19000000	20169992	1
chr15	20169992	22441790	0
chr15	22441790	25680748	0
chr15	25680748	42205084	0
chr15	42205084	42828064	0
chr15	42828064	60428385	0
chr15	60428385	61065599	0
chr15	61065599	61179778	0
chr15	61179778	65098906	0
chr15	65098906	67055808	0
chr15	67055808	71943284	0
chr15	71943284	72262172	42
chr15	72262172	72626635	0
chr15	72626635	76898977	0
chr15	76898977	79816929	0
chr15	79816929	81531078	0
chr15	81531078	85125925	0
chr15	85125925	87146087	0
chr15	87146087	90297057	0
chr15	90297057	90857701	0
chr15	90857701	91787015	20
chr15	91787015	98987140	0
chr15	98987140	102531392	0
chr16	0	334411	0
chr16	334411	651562	0
chr16	651562	1320653	0
chr16	1320653	1338722	0
chr16	1338722	1521866	0
chr16	1521866	1613936	0
chr16	1613936	1746867	0
chr16	1746867	6868610	0
chr16	6868610	8442565	0
chr16	8442565	19642305	0
chr16	19642305	23532703	0
chr16	23532703	33674456	0
chr16	33674456	36600000	0
chr16	36600000	47478410	0
chr16	47478410	49195632	0
chr16	49195632	54408790	0
chr16	54408790	54420159	0
chr16	54420159	57025718	0
chr16	57025718	57610971	0
chr16	57610971	59876062	0
chr16	59876062	62623148	0
chr16	62623148	63631576	0
chr16	63631576	68908105	0
chr16	68908105	69285816	0
chr16	69285816	70687096	0
chr16	70687096	70821529	0
chr16	70821529	71202637	0
chr16	71202637	72047028	0
chr16	72047028	85263866	0
chr16	85263866	87927544	0
chr16	87927544	90354753	0
chr17	0	17715505	0
chr17	17715505	24000000	0
chr17	24000000	25311244	0
chr17	25311244	25363386	3
chr17	25363386	26128561	0
chr17	26128561	36243429	0
chr17	36243429	39423020	0
chr17	39423020	39450032	0
chr17	39450032	41097193	0
chr17	41097193	43810426	0
chr17	43810426	44212822	0
chr17	44212822	45156690	0
chr17	45156690	45907603	0
chr17	45907603	48160553	0
chr17	48160553	55139142	0
chr17	55139142	57127499	0
chr17	57127499	57881590	0
chr17	57881590	68881086	0
chr17	68881086	69755305	0
chr17	69755305	81195210	0
chr18	0	17200000	0
chr18	17200000	18611243	1
chr18	18611243	32127382	0
chr18	32127382	37580393	0
chr18	37580393	41464787	0
chr18	41464787	48010626	0
chr18	48010626	48520065	0
chr18	48520065	49356287	0
chr18	49356287	50313183	0
chr18	50313183	56175540	0
chr18	56175540	62352511	0
chr18	62352511	75619201	0
chr18	75619201	78077248	0
chr19	0	676972	0
chr19	676972	1324492	0
chr19	1324492	2111544	0
chr19	2111544	7266845	0
chr19	7266845	9072635	0
chr19	9072635	12703556	0
chr19	12703556	16909134	9
chr19	16909134	19147658	3
chr19	19147658	20235651	0
chr19	20235651	26500000	0
chr19	26500000	27838898	0
chr19	27838898	29326580	9
chr19	29326580	31490053	11
chr19	31490053	31652168	4
chr19	31652168	33145507	0
chr19	33145507	37050877	0
chr19	37050877	37852850	0
chr19	37852850	40025804	0
chr19	40025804	42788141	0
chr19	42788141	47470941	0
chr19	47470941	47567898	0
chr19	47567898	52137083	0
chr19	52137083	52560753	0
chr19	52560753	55030098	0
chr19	55030098	59128983	0
chr20	0	1561617	68
chr20	1561617	1598221	0
chr20	1598221	4594053	66
chr20	4594053	7178441	66
chr20	7178441	13367557	55
chr20	13367557	27500000	5
chr20	27500000	31337448	7
chr20	31337448	42659891	0
chr20	42659891	44844545	7
chr20	44844545	54846872	58
chr20	54846872	56578987	70
chr20	56578987	59999279	70
chr20	59999279	60393253	62
chr20	60393253	62193671	52
chr20	62193671	62871805	61
chr20	62871805	63025520	13
chr21	0	13200000	0
chr21	13200000	16397185	0
chr21	16397185	16921774	0
chr21	16921774	16992139	0
chr21	16992139	17363469	0
chr21	17363469	17447280	0
chr21	17447280	19025567	0
chr21	19025567	26475879	0
chr21	26475879	31489946	0
chr21	31489946	37707059	0
chr21	37707059	41479641	0
chr21	41479641	48129895	0
chr22	0	14700000	0
chr22	14700000	24205448	1
chr22	24205448	27357935	0
chr22	27357935	31711670	0
chr22	31711670	34870231	0
chr22	34870231	40329053	0
chr22	40329053	46062396	0
chr22	46062396	46686321	0
chr22	46686321	51304566	0
chrX	0	2583615	0
chrX	2583615	3157190	0
chrX	3157190	10302691	0
chrX	10302691	19542484	0
chrX	19542484	22800705	0
chrX	22800705	26067346	0
chrX	26067346	45549414	0
chrX	45549414	53859611	0
chrX	53859611	60600000	0
chrX	60600000	62120883	0
chrX	62120883	70391751	0
chrX	70391751	89441581	10
chrX	89441581	126592437	8
chrX	126592437	145853263	45
chrX	145853263	155270560	44
chrY	0	12500000	0
chrY	12500000	59373566	0
