Chromosome Region	Start	End	gain
chr10	47694107	68267802	20
chr10	68267802	89119676	29
chr10	89119676	98075894	29
chr10	98075894	111009185	24
chr10	111009185	135534747	73
chr11	0	13818340	67
chr11	13818340	29805789	32
chr11	29805789	33111013	53
chr11	33111013	41666184	4
chr11	41666184	50948030	54
chr11	50948030	51429291	45
chr11	51429291	53700000	0
chr11	53700000	54794667	30
chr11	54794667	56908907	20
chr11	56908907	57665579	75
chr11	57665579	62563611	27
chr11	62563611	79417551	84
chr11	79417551	81585934	79
chr11	81585934	87970092	96
chr11	87970092	135006516	78
chr12	0	9050517	98
chr12	9050517	9151231	92
chr12	9151231	13873760	98
chr12	13873760	35800000	93
chr12	35800000	37890874	3
chr12	37890874	37959632	3
chr12	37959632	55009873	95
chr12	55009873	57697046	40
chr12	57697046	68648052	96
chr12	68648052	83275817	47
chr12	83275817	104818777	94
chr12	104818777	113164456	94
chr12	113164456	132101513	38
chr12	132101513	132120644	87
chr12	132120644	133851895	87
chr13	0	17900000	0
chr13	17900000	19123483	16
chr13	19123483	25020151	5
chr13	25020151	36769288	16
chr13	36769288	38070201	15
chr13	38070201	41761532	22
chr13	41761532	115169878	76
chr14	0	17600000	0
chr14	17600000	19108176	6
chr14	19108176	19719084	70
chr14	19719084	21819675	70
chr14	21819675	35668583	14
chr14	35668583	40064523	14
chr14	40064523	40150932	0
chr14	40150932	41676759	14
chr14	41676759	59670767	14
chr14	59670767	73653538	13
chr14	73653538	73681701	64
chr14	73681701	73806586	64
chr14	73806586	79293415	14
chr14	79293415	86284382	22
chr14	86284382	107349540	22
chr15	0	19000000	0
chr15	19000000	20101641	4
chr15	20101641	20154183	71
chr15	20154183	22297617	61
chr15	22297617	22960683	7
chr15	22960683	26697396	7
chr15	26697396	37202667	0
chr15	37202667	42467665	0
chr15	42467665	52793930	0
chr15	52793930	53127103	4
chr15	53127103	54805496	7
chr15	54805496	61256418	17
chr15	61256418	76139427	73
chr15	76139427	77144845	0
chr15	77144845	78233243	0
chr15	78233243	79845939	0
chr15	79845939	81016606	22
chr15	81016606	98804639	70
chr15	98804639	101105243	70
chr15	101105243	102531392	70
chr16	0	1309163	20
chr16	1309163	18606531	68
chr16	18606531	25647441	68
chr16	25647441	35183806	66
chr16	35183806	36600000	6
chr16	36600000	78798792	49
chr16	78798792	90354753	49
chr17	0	1336507	59
chr17	1336507	13024879	9
chr17	13024879	18283370	0
chr17	18283370	18531159	0
chr17	18531159	19384553	0
chr17	19384553	24000000	6
chr17	24000000	27363344	9
chr17	27363344	32112156	0
chr17	32112156	36244069	0
chr17	36244069	37442257	35
chr17	37442257	39422361	3
chr17	39422361	39753846	4
chr17	39753846	42257197	10
chr17	42257197	44448745	22
chr17	44448745	54173305	24
chr17	54173305	65512401	18
chr17	65512401	73018457	24
chr17	73018457	80430029	73
chr17	80430029	80593876	62
chr17	80593876	81195210	73
chr18	0	17200000	76
chr18	17200000	18611243	2
chr18	18611243	25027467	98
chr18	25027467	51214312	88
chr18	51214312	77535992	87
chr18	77535992	78077248	88
chr19	0	954593	54
chr19	954593	1219608	13
chr19	1219608	1426287	0
chr19	1426287	1515833	9
chr19	1515833	1813908	3
chr19	1813908	6702112	0
chr19	6702112	7502680	25
chr19	7502680	9013524	26
chr19	9013524	9349216	62
chr19	9349216	15928286	76
chr19	15928286	18750012	76
chr19	18750012	26500000	76
chr19	26500000	27838898	1
chr19	27838898	32281946	95
chr19	32281946	38369080	95
chr19	38369080	41569106	95
chr19	41569106	42652504	78
chr19	42652504	45868556	78
chr19	45868556	46853311	78
chr19	46853311	47925598	35
chr19	47925598	48392316	19
chr19	48392316	49572709	19
chr19	49572709	49780564	19
chr19	49780564	59128983	29
chr20	0	456584	97
chr20	456584	3431644	49
chr20	3431644	3533180	99
chr20	3533180	14435284	86
chr20	14435284	26222699	99
chr20	26222699	27500000	5
chr20	27500000	29835037	15
chr20	29835037	40624615	99
chr20	40624615	63025520	99
chr21	0	13200000	7
chr21	13200000	48129895	49
chr22	0	14700000	0
chr22	14700000	16151161	3
chr22	16151161	18638635	11
chr22	18638635	29093606	9
chr22	29093606	29153653	25
chr22	29153653	29835376	27
chr22	29835376	33629456	27
chr22	33629456	36808474	5
chr22	36808474	39363652	5
chr22	39363652	41520874	2
chr22	41520874	41993333	13
chr22	41993333	42444278	13
chr22	42444278	42928972	0
chr22	42928972	50919465	0
chr22	50919465	51304566	43
chrX	0	1477511	74
chrX	1477511	1837799	81
chrX	1837799	2007788	74
chrX	2007788	3382873	23
chrX	3382873	3642365	0
chrX	3642365	10346596	23
chrX	10346596	10394251	15
chrX	10394251	27854537	23
chrX	27854537	30674696	28
chrX	30674696	43528306	19
chrX	43528306	50155950	23
chrX	50155950	53084530	27
chrX	53084530	59178820	77
chrX	59178820	60600000	0
chrX	60600000	62094088	29
chrX	62094088	72420178	0
chrX	72420178	77117615	0
chrX	77117615	84019267	0
chrX	84019267	117312401	0
chrX	117312401	117648174	0
chrX	117648174	125352631	72
chrX	125352631	130963749	65
chrX	130963749	135515517	72
chrX	135515517	135690460	22
chrX	135690460	137861924	70
chrX	137861924	142601884	65
chrX	142601884	150820261	60
chrX	150820261	150934592	66
chrX	150934592	155270560	60
chrY	0	12500000	0
chrY	12500000	59373566	0
