Chromosome Region	Start	End	gain
chr1	117914536	118056497	91
chr1	118056497	120476169	91
chr1	120476169	120685338	91
chr1	120685338	120741258	91
chr1	120741258	121185034	91
chr1	121185034	121230790	27
chr1	121230790	121291080	13
chr1	121291080	125000000	2
chr1	125000000	143458436	0
chr1	143458436	145116735	96
chr1	145116735	145181807	96
chr1	145181807	149041620	96
chr1	149041620	149251888	93
chr1	149251888	149258054	93
chr1	149258054	149820496	96
chr1	149820496	152555617	96
chr1	152555617	152586558	92
chr1	152586558	152588544	91
chr1	152588544	152825796	95
chr1	152825796	152944546	95
chr1	152944546	153132934	95
chr1	153132934	153602557	95
chr1	153602557	157260320	95
chr1	157260320	157453823	95
chr1	157453823	158815560	95
chr1	158815560	158894856	95
chr1	158894856	160493309	95
chr1	160493309	160713394	95
chr1	160713394	165218170	95
chr1	165218170	165297089	95
chr1	165297089	174128788	95
chr1	174128788	174400051	78
chr1	174400051	175320518	95
chr1	175320518	175658433	95
chr1	175658433	175797965	95
chr1	175797965	175866809	95
chr1	175866809	176294530	95
chr1	176294530	176825314	95
chr1	176825314	176910683	95
chr1	176910683	181036677	95
chr1	181036677	181131420	95
chr1	181131420	181618556	95
chr1	181618556	181841725	95
chr1	181841725	186526866	95
chr1	186526866	194238999	95
chr1	194238999	200960718	95
chr1	200960718	201038098	95
chr1	201038098	203010579	95
chr1	203010579	203370417	95
chr1	203370417	203491077	95
chr1	203491077	204425854	95
chr1	204425854	204529763	95
chr1	204529763	204591611	95
chr1	204591611	204889909	95
chr1	204889909	205016844	95
chr1	205016844	206884057	95
chr1	206884057	206988664	95
chr1	206988664	208046834	95
chr1	208046834	208513622	95
chr1	208513622	208571718	95
chr1	208571718	210024956	95
chr1	210024956	213989064	95
chr1	213989064	214072449	95
chr1	214072449	223636386	95
chr1	223636386	223693364	95
chr1	223693364	226686688	95
chr1	226686688	226981691	95
chr1	226981691	227677648	95
chr1	227677648	227772950	95
chr1	227772950	227888819	95
chr1	227888819	228277714	95
chr1	228277714	228801908	95
chr1	228801908	229291279	95
chr1	229291279	229918243	95
chr1	229918243	230548371	95
chr1	230548371	231221377	95
chr1	231221377	231324370	95
chr1	231324370	233041761	95
chr1	233041761	233073554	95
chr1	233073554	245562567	95
chr1	245562567	245580191	95
chr1	245580191	245989315	95
chr1	245989315	246113249	95
chr1	246113249	246278221	95
chr1	246278221	246389275	78
chr1	246389275	249250621	95
chr2	0	139608	98
chr2	139608	416444	98
chr2	416444	680214	98
chr2	680214	812656	98
chr2	812656	2032027	98
chr2	2032027	2448026	98
chr2	2448026	2935843	98
chr2	2935843	3016119	98
chr2	3016119	3724747	98
chr2	3724747	3764790	98
chr2	3764790	3831960	98
chr2	3831960	6010641	98
chr2	6010641	6118135	98
chr2	6118135	6296405	98
chr2	6296405	6319295	98
chr2	6319295	6399402	98
chr2	6399402	6520077	98
chr2	6520077	6623036	98
chr2	6623036	6805001	98
chr2	6805001	7080321	98
chr2	7080321	7248095	98
chr2	7248095	8128633	98
chr2	8128633	9009180	98
chr2	9009180	9277534	98
chr2	9277534	9448242	98
chr2	9448242	10341419	98
chr2	10341419	10614305	98
chr2	10614305	10979624	98
chr2	10979624	11178640	98
chr2	11178640	11921907	98
chr2	11921907	12287964	98
chr2	12287964	12450942	98
chr2	12450942	12546365	98
chr2	12546365	12829096	98
chr2	12829096	12892701	98
chr2	12892701	16156269	98
chr2	16156269	16197965	98
chr2	16197965	16415062	98
chr2	16415062	16588183	98
chr2	16588183	18222964	98
chr2	18222964	18393941	98
chr2	18393941	19661539	98
chr2	19661539	19701954	98
chr2	19701954	19841195	98
chr2	19841195	20041801	98
chr2	20041801	20756359	98
chr2	20756359	20955403	98
chr2	20955403	21056843	98
chr2	21056843	21141845	98
chr2	21141845	23185456	98
chr2	23185456	23875409	98
chr2	23875409	26757931	98
chr2	26757931	26986564	98
chr2	26986564	29428309	98
chr2	29428309	30197012	98
chr2	30197012	30888753	98
chr2	30888753	30974785	98
chr2	30974785	31067305	98
chr2	31067305	31538953	98
chr2	31538953	37831357	98
chr2	37831357	37886558	98
chr2	37886558	37960807	98
chr2	37960807	38021165	98
chr2	38021165	38407627	98
chr2	38407627	38470995	98
chr2	38470995	45248930	98
chr2	45248930	45608397	98
chr2	45608397	45999369	98
chr2	45999369	46056078	98
chr2	46056078	46211796	98
chr2	46211796	46402699	98
chr2	46402699	46479134	98
chr2	46479134	46662940	98
chr2	46662940	46687163	98
chr2	46687163	46776234	98
chr2	46776234	47028919	98
chr2	47028919	47293013	98
chr2	47293013	47833734	98
chr2	47833734	47938950	98
chr2	47938950	49196794	98
chr2	49196794	49219223	98
chr2	49219223	52739199	98
chr2	52739199	52784752	98
chr2	52784752	53902075	98
chr2	53902075	54275010	98
chr2	54275010	60388786	98
chr2	60388786	60950208	98
chr2	60950208	65966769	98
chr2	65966769	66027724	98
chr2	66027724	69396695	98
chr2	69396695	69591158	98
chr2	69591158	71208374	98
chr2	71208374	71346590	98
chr2	71346590	71671008	98
chr2	71671008	72455197	98
chr2	72455197	79568631	98
chr2	79568631	79633662	75
chr2	79633662	84873482	98
chr2	84873482	84916206	98
chr2	84916206	86032635	98
chr2	86032635	86307376	98
chr2	86307376	87474050	98
chr2	87474050	87882066	98
chr2	87882066	90301276	98
chr2	90301276	91627978	14
chr2	91627978	91704724	25
chr2	91704724	92193296	56
chr2	92193296	92275027	25
chr2	92275027	93300000	14
chr2	93300000	95341388	14
chr2	95341388	95421697	25
chr2	95421697	95439958	42
chr2	95439958	95920175	91
chr2	95920175	98305734	91
chr2	98305734	98909730	91
chr2	98909730	99520005	91
chr2	99520005	100349622	91
chr2	100349622	100867335	91
chr2	100867335	101235999	91
chr2	101235999	101842201	91
chr2	101842201	102079906	91
chr2	102079906	102252210	91
chr2	102252210	102550499	91
chr2	102550499	102991654	91
chr2	102991654	105109043	91
chr2	105109043	105324049	91
chr2	105324049	105426724	91
chr2	105426724	105527757	91
chr2	105527757	106157826	91
chr2	106157826	107089018	91
chr2	107089018	107182011	91
chr2	107182011	108639853	91
chr2	108639853	108874238	91
chr2	108874238	108913516	75
chr2	108913516	109512517	91
chr2	109512517	109736521	91
chr2	109736521	109866177	91
chr2	109866177	110040863	91
chr2	110040863	111588958	91
chr2	111588958	112474959	91
chr2	112474959	113570126	91
chr2	113570126	114479794	91
chr2	114479794	118918629	91
chr2	118918629	120319316	91
chr2	120319316	120888893	91
chr2	120888893	122290978	91
chr2	122290978	122786465	91
chr2	122786465	122944311	91
chr2	122944311	125197642	91
chr2	125197642	125345646	91
chr2	125345646	127116900	91
chr2	127116900	127863988	91
chr2	127863988	128283323	91
chr2	128283323	128677924	91
chr2	128677924	128904505	91
chr2	128904505	129944840	91
chr2	129944840	130111871	91
chr2	130111871	130378268	91
chr2	130378268	130402270	91
chr2	130402270	131509121	91
chr2	131509121	131756615	91
chr2	131756615	133570051	91
chr2	133570051	134433001	91
chr2	134433001	135500342	91
chr2	135500342	136922233	91
chr2	136922233	137396354	91
chr2	137396354	141798906	91
chr2	141798906	141969732	75
chr2	141969732	142010576	55
chr2	142010576	142142627	72
chr2	142142627	142756371	91
chr2	142756371	143285126	91
chr2	143285126	146863238	91
chr2	146863238	146872376	87
chr2	146872376	148762831	91
chr2	148762831	149232433	91
chr2	149232433	151637508	91
chr2	151637508	151779970	91
chr2	151779970	153896352	91
chr2	153896352	156483389	91
chr2	156483389	158777548	95
chr2	158777548	158872425	95
chr2	158872425	163318590	95
chr2	163318590	164232215	95
chr2	164232215	169012380	95
chr2	169012380	169072192	95
chr2	169072192	170300351	95
chr2	170300351	171094887	79
chr2	171094887	176993768	95
chr2	176993768	180413367	95
chr2	180413367	180423890	95
chr2	180423890	180613936	95
chr2	180613936	180808090	95
chr2	180808090	180920862	95
chr2	180920862	181133576	95
chr2	181133576	181379907	95
chr2	181379907	182072411	95
chr2	182072411	182499009	95
chr2	182499009	182587758	95
chr2	182587758	183332749	95
chr2	183332749	196057928	95
chr2	196057928	202916707	92
chr2	202916707	208122806	92
chr2	208122806	208399181	63
chr2	208399181	212348674	92
chr2	212348674	213680975	92
chr2	213680975	213797073	59
chr2	213797073	214118298	92
chr2	214118298	223066308	92
chr2	223066308	223372126	92
chr2	223372126	225392578	92
chr2	225392578	226738953	92
chr2	226738953	232205555	92
chr2	232205555	233054065	76
chr2	233054065	243199373	92
chr3	0	85716	97
chr3	85716	289061	97
chr3	289061	355530	97
chr3	355530	394599	97
chr3	394599	419804	97
chr3	419804	1421844	97
chr3	1421844	2118775	97
chr3	2118775	6575094	97
chr3	6575094	6652467	97
chr3	6652467	7269189	97
chr3	7269189	7298208	97
chr3	7298208	9365508	97
chr3	9365508	9571656	97
chr3	9571656	16297735	97
chr3	16297735	16476299	97
chr3	16476299	17386801	97
chr3	17386801	17814612	97
chr3	17814612	22241802	97
chr3	22241802	22272172	97
chr3	22272172	22296555	97
chr3	22296555	22362536	97
chr3	22362536	24652625	97
chr3	24652625	24766455	97
chr3	24766455	31734467	97
chr3	31734467	31902580	85
chr3	31902580	33456501	97
chr3	33456501	33476584	97
chr3	33476584	64362682	97
chr3	64362682	64417227	97
chr3	64417227	66984060	97
chr3	66984060	67136440	97
chr3	67136440	73198696	97
chr3	73198696	75428045	92
chr3	75428045	75574555	92
chr3	75574555	76419081	92
chr3	76419081	76424633	92
chr3	76424633	76530659	92
chr3	76530659	76653080	92
chr3	76653080	76742330	92
chr3	76742330	76949926	92
chr3	76949926	77075624	92
chr3	77075624	77258090	92
chr3	77258090	77508413	92
chr3	77508413	77602286	92
chr3	77602286	77995922	92
chr3	77995922	78005200	92
chr3	78005200	78184971	92
chr3	78184971	78209289	92
chr3	78209289	78456166	92
chr3	78456166	78473028	92
chr3	78473028	78504223	92
chr3	78504223	78686140	92
chr3	78686140	78792259	92
chr3	78792259	78825084	92
chr3	78825084	79055787	92
chr3	79055787	79750711	92
chr3	79750711	80045130	92
chr3	80045130	80054154	92
chr3	80054154	80263025	92
chr3	80263025	80473819	92
chr3	80473819	80639664	92
chr3	80639664	80854108	92
chr3	80854108	81230654	92
chr3	81230654	81322575	92
chr3	81322575	82647255	92
chr3	82647255	82693539	92
chr3	82693539	83023350	92
chr3	83023350	83218150	92
chr3	83218150	84055159	92
chr3	84055159	84101266	92
chr3	84101266	84253299	92
chr3	84253299	84647730	92
chr3	84647730	84777448	92
chr3	84777448	85124747	92
chr3	85124747	85502017	92
chr3	85502017	85629664	92
chr3	85629664	85661094	92
chr3	85661094	85889099	92
chr3	85889099	85964393	92
chr3	85964393	86378042	92
chr3	86378042	86865343	92
chr3	86865343	86888129	92
chr3	86888129	87235624	92
chr3	87235624	87608862	92
chr3	87608862	88081728	92
chr3	88081728	88297882	92
chr3	88297882	89050411	92
chr3	89050411	89260160	92
chr3	89260160	89267440	92
chr3	89267440	89338185	92
chr3	89338185	89386954	92
chr3	89386954	89409835	92
chr3	89409835	89423151	92
chr3	89423151	89641283	92
chr3	89641283	89671340	92
chr3	89671340	89718061	92
chr3	89718061	90022004	92
chr3	90022004	90025004	97
chr3	90025004	90026637	97
chr3	90026637	91000000	97
chr3	91000000	93543006	6
chr3	93543006	93548479	18
chr3	93548479	93605126	48
chr3	93605126	94003849	99
chr3	94003849	94770456	99
chr3	94770456	95310868	99
chr3	95310868	95473818	99
chr3	95473818	96322466	99
chr3	96322466	96353435	99
chr3	96353435	96469837	99
chr3	96469837	98532775	99
chr3	98532775	98729852	99
chr3	98729852	100195909	99
chr3	100195909	100456631	99
chr3	100456631	103071494	99
chr3	103071494	103162424	99
chr3	103162424	103663732	99
chr3	103663732	103851022	99
chr3	103851022	104488229	99
chr3	104488229	104621500	99
chr3	104621500	104676872	99
chr3	104676872	104986165	99
chr3	104986165	105172967	99
chr3	105172967	105284086	99
chr3	105284086	105744932	99
chr3	105744932	105807129	99
chr3	105807129	106158985	99
chr3	106158985	106226330	99
chr3	106226330	106401049	99
chr3	106401049	106494344	99
chr3	106494344	110918304	99
chr3	110918304	110961986	99
chr3	110961986	112921700	99
chr3	112921700	113061875	99
chr3	113061875	114967632	99
chr3	114967632	115042345	99
chr3	115042345	115324881	99
chr3	115324881	115441388	99
chr3	115441388	116714895	99
chr3	116714895	117052532	99
chr3	117052532	117339148	99
chr3	117339148	118550397	99
chr3	118550397	118775186	99
chr3	118775186	118799103	99
chr3	118799103	119361450	99
chr3	119361450	121059973	99
chr3	121059973	121109374	98
chr3	121109374	121179828	98
chr3	121179828	122636315	98
chr3	122636315	124927699	98
chr3	124927699	125533994	98
chr3	125533994	128244003	98
chr3	128244003	128573453	98
chr3	128573453	129398012	98
chr3	129398012	129673207	98
chr3	129673207	129806961	98
chr3	129806961	129986646	98
chr3	129986646	130126422	98
chr3	130126422	131688193	98
chr3	131688193	133080609	99
chr3	133080609	133220927	99
chr3	133220927	133468103	99
chr3	133468103	133784853	99
chr3	133784853	133853811	99
chr3	133853811	134024609	99
chr3	134024609	134352583	99
chr3	134352583	135293230	99
chr3	135293230	137740862	99
chr3	137740862	137819182	99
chr3	137819182	138995053	99
chr3	138995053	139449100	99
chr3	139449100	139543611	99
chr3	139543611	140457749	99
chr3	140457749	140779064	99
chr3	140779064	141005094	99
chr3	141005094	142502601	99
chr3	142502601	142544048	99
chr3	142544048	142966987	99
chr3	142966987	143116884	99
chr3	143116884	143402555	99
chr3	143402555	143499915	99
chr3	143499915	144829517	99
chr3	144829517	145743081	99
chr3	145743081	145946986	99
chr3	145946986	146015402	99
chr3	146015402	146167035	99
chr3	146167035	146218309	99
chr3	146218309	146271069	99
chr3	146271069	146753909	99
chr3	146753909	147013400	99
chr3	147013400	147015291	99
chr3	147015291	147750285	99
chr3	147750285	147754675	99
chr3	147754675	147924527	99
chr3	147924527	148346376	99
chr3	148346376	148384699	99
chr3	148384699	148403221	99
chr3	148403221	148432769	99
chr3	148432769	148785640	99
chr3	148785640	149569888	99
chr3	149569888	149614177	99
chr3	149614177	151070000	99
chr3	151070000	151110544	99
chr3	151110544	151427441	99
chr3	151427441	151464615	99
chr3	151464615	151590850	99
chr3	151590850	151799855	99
chr3	151799855	152110185	99
chr3	152110185	152165024	99
chr3	152165024	153217074	99
chr3	153217074	153541486	99
chr3	153541486	153622453	99
chr3	153622453	154112565	99
chr3	154112565	154965603	99
chr3	154965603	155099501	99
chr3	155099501	156017254	99
chr3	156017254	156088055	99
chr3	156088055	156836876	99
chr3	156836876	156867467	99
chr3	156867467	157013562	99
chr3	157013562	157015664	99
chr3	157015664	157431699	99
chr3	157431699	157533771	99
chr3	157533771	157729977	99
chr3	157729977	158020730	99
chr3	158020730	159004538	99
chr3	159004538	159138824	99
chr3	159138824	159239851	99
chr3	159239851	159320121	99
chr3	159320121	160575661	99
chr3	160575661	161225529	99
chr3	161225529	161381339	99
chr3	161381339	161448725	99
chr3	161448725	161515606	99
chr3	161515606	161667482	99
chr3	161667482	161803938	99
chr3	161803938	162084649	99
chr3	162084649	162108723	99
chr3	162108723	162158932	99
chr3	162158932	162269705	99
chr3	162269705	162383991	99
chr3	162383991	162413792	99
chr3	162413792	162526744	99
chr3	162526744	162655246	99
chr3	162655246	162690384	99
chr3	162690384	163699016	99
chr3	163699016	164358892	99
chr3	164358892	164921877	99
chr3	164921877	165054760	99
chr3	165054760	165081761	99
chr3	165081761	165278968	99
chr3	165278968	165318227	99
chr3	165318227	165360912	99
chr3	165360912	165599994	99
chr3	165599994	165736631	99
chr3	165736631	165960368	99
chr3	165960368	165989862	99
chr3	165989862	166100673	99
chr3	166100673	166161956	99
chr3	166161956	166419581	99
chr3	166419581	166546966	99
chr3	166546966	166709633	99
chr3	166709633	166742098	99
chr3	166742098	167033179	99
chr3	167033179	167213596	99
chr3	167213596	167549612	99
chr3	167549612	167563634	99
chr3	167563634	167597264	99
chr3	167597264	167635326	99
chr3	167635326	167656321	99
chr3	167656321	167806932	99
chr3	167806932	167907313	99
chr3	167907313	167909436	99
chr3	167909436	168763015	99
chr3	168763015	169159265	99
chr3	169159265	169321151	99
chr3	169321151	169558883	99
chr3	169558883	170544492	99
chr3	170544492	170732950	99
chr3	170732950	171263363	99
chr3	171263363	171313294	99
chr3	171313294	172192935	99
chr3	172192935	172377856	99
chr3	172377856	172442572	99
chr3	172442572	172528005	99
chr3	172528005	172837064	99
chr3	172837064	172943298	99
chr3	172943298	173335514	99
chr3	173335514	173400829	99
chr3	173400829	173424139	99
chr3	173424139	173502875	99
chr3	173502875	173656402	99
chr3	173656402	173808494	99
chr3	173808494	173902167	99
chr3	173902167	173953905	99
chr3	173953905	174349559	99
chr3	174349559	174383373	99
chr3	174383373	174757522	99
chr3	174757522	174871610	99
chr3	174871610	174944649	99
chr3	174944649	175017242	99
chr3	175017242	175087251	99
chr3	175087251	175165940	99
chr3	175165940	175207017	99
chr3	175207017	175246061	99
chr3	175246061	175907146	99
chr3	175907146	176175584	99
chr3	176175584	176262600	99
chr3	176262600	176710735	99
chr3	176710735	176778061	99
chr3	176778061	176800647	99
chr3	176800647	179731733	99
chr3	179731733	179832909	99
chr3	179832909	180301790	99
chr3	180301790	181769828	99
chr3	181769828	182025435	99
chr3	182025435	182268333	99
chr3	182268333	182415171	99
chr3	182415171	189439194	99
chr3	189439194	189504491	99
chr3	189504491	189909417	99
chr3	189909417	190898409	99
chr3	190898409	193318910	99
chr3	193318910	193418531	99
chr3	193418531	198022430	99
chr4	0	66349	13
chr4	66349	71493	25
chr4	71493	242373	61
chr4	242373	672840	78
chr4	672840	2408284	78
chr4	2408284	2912101	78
chr4	2912101	3104695	61
chr4	3104695	9454450	78
chr4	9454450	9715603	92
chr4	9715603	10209955	78
chr4	10209955	10312920	64
chr4	10312920	11663260	78
chr4	11663260	11887812	61
chr4	11887812	21896854	78
chr4	21896854	24461877	78
chr4	24461877	24955984	61
chr4	24955984	28804753	78
chr4	28804753	29032123	61
chr4	29032123	33297694	78
chr4	33297694	33549502	61
chr4	33549502	34033110	78
chr4	34033110	34314132	61
chr4	34314132	34782777	78
chr4	34782777	34829893	64
chr4	34829893	37434436	78
chr4	37434436	41157209	78
chr4	41157209	43333984	78
chr4	43333984	49073497	78
chr4	49073497	49309867	92
chr4	49309867	50400000	76
chr4	50400000	52696792	9
chr4	52696792	52706713	38
chr4	52706713	52762136	80
chr4	52762136	52891008	94
chr4	52891008	58697211	80
chr4	58697211	58776940	80
chr4	58776940	58839858	80
chr4	58839858	59509498	80
chr4	59509498	59515290	68
chr4	59515290	60167227	80
chr4	60167227	60336948	80
chr4	60336948	60747899	80
chr4	60747899	60981745	80
chr4	60981745	61254958	80
chr4	61254958	64294475	80
chr4	64294475	64693460	68
chr4	64693460	64716729	82
chr4	64716729	69075771	68
chr4	69075771	69152286	54
chr4	69152286	69223609	68
chr4	69223609	69375058	82
chr4	69375058	69487657	54
chr4	69487657	77991161	68
chr4	77991161	78515084	68
chr4	78515084	79715031	62
chr4	79715031	79836386	51
chr4	79836386	90714280	62
chr4	90714280	91202657	74
chr4	91202657	91724191	62
chr4	91724191	92405337	45
chr4	92405337	95581631	62
chr4	95581631	115173678	62
chr4	115173678	115174512	74
chr4	115174512	115183202	60
chr4	115183202	115185107	74
chr4	115185107	128297336	62
chr4	128297336	142927200	74
chr4	142927200	143029656	57
chr4	143029656	156878221	74
chr4	156878221	156886630	88
chr4	156886630	169663852	74
chr4	169663852	169701104	57
chr4	169701104	172361236	74
chr4	172361236	172368480	88
chr4	172368480	172379152	64
chr4	172379152	172381180	88
chr4	172381180	172548327	74
chr4	172548327	172705400	57
chr4	172705400	180356850	74
chr4	180356850	181938151	68
chr4	181938151	182887104	68
chr4	182887104	182980439	35
chr4	182980439	183404528	52
chr4	183404528	185076902	68
chr4	185076902	186243377	54
chr4	186243377	187621859	68
chr4	187621859	191154276	54
chr5	0	646530	96
chr5	646530	822855	96
chr5	822855	1506188	96
chr5	1506188	1657576	96
chr5	1657576	1827157	96
chr5	1827157	2921973	96
chr5	2921973	2956909	96
chr5	2956909	3109107	96
chr5	3109107	3207893	96
chr5	3207893	3334704	96
chr5	3334704	5364522	96
chr5	5364522	5436756	96
chr5	5436756	6873118	96
chr5	6873118	6960146	96
chr5	6960146	17694426	96
chr5	17694426	22684339	96
chr5	22684339	44396347	96
chr5	44396347	46278212	68
chr5	46278212	46328445	68
chr5	46328445	46383335	57
chr5	46383335	48400000	26
chr5	48400000	49520000	45
chr5	49520000	49980324	64
chr5	49980324	57323830	50
chr5	57323830	57335951	74
chr5	57335951	58527932	50
chr5	58527932	58975212	46
chr5	58975212	62366602	41
chr5	62366602	62475599	24
chr5	62475599	68431582	41
chr5	68431582	83928534	47
chr5	83928534	92860978	58
chr5	92860978	92993684	42
chr5	92993684	102634273	58
chr5	102634273	112073907	63
chr5	112073907	112112923	77
chr5	112112923	127224030	63
chr5	127224030	151514772	77
chr5	151514772	155488990	77
chr5	155488990	162412192	80
chr5	162412192	165732366	80
chr5	165732366	177619751	76
chr5	177619751	177797223	88
chr5	177797223	180915260	76
chr6	0	240782	97
chr6	240782	255812	97
chr6	255812	2008262	97
chr6	2008262	2611372	97
chr6	2611372	2680424	97
chr6	2680424	2739691	97
chr6	2739691	2740636	97
chr6	2740636	2908006	97
chr6	2908006	2914147	97
chr6	2914147	3264294	97
chr6	3264294	3311977	97
chr6	3311977	3923012	97
chr6	3923012	4067618	97
chr6	4067618	4816938	97
chr6	4816938	4864382	97
chr6	4864382	4920148	97
chr6	4920148	5030914	97
chr6	5030914	5205254	97
chr6	5205254	5280769	97
chr6	5280769	5390673	97
chr6	5390673	5445949	97
chr6	5445949	6201965	97
chr6	6201965	6340894	97
chr6	6340894	6394251	97
chr6	6394251	6418251	97
chr6	6418251	6489263	97
chr6	6489263	6862323	97
chr6	6862323	7503658	97
chr6	7503658	7613170	97
chr6	7613170	7762019	97
chr6	7762019	7938314	97
chr6	7938314	8064951	97
chr6	8064951	8200331	97
chr6	8200331	8376056	97
chr6	8376056	8377879	97
chr6	8377879	8534440	97
chr6	8534440	8572469	97
chr6	8572469	8811299	97
chr6	8811299	8914186	97
chr6	8914186	8944074	97
chr6	8944074	8989885	97
chr6	8989885	9024899	97
chr6	9024899	9102378	97
chr6	9102378	9784035	97
chr6	9784035	10047693	97
chr6	10047693	10071168	97
chr6	10071168	10518163	97
chr6	10518163	10824388	97
chr6	10824388	12123149	97
chr6	12123149	12359509	97
chr6	12359509	12503231	97
chr6	12503231	12516941	97
chr6	12516941	13064861	97
chr6	13064861	13158269	97
chr6	13158269	13197526	97
chr6	13197526	13305879	97
chr6	13305879	13429998	97
chr6	13429998	16425337	97
chr6	16425337	16540436	97
chr6	16540436	16659146	97
chr6	16659146	16962658	97
chr6	16962658	17350988	97
chr6	17350988	17504687	97
chr6	17504687	17799819	97
chr6	17799819	17856201	97
chr6	17856201	18253481	97
chr6	18253481	18426556	97
chr6	18426556	18475637	97
chr6	18475637	18836340	97
chr6	18836340	19053446	97
chr6	19053446	19093880	97
chr6	19093880	19503129	97
chr6	19503129	19703010	97
chr6	19703010	20400486	97
chr6	20400486	20664356	97
chr6	20664356	21071759	97
chr6	21071759	21252299	97
chr6	21252299	21351059	97
chr6	21351059	21592762	97
chr6	21592762	22029610	97
chr6	22029610	22104950	97
chr6	22104950	22137740	97
chr6	22137740	22238386	97
chr6	22238386	22487048	97
chr6	22487048	22492760	97
chr6	22492760	22755694	97
chr6	22755694	22937761	97
chr6	22937761	23469431	97
chr6	23469431	23549033	97
chr6	23549033	26711853	97
chr6	26711853	26798218	97
chr6	26798218	30535737	97
chr6	30535737	30901279	97
chr6	30901279	31136079	97
chr6	31136079	31656243	97
chr6	31656243	33847261	97
chr6	33847261	33975116	97
chr6	33975116	40080270	97
chr6	40080270	40158176	97
chr6	40158176	43797565	97
chr6	43797565	43918910	97
chr6	43918910	58353957	97
chr6	58353957	58674833	97
chr6	58674833	58727179	80
chr6	58727179	58741497	27
chr6	58741497	58774716	16
chr6	58774716	61000000	2
chr6	61000000	62020284	25
chr6	62020284	62113008	55
chr6	62113008	65521904	55
chr6	65521904	66950992	55
chr6	66950992	67597584	55
chr6	67597584	72054880	55
chr6	72054880	75230991	58
chr6	75230991	80522799	47
chr6	80522799	80563202	47
chr6	80563202	87884520	47
chr6	87884520	88375292	39
chr6	88375292	95480551	40
chr6	95480551	95842217	40
chr6	95842217	95933750	40
chr6	95933750	98012094	52
chr6	98012094	100799996	52
chr6	100799996	101203159	52
chr6	101203159	101305321	52
chr6	101305321	101495057	52
chr6	101495057	101817143	52
chr6	101817143	102021273	52
chr6	102021273	103736403	52
chr6	103736403	103763766	52
chr6	103763766	104766923	52
chr6	104766923	107439019	52
chr6	107439019	108841869	52
chr6	108841869	119086186	52
chr6	119086186	119548063	49
chr6	119548063	119634307	46
chr6	119634307	120712097	49
chr6	120712097	125422260	78
chr6	125422260	126804828	74
chr6	126804828	127134933	78
chr6	127134933	127251431	78
chr6	127251431	133375663	78
chr6	133375663	134406078	83
chr6	134406078	148810063	71
chr6	148810063	155030541	68
chr6	155030541	168234279	68
chr6	168234279	171115067	68
chr7	0	57950944	91
chr7	57950944	59900000	49
chr7	59900000	61628365	12
chr7	61628365	68997211	92
chr7	68997211	69601610	75
chr7	69601610	75369448	92
chr7	75369448	75649166	92
chr7	75649166	84192394	92
