Chromosome Region	Start	End	loss
chr2	172438416	177189497	0
chr2	177189497	178032138	0
chr2	178032138	178455531	0
chr2	178455531	181944771	0
chr2	181944771	182539618	0
chr2	182539618	182624737	0
chr2	182624737	182909277	0
chr2	182909277	183380924	0
chr2	183380924	183458312	0
chr2	183458312	185034397	0
chr2	185034397	185224750	0
chr2	185224750	186304046	0
chr2	186304046	186458661	0
chr2	186458661	186517407	0
chr2	186517407	187386808	0
chr2	187386808	187629616	0
chr2	187629616	193163487	0
chr2	193163487	193333336	0
chr2	193333336	194471488	0
chr2	194471488	194862219	0
chr2	194862219	196179851	0
chr2	196179851	196279460	0
chr2	196279460	197288000	0
chr2	197288000	197415801	0
chr2	197415801	199656972	0
chr2	199656972	202974643	0
chr2	202974643	203174642	0
chr2	203174642	203418669	0
chr2	203418669	204427050	0
chr2	204427050	205083217	0
chr2	205083217	205275115	0
chr2	205275115	205826226	0
chr2	205826226	205879835	0
chr2	205879835	208334204	0
chr2	208334204	208431266	4
chr2	208431266	209075969	0
chr2	209075969	209094702	0
chr2	209094702	209247552	5
chr2	209247552	212346715	0
chr2	212346715	212686884	5
chr2	212686884	212968946	0
chr2	212968946	212988956	12
chr2	212988956	213072271	4
chr2	213072271	213183735	0
chr2	213183735	213191976	0
chr2	213191976	213293705	0
chr2	213293705	213722875	4
chr2	213722875	215716194	12
chr2	215716194	219897043	4
chr2	219897043	220088631	11
chr2	220088631	220554590	6
chr2	220554590	224693971	0
chr2	224693971	224751603	5
chr2	224751603	227773653	12
chr2	227773653	228886606	6
chr2	228886606	230762347	12
chr2	230762347	231952763	6
chr2	231952763	232171878	0
chr2	232171878	234925298	6
chr2	234925298	236943609	0
chr2	236943609	237490615	12
chr2	237490615	241456646	0
chr2	241456646	242782802	0
chr2	242782802	242987192	0
chr2	242987192	243035970	6
chr2	243035970	243199373	0
chr3	0	105579	2
chr3	105579	242664	7
chr3	242664	1032035	0
chr3	1032035	1088732	1
chr3	1088732	4272034	0
chr3	4272034	4662738	0
chr3	4662738	5891569	0
chr3	5891569	6011770	0
chr3	6011770	9514863	0
chr3	9514863	10243615	0
chr3	10243615	10565606	2
chr3	10565606	12356103	7
chr3	12356103	14296827	0
chr3	14296827	14384499	0
chr3	14384499	16227452	0
chr3	16227452	16262774	0
chr3	16262774	16755083	0
chr3	16755083	17591995	0
chr3	17591995	17876825	0
chr3	17876825	18815579	0
chr3	18815579	21043737	0
chr3	21043737	21449427	0
chr3	21449427	22365188	0
chr3	22365188	22594560	0
chr3	22594560	23633366	0
chr3	23633366	28251984	0
chr3	28251984	29733167	0
chr3	29733167	31151403	0
chr3	31151403	32327833	0
chr3	32327833	32574336	0
chr3	32574336	32957623	0
chr3	32957623	35737142	0
chr3	35737142	37949994	0
chr3	37949994	39197746	4
chr3	39197746	39778668	9
chr3	39778668	40878652	12
chr3	40878652	40989072	5
chr3	40989072	44444663	12
chr3	44444663	48596520	6
chr3	48596520	50625904	3
chr3	50625904	52873500	0
chr3	52873500	53011767	0
chr3	53011767	55100590	0
chr3	55100590	55156102	5
chr3	55156102	56285000	0
chr3	56285000	59525407	0
chr3	59525407	59796864	0
chr3	59796864	60918457	0
chr3	60918457	60981395	0
chr3	60981395	61043726	0
chr3	61043726	61207041	3
chr3	61207041	61361629	0
chr3	61361629	62090260	0
chr3	62090260	62237142	0
chr3	62237142	62623534	0
chr3	62623534	65873060	0
chr3	65873060	65924069	0
chr3	65924069	67492844	0
chr3	67492844	70816384	3
chr3	70816384	86082656	7
chr3	86082656	90145243	0
chr3	90145243	91000000	0
chr3	91000000	93543006	0
chr3	93543006	93548479	0
chr3	93548479	93605126	0
chr3	93605126	93787311	0
chr3	93787311	94938109	0
chr3	94938109	94984795	0
chr3	94984795	98000578	0
chr3	98000578	98561048	0
chr3	98561048	98713372	0
chr3	98713372	99385692	0
chr3	99385692	107957743	0
chr3	107957743	113071094	0
chr3	113071094	113270971	0
chr3	113270971	113388127	0
chr3	113388127	113556915	0
chr3	113556915	114119459	0
chr3	114119459	114238023	0
chr3	114238023	116274982	0
chr3	116274982	116513230	0
chr3	116513230	116775294	0
chr3	116775294	116831018	0
chr3	116831018	118453649	0
chr3	118453649	119030302	0
chr3	119030302	119811876	0
chr3	119811876	121832248	0
chr3	121832248	121931209	0
chr3	121931209	122032811	0
chr3	122032811	122476167	0
chr3	122476167	128881127	0
chr3	128881127	129730715	1
chr3	129730715	129916897	0
chr3	129916897	130288476	1
chr3	130288476	132012661	0
chr3	132012661	133806401	0
chr3	133806401	135699095	0
chr3	135699095	135716855	0
chr3	135716855	136056100	0
chr3	136056100	137087733	0
chr3	137087733	137120637	0
chr3	137120637	139573424	0
chr3	139573424	141073819	0
chr3	141073819	143104966	0
chr3	143104966	150174517	0
chr3	150174517	150370514	0
chr3	150370514	154797933	0
chr3	154797933	156547626	0
chr3	156547626	156567541	0
chr3	156567541	159279362	0
chr3	159279362	162508230	0
chr3	162508230	162510463	0
chr3	162510463	162626284	0
chr3	162626284	162626588	0
chr3	162626588	167297112	0
chr3	167297112	167558531	0
chr3	167558531	172282254	0
chr3	172282254	172359651	0
chr3	172359651	172370631	0
chr3	172370631	172570325	0
chr3	172570325	178884603	0
chr3	178884603	178943936	0
chr3	178943936	179076665	0
chr3	179076665	179214465	0
chr3	179214465	179297817	0
chr3	179297817	179460167	0
chr3	179460167	179561692	0
chr3	179561692	181120894	0
chr3	181120894	192296786	0
chr3	192296786	194649709	0
chr3	194649709	198022430	0
chr4	0	66349	53
chr4	66349	67770	36
chr4	67770	85490	27
chr4	85490	780017	20
chr4	780017	847553	8
chr4	847553	1158611	0
chr4	1158611	1266098	0
chr4	1266098	1388479	0
chr4	1388479	2838021	0
chr4	2838021	3011672	0
chr4	3011672	3260110	0
chr4	3260110	3899298	0
chr4	3899298	4786805	0
chr4	4786805	6525584	0
chr4	6525584	7067862	0
chr4	7067862	7938932	0
chr4	7938932	8107136	0
chr4	8107136	9854530	0
chr4	9854530	11040348	0
chr4	11040348	11896171	0
chr4	11896171	12284128	5
chr4	12284128	13392807	0
chr4	13392807	14031250	0
chr4	14031250	15593830	0
chr4	15593830	17367644	14
chr4	17367644	18928588	0
chr4	18928588	19408863	14
chr4	19408863	19751457	21
chr4	19751457	19875188	7
chr4	19875188	20661377	1
chr4	20661377	21041924	9
chr4	21041924	21172481	1
chr4	21172481	21686897	0
chr4	21686897	22089906	0
chr4	22089906	22823247	0
chr4	22823247	23084268	0
chr4	23084268	23348800	6
chr4	23348800	23634253	22
chr4	23634253	24558560	6
chr4	24558560	24872608	22
chr4	24872608	25052809	16
chr4	25052809	25730823	22
chr4	25730823	26084384	6
chr4	26084384	26418681	22
chr4	26418681	26587201	6
chr4	26587201	26888359	22
chr4	26888359	27886433	6
chr4	27886433	29457121	20
chr4	29457121	30144469	28
chr4	30144469	31255390	44
chr4	31255390	31459202	28
chr4	31459202	32201299	12
chr4	32201299	32539486	28
chr4	32539486	34782777	12
chr4	34782777	34795786	28
chr4	34795786	34829893	44
chr4	34829893	37509966	36
chr4	37509966	38374427	20
chr4	38374427	40767635	36
chr4	40767635	40965866	20
chr4	40965866	41483562	36
chr4	41483562	41635433	43
chr4	41635433	43159849	36
chr4	43159849	43297564	32
chr4	43297564	44628697	15
chr4	44628697	44664591	1
chr4	44664591	45142381	0
chr4	45142381	45304903	12
chr4	45304903	45929981	0
chr4	45929981	47392313	0
chr4	47392313	47824428	0
chr4	47824428	48006692	0
chr4	48006692	48049260	4
chr4	48049260	48260999	10
chr4	48260999	49091580	0
chr4	49091580	49309867	0
chr4	49309867	50400000	10
chr4	50400000	52696792	3
chr4	52696792	52706713	20
chr4	52706713	52889527	6
chr4	52889527	53060344	2
chr4	53060344	53286908	0
chr4	53286908	53505787	0
chr4	53505787	53778176	0
chr4	53778176	56208391	6
chr4	56208391	56616606	0
chr4	56616606	56776197	0
chr4	56776197	64620598	0
chr4	64620598	68871610	0
chr4	68871610	69330439	8
chr4	69330439	69360489	0
chr4	69360489	69536970	0
chr4	69536970	76774871	8
chr4	76774871	79825122	13
chr4	79825122	81780270	7
chr4	81780270	82056153	18
chr4	82056153	83362491	24
chr4	83362491	88667129	36
chr4	88667129	88699643	31
chr4	88699643	90420289	36
chr4	90420289	91414748	26
chr4	91414748	91822479	36
chr4	91822479	92470003	43
chr4	92470003	92562965	36
chr4	92562965	98547667	50
chr4	98547667	99006192	44
chr4	99006192	104724459	50
chr4	104724459	104766485	44
chr4	104766485	104881780	44
chr4	104881780	111523034	50
chr4	111523034	115014048	62
chr4	115014048	115173678	56
chr4	115173678	115184351	31
chr4	115184351	115189919	64
chr4	115189919	119915498	56
chr4	119915498	120399621	48
chr4	120399621	124637484	56
chr4	124637484	125369969	63
chr4	125369969	134579368	49
chr4	134579368	146456545	42
chr4	146456545	147236793	38
chr4	147236793	147284942	42
chr4	147284942	148835646	34
chr4	148835646	153930925	40
chr4	153930925	164767719	54
chr4	164767719	165056576	60
chr4	165056576	170172957	54
chr4	170172957	170408768	60
chr4	170408768	171423012	54
chr4	171423012	171521347	40
chr4	171521347	174656977	54
chr4	174656977	179594661	70
chr4	179594661	179619776	76
chr4	179619776	179760370	70
chr4	179760370	182637677	71
chr4	182637677	182918599	66
chr4	182918599	183780653	71
chr4	183780653	184057870	78
chr4	184057870	186237489	70
chr4	186237489	190752543	64
chr4	190752543	191154276	53
chr5	0	1728793	0
chr5	1728793	2408783	0
chr5	2408783	17095309	0
chr5	17095309	17192375	0
chr5	17192375	21671983	0
chr5	21671983	21787835	0
chr5	21787835	23283808	0
chr5	23283808	34890885	0
chr5	34890885	35275899	0
chr5	35275899	37584311	0
chr5	37584311	41985145	0
chr5	41985145	46383335	0
chr5	46383335	48400000	0
chr5	48400000	49520000	10
chr5	49520000	49762785	4
chr5	49762785	55948901	20
chr5	55948901	56081268	32
chr5	56081268	56331050	34
chr5	56331050	56482918	28
chr5	56482918	57323830	34
chr5	57323830	57330327	11
chr5	57330327	57333524	0
chr5	57333524	57335951	11
chr5	57335951	58175172	34
chr5	58175172	58278322	28
chr5	58278322	58344900	35
chr5	58344900	59234742	28
chr5	59234742	59600041	20
chr5	59600041	59844364	28
chr5	59844364	62235622	36
chr5	62235622	63412582	43
chr5	63412582	64433681	48
chr5	64433681	65710010	43
chr5	65710010	66304055	50
chr5	66304055	66859979	64
chr5	66859979	81801629	69
chr5	81801629	87993799	58
chr5	87993799	97032840	50
chr5	97032840	97096533	33
chr5	97096533	100671962	50
chr5	100671962	103508262	43
chr5	103508262	103528196	32
chr5	103528196	107950637	43
chr5	107950637	108053798	37
chr5	108053798	113396373	43
chr5	113396373	115248243	37
chr5	115248243	115713253	33
chr5	115713253	126630361	37
chr5	126630361	127068797	31
chr5	127068797	129009890	23
chr5	129009890	131435459	31
chr5	131435459	131448582	24
chr5	131448582	135046639	10
chr5	135046639	139706122	5
chr5	139706122	140067943	0
chr5	140067943	140493438	5
chr5	140493438	140685609	0
chr5	140685609	140714285	8
chr5	140714285	140759605	0
chr5	140759605	140807226	19
chr5	140807226	141037733	8
chr5	141037733	144876159	0
chr5	144876159	145016247	0
chr5	145016247	147924470	0
chr5	147924470	148550784	0
chr5	148550784	150203853	0
chr5	150203853	150221002	0
chr5	150221002	150240678	0
chr5	150240678	151514772	0
chr5	151514772	151519311	0
chr5	151519311	155476846	0
chr5	155476846	155498132	0
chr5	155498132	155896229	0
chr5	155896229	157513737	0
chr5	157513737	157603216	4
chr5	157603216	160146060	0
chr5	160146060	163150298	0
chr5	163150298	165742745	0
chr5	165742745	169911544	4
chr5	169911544	171044500	0
chr5	171044500	174958310	4
chr5	174958310	175027000	0
chr5	175027000	180915260	4
chr6	0	243266	0
chr6	243266	411206	0
chr6	411206	2411130	0
chr6	2411130	2590593	0
chr6	2590593	2942001	0
chr6	2942001	3015977	0
chr6	3015977	6353625	0
chr6	6353625	6434232	0
chr6	6434232	7613170	0
chr6	7613170	7671500	0
chr6	7671500	10173396	0
chr6	10173396	11678999	0
chr6	11678999	11994452	1
chr6	11994452	15235752	0
chr6	15235752	15617243	0
chr6	15617243	15892107	0
chr6	15892107	16064610	0
chr6	16064610	16090029	0
chr6	16090029	17239845	0
chr6	17239845	17491604	0
chr6	17491604	18071867	0
chr6	18071867	18073218	0
chr6	18073218	18258192	0
chr6	18258192	18342319	0
chr6	18342319	18468023	0
chr6	18468023	19962242	0
chr6	19962242	20036833	0
chr6	20036833	21984797	0
chr6	21984797	22033065	0
chr6	22033065	27906247	0
chr6	27906247	28205927	0
chr6	28205927	29334883	0
chr6	29334883	30321421	0
chr6	30321421	30850901	0
chr6	30850901	31810939	0
chr6	31810939	32057445	0
chr6	32057445	32454399	2
chr6	32454399	34672420	0
chr6	34672420	36630015	0
chr6	36630015	38631615	0
chr6	38631615	38700652	0
chr6	38700652	41826469	0
chr6	41826469	42003596	0
chr6	42003596	42701368	0
chr6	42701368	45346684	0
chr6	45346684	46045213	0
chr6	46045213	47212976	0
chr6	47212976	49525433	0
chr6	49525433	50921716	0
chr6	50921716	52631164	0
chr6	52631164	52946742	0
chr6	52946742	56106929	0
chr6	56106929	56224505	3
chr6	56224505	58348953	0
chr6	58348953	58741497	0
chr6	58741497	58774716	0
chr6	58774716	61000000	0
chr6	61000000	62012809	0
chr6	62012809	62020284	0
chr6	62020284	62033212	0
chr6	62033212	62324638	0
chr6	62324638	62357676	0
chr6	62357676	63098142	0
chr6	63098142	63166549	3
chr6	63166549	63640261	0
chr6	63640261	65332836	0
chr6	65332836	65955217	0
chr6	65955217	67227403	0
chr6	67227403	68164229	0
chr6	68164229	69407713	0
chr6	69407713	69705300	0
chr6	69705300	71967577	0
chr6	71967577	73485665	0
chr6	73485665	73617869	0
chr6	73617869	74591205	0
chr6	74591205	74633180	0
chr6	74633180	77072382	0
chr6	77072382	77577714	0
chr6	77577714	78972116	11
chr6	78972116	79002915	11
chr6	79002915	79027437	25
chr6	79027437	79041746	25
chr6	79041746	80317844	11
chr6	80317844	80973631	0
chr6	80973631	81693750	0
chr6	81693750	81781380	0
chr6	81781380	84882965	22
chr6	84882965	86181296	28
chr6	86181296	92088935	38
chr6	92088935	95497904	44
chr6	95497904	95604281	28
chr6	95604281	96554284	44
chr6	96554284	98301592	49
chr6	98301592	98363616	44
chr6	98363616	100172715	40
chr6	100172715	100477840	44
chr6	100477840	103729353	40
chr6	103729353	103738062	33
chr6	103738062	103765576	22
chr6	103765576	103782461	33
chr6	103782461	110912906	40
chr6	110912906	112411098	54
chr6	112411098	113399180	42
chr6	113399180	114945417	65
chr6	114945417	115126236	57
chr6	115126236	116604111	46
chr6	116604111	116722912	55
chr6	116722912	121580244	46
chr6	121580244	125618321	35
chr6	125618321	125769929	28
chr6	125769929	125911241	37
chr6	125911241	126203235	28
chr6	126203235	126423640	32
chr6	126423640	127489334	28
chr6	127489334	142964190	35
chr6	142964190	143005154	43
chr6	143005154	144406446	35
chr6	144406446	144647943	39
chr6	144647943	147549869	35
chr6	147549869	151786088	46
chr6	151786088	152023032	54
chr6	152023032	152276767	46
chr6	152276767	154326157	54
chr6	154326157	154426581	44
chr6	154426581	154580059	49
chr6	154580059	155271065	58
chr6	155271065	158642594	70
chr6	158642594	158738576	62
chr6	158738576	163623798	70
chr6	163623798	167663235	75
chr6	167663235	169283829	83
chr6	169283829	171115067	69
chr7	0	782933	64
chr7	782933	794663	52
chr7	794663	2628653	43
chr7	2628653	2762492	54
chr7	2762492	4156558	64
chr7	4156558	4488760	57
chr7	4488760	8432892	64
chr7	8432892	9097878	50
chr7	9097878	9245679	42
chr7	9245679	9539727	50
chr7	9539727	11349900	42
chr7	11349900	12072870	50
chr7	12072870	12155389	42
chr7	12155389	12770570	50
chr7	12770570	15972684	42
chr7	15972684	16018838	50
chr7	16018838	17087440	42
chr7	17087440	17135513	50
chr7	17135513	18046201	42
chr7	18046201	18218355	50
chr7	18218355	19155366	42
chr7	19155366	25627894	35
chr7	25627894	35276140	30
chr7	35276140	35778236	24
chr7	35778236	35910972	30
chr7	35910972	36518345	20
chr7	36518345	40983465	30
chr7	40983465	41229591	0
chr7	41229591	41273357	0
chr7	41273357	42131504	2
chr7	42131504	42190274	0
chr7	42190274	46883406	2
chr7	46883406	50197525	0
chr7	50197525	50600394	0
chr7	50600394	50674180	0
chr7	50674180	50814111	0
chr7	50814111	50903011	0
chr7	50903011	53556526	0
chr7	53556526	54136875	0
chr7	54136875	54218681	0
chr7	54218681	55129571	0
chr7	55129571	57950944	0
chr7	57950944	59900000	10
chr7	59900000	61072037	2
chr7	61072037	61628365	0
chr7	61628365	62156735	0
chr7	62156735	62161656	0
chr7	62161656	62637345	0
chr7	62637345	63048901	0
chr7	63048901	63952394	0
chr7	63952394	64112442	0
chr7	64112442	64243196	1
chr7	64243196	65063887	0
chr7	65063887	65356718	2
chr7	65356718	65535003	0
chr7	65535003	66047661	2
chr7	66047661	66240944	10
chr7	66240944	78489538	2
chr7	78489538	81774279	0
chr7	81774279	81941264	8
chr7	81941264	82519432	0
chr7	82519432	83945940	0
chr7	83945940	84999319	0
chr7	84999319	87187342	0
chr7	87187342	87963679	0
chr7	87963679	89457786	0
chr7	89457786	89982644	8
chr7	89982644	94437603	2
chr7	94437603	94555193	0
chr7	94555193	96352607	0
chr7	96352607	96376623	0
chr7	96376623	96470348	2
chr7	96470348	98987052	0
chr7	98987052	99491691	0
chr7	99491691	100237071	0
chr7	100237071	100520772	0
chr7	100520772	100537268	0
chr7	100537268	101961217	0
chr7	101961217	103774117	0
chr7	103774117	107686192	0
chr7	107686192	107889673	0
chr7	107889673	108944668	0
chr7	108944668	108957230	0
chr7	108957230	109435445	0
chr7	109435445	109454106	0
chr7	109454106	110298431	0
chr7	110298431	110761050	0
chr7	110761050	111215495	0
chr7	111215495	111843015	0
chr7	111843015	113563937	0
chr7	113563937	115040114	0
chr7	115040114	117765103	0
chr7	117765103	121007183	0
chr7	121007183	124209188	0
chr7	124209188	125686139	0
chr7	125686139	127366880	0
chr7	127366880	129473350	0
chr7	129473350	131357972	0
chr7	131357972	132299863	0
chr7	132299863	132726759	0
chr7	132726759	133202828	0
chr7	133202828	133221287	0
chr7	133221287	133383617	0
chr7	133383617	133528213	0
chr7	133528213	133691757	0
chr7	133691757	133729190	0
chr7	133729190	133778553	0
chr7	133778553	133781915	0
chr7	133781915	133785186	0
chr7	133785186	133798551	0
chr7	133798551	133799163	0
chr7	133799163	133807518	0
chr7	133807518	133858695	0
chr7	133858695	135538946	0
chr7	135538946	137417419	0
chr7	137417419	138855879	0
chr7	138855879	139796577	0
chr7	139796577	140005501	0
chr7	140005501	140242795	0
chr7	140242795	140474027	0
chr7	140474027	141611871	0
chr7	141611871	141756393	0
chr7	141756393	141825875	0
chr7	141825875	143732364	0
chr7	143732364	145872194	0
chr7	145872194	152823430	0
chr7	152823430	152877314	0
chr7	152877314	153320052	0
chr7	153320052	157966965	0
chr7	157966965	158151556	0
chr7	158151556	159138663	0
chr8	0	1158768	72
chr8	1158768	1230510	72
chr8	1230510	7170654	72
chr8	7170654	7252336	64
chr8	7252336	7839781	59
chr8	7839781	9199260	64
chr8	9199260	9382980	72
chr8	9382980	9426901	58
chr8	9426901	9878846	72
chr8	9878846	12241661	84
chr8	12241661	12268731	76
chr8	12268731	12529361	64
chr8	12529361	16723421	76
chr8	16723421	16848399	69
chr8	16848399	16860665	59
chr8	16860665	16968681	66
chr8	16968681	17808229	76
chr8	17808229	17924573	70
chr8	17924573	20617951	76
chr8	20617951	20667237	62
chr8	20667237	23549439	76
chr8	23549439	24973309	84
chr8	24973309	24975039	61
chr8	24975039	24984149	47
chr8	24984149	24991116	70
chr8	24991116	29080808	84
chr8	29080808	29180345	78
chr8	29180345	30090702	84
chr8	30090702	31412162	77
chr8	31412162	36628359	69
chr8	36628359	36701022	62
chr8	36701022	37405262	69
chr8	37405262	39299176	58
chr8	39299176	40146309	46
chr8	40146309	40238943	13
chr8	40238943	40883684	0
chr8	40883684	41107855	0
chr8	41107855	41284124	19
chr8	41284124	42241578	2
chr8	42241578	42772986	0
chr8	42772986	43430222	0
chr8	43430222	43736901	0
chr8	43736901	43762681	0
chr8	43762681	43778914	0
chr8	43778914	45600000	0
chr8	45600000	46936840	0
chr8	46936840	46940022	0
chr8	46940022	50033963	0
chr8	50033963	55747571	0
chr8	55747571	55921165	0
chr8	55921165	55983296	0
chr8	55983296	56335463	0
chr8	56335463	57761910	0
chr8	57761910	58437688	0
chr8	58437688	58581621	0
chr8	58581621	59198158	0
chr8	59198158	59785659	0
chr8	59785659	70390196	0
chr8	70390196	70404230	0
chr8	70404230	70473681	0
chr8	70473681	72792203	0
chr8	72792203	76937501	0
chr8	76937501	77318855	0
chr8	77318855	78585679	0
chr8	78585679	79807005	0
chr8	79807005	79909448	0
chr8	79909448	81564154	0
chr8	81564154	84301137	0
chr8	84301137	89344904	0
chr8	89344904	92797192	0
chr8	92797192	95244612	0
chr8	95244612	97114700	0
chr8	97114700	97655759	0
chr8	97655759	97895596	0
chr8	97895596	99174670	0
chr8	99174670	99221324	0
chr8	99221324	100567050	0
chr8	100567050	100716468	0
chr8	100716468	101068604	0
chr8	101068604	101994728	0
chr8	101994728	102100728	0
chr8	102100728	102383361	0
chr8	102383361	102450229	0
chr8	102450229	102494889	0
chr8	102494889	102666726	0
chr8	102666726	102749503	0
