Chromosome Region	Start	End	gain
chr2	28575274	29037579	39
chr2	29037579	29421526	22
chr2	29421526	29457191	39
chr2	29457191	33099660	22
chr2	33099660	33215549	6
chr2	33215549	34656404	22
chr2	34656404	34684291	39
chr2	34684291	34737116	39
chr2	34737116	41238339	22
chr2	41238339	41251249	5
chr2	41251249	41257596	39
chr2	41257596	41600920	22
chr2	41600920	45848426	39
chr2	45848426	58306409	39
chr2	58306409	58392501	22
chr2	58392501	87326504	39
chr2	87326504	87352955	31
chr2	87352955	87413976	31
chr2	87413976	87555780	73
chr2	87555780	87850026	31
chr2	87850026	88351344	31
chr2	88351344	90301276	38
chr2	90301276	91627978	7
chr2	91627978	92275027	24
chr2	92275027	93300000	7
chr2	93300000	95341388	0
chr2	95341388	95439958	17
chr2	95439958	107670391	90
chr2	107670391	113860516	86
chr2	113860516	114019590	86
chr2	114019590	114488544	86
chr2	114488544	123489857	86
chr2	123489857	133011000	89
chr2	133011000	146872376	89
chr2	146872376	164947649	89
chr2	164947649	171510997	72
chr2	171510997	171813078	89
chr2	171813078	180408999	72
chr2	180408999	180423890	56
chr2	180423890	186781053	72
chr2	186781053	186872333	56
chr2	186872333	187481423	72
chr2	187481423	187567673	89
chr2	187567673	187988040	72
chr2	187988040	188159389	70
chr2	188159389	199858614	87
chr2	199858614	213183735	26
chr2	213183735	220576527	26
chr2	220576527	231959482	9
chr2	231959482	232111213	26
chr2	232111213	234205549	9
chr2	234205549	239410117	26
chr2	239410117	241462146	0
chr2	241462146	241958042	9
chr2	241958042	243199373	26
chr3	0	416497	29
chr3	416497	4348110	12
chr3	4348110	4381438	0
chr3	4381438	6648836	12
chr3	6648836	6654205	0
chr3	6654205	7832478	12
chr3	7832478	8097987	0
chr3	8097987	19762174	12
chr3	19762174	19846712	15
chr3	19846712	26304146	15
chr3	26304146	40584675	18
chr3	40584675	48152949	1
chr3	48152949	48275962	58
chr3	48275962	49867825	4
chr3	49867825	50215032	20
chr3	50215032	50366111	37
chr3	50366111	52140332	20
chr3	52140332	52152004	37
chr3	52152004	52542610	93
chr3	52542610	62246702	76
chr3	62246702	62470984	93
chr3	62470984	64524527	76
chr3	64524527	64550402	59
chr3	64550402	68728890	76
chr3	68728890	68748866	93
chr3	68748866	84074913	76
chr3	84074913	91000000	93
chr3	91000000	93548479	71
chr3	93548479	95507646	87
chr3	95507646	100517430	71
chr3	100517430	101728793	87
chr3	101728793	104966163	71
chr3	104966163	114794597	87
chr3	114794597	114847336	54
chr3	114847336	116070536	87
chr3	116070536	117652723	32
chr3	117652723	125445136	90
chr3	125445136	125475705	57
chr3	125475705	125539111	90
chr3	125539111	129763279	95
chr3	129763279	129806580	62
chr3	129806580	152962399	95
chr3	152962399	162510463	96
chr3	162510463	162625988	63
chr3	162625988	163284504	96
chr3	163284504	165041326	98
chr3	165041326	165086976	65
chr3	165086976	168884697	98
chr3	168884697	170250689	98
chr3	170250689	170564855	98
chr3	170564855	171219001	98
chr3	171219001	171358096	98
chr3	171358096	171710121	98
chr3	171710121	171862209	98
chr3	171862209	172070534	98
chr3	172070534	172203172	98
chr3	172203172	172374747	98
chr3	172374747	172567439	98
chr3	172567439	173837059	98
chr3	173837059	173923236	98
chr3	173923236	174071609	98
chr3	174071609	174402664	97
chr3	174402664	176259970	97
chr3	176259970	176667272	97
chr3	176667272	176708718	97
chr3	176708718	176806365	97
chr3	176806365	176901762	97
chr3	176901762	177139351	97
chr3	177139351	177997040	97
chr3	177997040	178118177	97
chr3	178118177	182891418	97
chr3	182891418	187259379	99
chr3	187259379	188344560	96
chr3	188344560	188484169	95
chr3	188484169	191637194	95
chr3	191637194	192880657	95
chr3	192880657	195741717	95
chr3	195741717	197736621	93
chr3	197736621	198022430	94
chr4	0	68872	24
chr4	68872	967586	31
chr4	967586	4804445	31
chr4	4804445	6463892	14
chr4	6463892	6512833	31
chr4	6512833	10231374	14
chr4	10231374	10235225	14
chr4	10235225	19180638	13
chr4	19180638	20142148	0
chr4	20142148	24533598	13
chr4	24533598	24558560	0
chr4	24558560	38866759	13
chr4	38866759	50400000	30
chr4	50400000	52696792	4
chr4	52696792	53946393	21
chr4	53946393	57232462	14
chr4	57232462	60985583	21
chr4	60985583	61181242	20
chr4	61181242	63258961	29
chr4	63258961	67879627	24
chr4	67879627	69373472	32
chr4	69373472	77722350	32
chr4	77722350	78005252	15
chr4	78005252	78079552	6
chr4	78079552	87782035	0
chr4	87782035	87859456	8
chr4	87859456	91410733	0
chr4	91410733	91496729	8
chr4	91496729	98015389	0
chr4	98015389	111185617	0
chr4	111185617	115137358	0
chr4	115137358	117426368	0
chr4	117426368	131617559	10
chr4	131617559	138083528	19
chr4	138083528	138196646	70
chr4	138196646	150392133	19
chr4	150392133	150484311	0
chr4	150484311	152859487	19
chr4	152859487	167856284	0
chr4	167856284	182323288	0
chr4	182323288	182370281	0
chr4	182370281	191154276	0
chr5	0	48860	84
chr5	48860	231372	84
chr5	231372	1512666	84
chr5	1512666	11621806	83
chr5	11621806	19096420	85
chr5	19096420	19799548	85
chr5	19799548	27674655	87
chr5	27674655	34294965	88
chr5	34294965	38427996	88
chr5	38427996	39907108	88
chr5	39907108	46261151	71
chr5	46261151	46278212	71
chr5	46278212	48400000	54
chr5	48400000	49520000	0
chr5	49520000	52500029	0
chr5	52500029	57323830	0
chr5	57323830	57335951	0
chr5	57335951	58297792	0
chr5	58297792	58324089	0
chr5	58324089	59229236	0
chr5	59229236	59568862	0
chr5	59568862	59634886	0
chr5	59634886	59787722	0
chr5	59787722	60207684	0
chr5	60207684	60582465	0
chr5	60582465	66645828	0
chr5	66645828	67726835	0
chr5	67726835	91874023	0
chr5	91874023	103855797	0
chr5	103855797	103873428	0
chr5	103873428	118934186	0
chr5	118934186	122230554	0
chr5	122230554	123477471	0
chr5	123477471	126346651	2
chr5	126346651	127303620	18
chr5	127303620	131556216	2
chr5	131556216	131597730	0
chr5	131597730	131714779	2
chr5	131714779	132097285	18
chr5	132097285	133391054	2
chr5	133391054	133470149	18
chr5	133470149	137253770	2
chr5	137253770	140911052	18
chr5	140911052	151093621	57
chr5	151093621	151521305	83
chr5	151521305	154609419	83
chr5	154609419	155295672	82
chr5	155295672	160398396	48
chr5	160398396	162167074	47
chr5	162167074	162531444	0
chr5	162531444	174083959	47
chr5	174083959	179272967	80
chr5	179272967	180359083	64
chr5	180359083	180915260	80
chr6	0	254281	16
chr6	254281	404215	16
chr6	404215	612378	16
chr6	612378	1679820	16
chr6	1679820	1761483	16
chr6	1761483	1918844	16
chr6	1918844	2027651	16
chr6	2027651	2586008	16
chr6	2586008	2622511	16
chr6	2622511	11877472	16
chr6	11877472	35412624	23
chr6	35412624	35414798	6
chr6	35414798	38828587	23
chr6	38828587	38867928	6
chr6	38867928	41682273	23
chr6	41682273	44597063	6
chr6	44597063	46184971	5
chr6	46184971	50002203	22
chr6	50002203	53511101	25
chr6	53511101	58674833	27
chr6	58674833	58727835	17
chr6	58727835	61000000	0
chr6	61000000	66259333	28
chr6	66259333	77473304	26
chr6	77473304	95642916	28
chr6	95642916	103715712	32
chr6	103715712	108935641	31
chr6	108935641	109206986	14
chr6	109206986	151452221	31
chr6	151452221	152171398	31
chr6	152171398	153959078	31
chr6	153959078	171115067	29
chr7	0	1957075	26
chr7	1957075	15532888	9
chr7	15532888	57950944	26
chr7	57950944	59900000	9
chr7	59900000	61072037	60
chr7	61072037	63296803	77
chr7	63296803	65569662	77
chr7	65569662	65786265	77
chr7	65786265	67513130	77
chr7	67513130	67905333	90
chr7	67905333	70754143	89
chr7	70754143	70787627	73
chr7	70787627	71607944	70
chr7	71607944	83338355	86
chr7	83338355	89502811	89
chr7	89502811	89673408	73
chr7	89673408	90341632	89
chr7	90341632	90945150	73
chr7	90945150	94934407	73
chr7	94934407	98015106	81
chr7	98015106	98072384	97
chr7	98072384	101011358	81
chr7	101011358	126045519	81
chr7	126045519	126053582	97
chr7	126053582	133589939	97
chr7	133589939	133774328	81
chr7	133774328	133798088	97
chr7	133798088	133953699	81
chr7	133953699	142465957	97
chr7	142465957	142491287	97
chr7	142491287	142777952	97
chr7	142777952	159138663	97
chr8	0	6279445	0
chr8	6279445	25581005	0
chr8	25581005	28792169	0
chr8	28792169	33405349	0
chr8	33405349	34143448	27
chr8	34143448	35731052	84
chr8	35731052	35821097	64
chr8	35821097	38796815	65
chr8	38796815	38913754	83
chr8	38913754	39035082	50
chr8	39035082	39226196	83
chr8	39226196	42257907	80
chr8	42257907	43736901	0
chr8	43736901	45600000	0
chr8	45600000	46936840	1
chr8	46936840	46940022	18
chr8	46940022	61704450	97
chr8	61704450	65733392	95
chr8	65733392	69300198	93
chr8	69300198	71074841	93
chr8	71074841	83930012	93
chr8	83930012	87660081	77
chr8	87660081	94103632	82
chr8	94103632	104909428	82
chr8	104909428	107417970	99
chr8	107417970	107511250	82
chr8	107511250	110378155	99
chr8	110378155	110581856	82
chr8	110581856	112297777	99
chr8	112297777	130838080	99
chr8	130838080	141401916	99
chr8	141401916	141468136	82
chr8	141468136	141845756	80
chr8	141845756	146364022	97
chr9	0	3200385	85
chr9	3200385	3287889	85
chr9	3287889	4999772	85
chr9	4999772	5039651	83
chr9	5039651	6455602	85
chr9	6455602	6482001	52
chr9	6482001	6578730	69
chr9	6578730	7755188	85
chr9	7755188	8182162	85
chr9	8182162	10312941	85
chr9	10312941	11349414	85
chr9	11349414	14560847	85
chr9	14560847	15067384	85
chr9	15067384	21033919	86
chr9	21033919	27272630	86
chr9	27272630	29835196	86
chr9	29835196	32854044	87
chr9	32854044	38917671	88
chr9	38917671	46906975	71
chr9	46906975	49000000	1
chr9	49000000	71050587	7
chr9	71050587	74603098	0
chr9	74603098	83073126	0
chr9	83073126	85906891	0
chr9	85906891	86305283	0
chr9	86305283	87079861	0
chr9	87079861	87146915	0
chr9	87146915	89424834	0
chr9	89424834	94524228	0
chr9	94524228	106802465	0
chr9	106802465	112420841	0
chr9	112420841	118538088	0
chr9	118538088	122760606	0
chr9	122760606	124416350	30
chr9	124416350	127570877	13
chr9	127570877	130362455	10
chr9	130362455	130499565	0
chr9	130499565	135676879	10
chr9	135676879	141213431	26
chr10	0	1236403	91
chr10	1236403	3819980	91
chr10	3819980	3844610	91
chr10	3844610	4312913	91
chr10	4312913	4355718	91
chr10	4355718	13980673	91
chr10	13980673	17186001	91
chr10	17186001	18333062	91
chr10	18333062	18904561	91
chr10	18904561	18979876	91
chr10	18979876	19258918	91
chr10	19258918	19481182	91
chr10	19481182	20431618	91
chr10	20431618	20482955	91
chr10	20482955	21631639	91
chr10	21631639	21988831	91
chr10	21988831	22168120	91
chr10	22168120	22404285	91
chr10	22404285	23121412	91
chr10	23121412	23206171	91
chr10	23206171	24721333	91
chr10	24721333	24975549	91
chr10	24975549	25481612	91
chr10	25481612	25728018	91
chr10	25728018	26201214	91
chr10	26201214	26429150	91
chr10	26429150	39000378	91
chr10	39000378	40200000	75
chr10	40200000	42522927	0
chr10	42522927	47033264	11
chr10	47033264	47057252	28
chr10	47057252	47678399	26
chr10	47678399	52783720	9
chr10	52783720	53379603	12
chr10	53379603	53560723	0
chr10	53560723	66287848	12
chr10	66287848	67906112	11
chr10	67906112	70429661	11
chr10	70429661	79315148	8
chr10	79315148	79531768	49
chr10	79531768	81505823	7
chr10	81505823	81597917	24
chr10	81597917	88063461	7
chr10	88063461	88574761	5
chr10	88574761	88997780	28
chr10	88997780	89089991	45
chr10	89089991	89113653	21
chr10	89113653	89845336	5
chr10	89845336	89894237	21
chr10	89894237	94066198	5
chr10	94066198	94169334	21
chr10	94169334	96044475	5
chr10	96044475	96865300	21
chr10	96865300	96872710	0
chr10	96872710	98075894	21
chr10	98075894	110193919	5
chr10	110193919	111009185	8
chr10	111009185	125854050	25
chr10	125854050	135534747	27
chr11	0	7809067	29
chr11	7809067	7841437	0
chr11	7841437	8619311	29
chr11	8619311	9231394	13
chr11	9231394	9458696	29
chr11	9458696	12061134	13
chr11	12061134	12966688	29
chr11	12966688	13781860	13
chr11	13781860	13818340	29
chr11	13818340	19245542	13
chr11	19245542	19528972	0
chr11	19528972	26680979	13
chr11	26680979	32200196	16
chr11	32200196	32916752	33
chr11	32916752	33111013	16
chr11	33111013	35271849	0
chr11	35271849	41666184	7
chr11	41666184	47212932	41
chr11	47212932	48662040	24
chr11	48662040	48844441	41
chr11	48844441	50948030	24
chr11	50948030	51429291	7
chr11	51429291	51441936	0
chr11	51441936	53700000	1
chr11	53700000	54794667	64
chr11	54794667	56908907	48
chr11	56908907	57665579	81
chr11	57665579	57879621	64
chr11	57879621	59669305	48
chr11	59669305	60606511	46
chr11	60606511	62157517	63
chr11	62157517	62416492	76
chr11	62416492	62563611	59
chr11	62563611	64298446	92
chr11	64298446	64754509	92
chr11	64754509	65754147	94
chr11	65754147	67056889	94
chr11	67056889	67179923	94
chr11	67179923	71626911	94
chr11	71626911	79417551	94
chr11	79417551	81378118	0
chr11	81378118	81585934	39
chr11	81585934	85074287	93
chr11	85074287	85303729	93
chr11	85303729	87966435	93
chr11	87966435	88737851	93
chr11	88737851	92611792	93
chr11	92611792	93082711	87
chr11	93082711	93247721	70
chr11	93247721	95805752	87
chr11	95805752	95811603	53
chr11	95811603	97348264	87
chr11	97348264	111308858	86
chr11	111308858	121285676	86
chr11	121285676	135006516	27
chr12	0	5980965	96
chr12	5980965	6365695	96
chr12	6365695	6961033	96
chr12	6961033	7215823	96
chr12	7215823	10720064	96
chr12	10720064	10838586	96
chr12	10838586	19897909	96
chr12	19897909	19922529	96
chr12	19922529	19923412	80
chr12	19923412	34756673	96
chr12	34756673	35800000	80
chr12	35800000	37959632	64
chr12	37959632	51530810	80
chr12	51530810	55009873	80
chr12	55009873	57697046	64
chr12	57697046	68648052	80
chr12	68648052	77082401	64
chr12	77082401	83275817	63
chr12	83275817	89719205	79
chr12	89719205	89768237	46
chr12	89768237	99659483	79
chr12	99659483	99926355	46
chr12	99926355	110968217	79
chr12	110968217	113164456	32
chr12	113164456	119289652	15
chr12	119289652	119302800	0
chr12	119302800	132101513	15
chr12	132101513	132120644	32
chr12	132120644	132143802	0
chr12	132143802	133851895	32
chr13	0	17900000	0
chr13	17900000	23350989	55
chr13	23350989	23522312	38
chr13	23522312	24850516	55
chr13	24850516	25020151	38
chr13	25020151	26267844	55
chr13	26267844	38070201	61
chr13	38070201	38088864	77
chr13	38088864	41761532	61
chr13	41761532	49022535	77
chr13	49022535	52499107	81
chr13	52499107	52874834	81
chr13	52874834	74751242	81
chr13	74751242	101446713	81
chr13	101446713	101522868	81
chr13	101522868	110602467	81
chr13	110602467	110931216	83
chr13	110931216	111020247	83
chr13	111020247	115169878	83
chr14	0	17600000	0
chr14	17600000	19108176	4
chr14	19108176	20068736	20
chr14	20068736	20263654	26
chr14	20263654	20667962	26
chr14	20667962	20873127	26
chr14	20873127	21018906	26
chr14	21018906	21144001	26
chr14	21144001	21819675	26
chr14	21819675	22084479	9
chr14	22084479	24699215	6
chr14	24699215	24786717	23
chr14	24786717	29269382	6
chr14	29269382	34239526	3
chr14	34239526	34509869	20
chr14	34509869	38274237	3
chr14	38274237	40064523	2
chr14	40064523	40150932	0
chr14	40150932	41606899	2
chr14	41606899	41657299	44
chr14	41657299	41821629	1
chr14	41821629	59606105	3
chr14	59606105	59670767	19
chr14	59670767	60871674	3
chr14	60871674	65101006	0
chr14	65101006	65218647	16
chr14	65218647	73653538	0
chr14	73653538	73681701	16
chr14	73681701	73806586	18
chr14	73806586	84012168	1
chr14	84012168	86284382	4
chr14	86284382	86320654	0
chr14	86320654	102460155	4
chr14	102460155	102545051	21
chr14	102545051	102813770	4
chr14	102813770	103643504	21
chr14	103643504	105348202	4
chr14	105348202	105481083	21
chr14	105481083	105719484	4
chr14	105719484	105821203	21
chr14	105821203	107144448	4
chr14	107144448	107175649	21
chr14	107175649	107349540	4
chr15	0	19000000	0
chr15	19000000	20101641	6
chr15	20101641	20154183	22
chr15	20154183	22297617	0
chr15	22297617	25952756	0
chr15	25952756	26697396	0
chr15	26697396	37160234	0
chr15	37160234	37202667	0
chr15	37202667	52793930	0
chr15	52793930	53127103	0
chr15	53127103	53173020	0
chr15	53173020	54805496	0
chr15	54805496	61256418	2
chr15	61256418	61930428	10
chr15	61930428	72725508	27
chr15	72725508	73991143	10
chr15	73991143	76139427	27
chr15	76139427	76485751	0
chr15	76485751	76787370	10
chr15	76787370	81016606	0
chr15	81016606	91485949	27
chr15	91485949	102531392	28
chr16	0	1309163	5
chr16	1309163	6837117	22
chr16	6837117	19942497	23
chr16	19942497	35183806	20
chr16	35183806	36600000	3
chr16	36600000	46491374	0
chr16	46491374	53532752	16
chr16	53532752	68699063	13
chr16	68699063	68761851	0
chr16	68761851	70840723	13
chr16	70840723	72307687	15
chr16	72307687	72604651	0
chr16	72604651	73469529	15
chr16	73469529	89431080	13
chr16	89431080	89620249	13
chr16	89620249	89845948	13
chr16	89845948	90354753	14
chr17	0	838177	0
chr17	838177	1336507	16
chr17	1336507	7332330	0
chr17	7332330	7436340	16
chr17	7436340	7473170	0
chr17	7473170	10942431	0
chr17	10942431	13024879	0
chr17	13024879	19384553	0
chr17	19384553	21397784	0
chr17	21397784	24000000	1
chr17	24000000	27363344	0
chr17	27363344	27593463	0
chr17	27593463	36244069	0
chr17	36244069	36790305	0
chr17	36790305	37295832	0
chr17	37295832	37442257	0
chr17	37442257	39422361	0
chr17	39422361	39431628	37
chr17	39431628	41534161	0
chr17	41534161	43158791	0
chr17	43158791	43186188	14
chr17	43186188	44514476	0
chr17	44514476	44881284	0
chr17	44881284	45986435	4
chr17	45986435	46584521	8
chr17	46584521	46832162	25
chr17	46832162	48289816	8
chr17	48289816	49412598	25
chr17	49412598	58135731	8
chr17	58135731	58162118	25
chr17	58162118	70580176	8
chr17	70580176	70615707	25
chr17	70615707	73018457	8
chr17	73018457	81195210	25
chr18	0	3646979	30
chr18	3646979	3666883	30
chr18	3666883	15307817	30
chr18	15307817	17200000	14
chr18	17200000	18611243	0
chr18	18611243	23910424	86
chr18	23910424	24206011	86
chr18	24206011	24592923	86
chr18	24592923	25125303	86
chr18	25125303	25440008	86
chr18	25440008	25592147	86
chr18	25592147	25922186	30
chr18	25922186	26167938	30
chr18	26167938	26219806	30
chr18	26219806	26563542	30
chr18	26563542	27069385	30
chr18	27069385	27204645	30
chr18	27204645	27292639	30
chr18	27292639	27459004	30
chr18	27459004	27870002	30
chr18	27870002	28097406	30
chr18	28097406	28244498	30
chr18	28244498	28346818	30
chr18	28346818	29095836	30
chr18	29095836	29329784	30
chr18	29329784	29549038	30
chr18	29549038	29658999	30
chr18	29658999	29694104	30
chr18	29694104	29894626	30
chr18	29894626	30121325	30
chr18	30121325	30390759	30
chr18	30390759	30863273	30
chr18	30863273	30893669	30
chr18	30893669	31242326	30
chr18	31242326	31373321	30
chr18	31373321	31912830	30
chr18	31912830	32033961	30
chr18	32033961	32113908	30
chr18	32113908	32624698	30
chr18	32624698	32893784	30
chr18	32893784	33114355	30
chr18	33114355	33297706	30
chr18	33297706	33599087	30
chr18	33599087	33850828	30
chr18	33850828	35600896	30
chr18	35600896	35647014	30
chr18	35647014	35712074	30
chr18	35712074	35996510	30
chr18	35996510	36355284	30
chr18	36355284	37074564	30
chr18	37074564	37259531	30
chr18	37259531	37365597	30
chr18	37365597	37471345	30
chr18	37471345	37822743	30
chr18	37822743	38140192	30
chr18	38140192	38379638	30
chr18	38379638	40685361	30
chr18	40685361	40903179	30
chr18	40903179	41118800	30
chr18	41118800	41468229	30
chr18	41468229	41544867	30
chr18	41544867	42095389	30
chr18	42095389	43653690	30
chr18	43653690	43839385	30
chr18	43839385	45393389	30
chr18	45393389	45395081	26
chr18	45395081	45417734	26
chr18	45417734	46322138	26
chr18	46322138	46954008	26
chr18	46954008	47118525	26
chr18	47118525	47198293	26
chr18	47198293	47598379	26
chr18	47598379	47632814	21
chr18	47632814	47858332	21
chr18	47858332	48603848	21
chr18	48603848	48735739	21
chr18	48735739	53921858	21
chr18	53921858	54104228	4
chr18	54104228	55926134	21
chr18	55926134	56028122	4
chr18	56028122	61932342	21
chr18	61932342	61996111	4
chr18	61996111	78077248	21
chr19	0	382293	12
chr19	382293	954593	2
chr19	954593	5965349	0
chr19	5965349	6017612	0
chr19	6017612	6667564	0
chr19	6667564	8183680	0
chr19	8183680	9013524	16
chr19	9013524	9054232	60
chr19	9054232	9263665	60
chr19	9263665	9349216	60
chr19	9349216	10267290	76
chr19	10267290	10575486	90
chr19	10575486	15270586	90
chr19	15270586	19669214	81
chr19	19669214	20849097	80
chr19	20849097	21240810	87
chr19	21240810	23067149	89
chr19	23067149	24521623	89
chr19	24521623	26500000	25
chr19	26500000	27828664	0
chr19	27828664	27838898	17
chr19	27838898	32483577	94
chr19	32483577	32508327	85
chr19	32508327	34705453	82
chr19	34705453	36186981	92
chr19	36186981	37024083	31
chr19	37024083	38317281	88
chr19	38317281	40858986	90
chr19	40858986	46658177	81
chr19	46658177	47145519	78
chr19	47145519	51559818	61
chr19	51559818	51589387	78
chr19	51589387	53744609	61
chr19	53744609	53904465	78
chr19	53904465	57762897	61
chr19	57762897	57909480	78
chr19	57909480	58759431	61
chr19	58759431	59128983	78
chr20	0	456584	93
chr20	456584	1560975	76
chr20	1560975	1598026	59
chr20	1598026	3431644	76
chr20	3431644	3533180	93
chr20	3533180	5699534	76
chr20	5699534	5767923	93
chr20	5767923	6301470	76
chr20	6301470	8192255	93
chr20	8192255	8254265	76
chr20	8254265	14322088	93
chr20	14322088	14435284	76
chr20	14435284	16047259	93
chr20	16047259	26210632	93
chr20	26210632	26288535	93
chr20	26288535	27500000	76
chr20	27500000	29471235	11
chr20	29471235	29835037	28
chr20	29835037	33494828	97
chr20	33494828	45867094	96
chr20	45867094	46207483	96
chr20	46207483	50405357	96
chr20	50405357	50692598	96
chr20	50692598	52192250	96
chr20	52192250	52239081	96
chr20	52239081	52368089	99
chr20	52368089	53376195	99
chr20	53376195	53442222	99
chr20	53442222	53591555	99
chr20	53591555	53635620	99
chr20	53635620	63025520	99
chr21	0	9764385	7
chr21	9764385	11039570	23
chr21	11039570	13200000	7
chr21	13200000	14446700	63
chr21	14446700	14566587	80
chr21	14566587	16430692	80
chr21	16430692	16511221	80
chr21	16511221	16581463	80
chr21	16581463	17068496	80
chr21	17068496	29749837	80
chr21	29749837	45086049	63
chr21	45086049	45365074	80
chr21	45365074	47546566	63
chr21	47546566	47854150	64
chr21	47854150	48023293	80
chr21	48023293	48060164	73
chr21	48060164	48129895	56
chr22	0	14700000	0
chr22	14700000	16151161	0
chr22	16151161	16504582	18
chr22	16504582	17063466	1
chr22	17063466	18770474	0
chr22	18770474	19057573	0
chr22	19057573	29093606	0
chr22	29093606	29706289	13
chr22	29706289	31515034	0
chr22	31515034	31565970	13
chr22	31565970	33912255	0
chr22	33912255	36755676	0
chr22	36755676	36808474	0
chr22	36808474	39132674	0
chr22	39132674	41901409	4
chr22	41901409	41993333	0
chr22	41993333	50919465	0
chr22	50919465	51193712	0
chr22	51193712	51304566	0
chrX	0	2007788	0
chrX	2007788	3321933	0
chrX	3321933	3364931	0
chrX	3364931	3382873	0
chrX	3382873	3642365	0
chrX	3642365	29604276	0
chrX	29604276	29922947	0
chrX	29922947	39278292	0
chrX	39278292	41457003	0
chrX	41457003	41519263	0
chrX	41519263	53084530	0
chrX	53084530	59178820	0
chrX	59178820	59298906	0
chrX	59298906	60600000	0
chrX	60600000	61818199	0
chrX	61818199	62094088	0
chrX	62094088	69305327	0
chrX	69305327	69504775	0
chrX	69504775	70259253	0
chrX	70259253	70465072	0
chrX	70465072	73100203	0
chrX	73100203	73231181	0
chrX	73231181	81751658	0
chrX	81751658	81950145	0
chrX	81950145	83782551	0
chrX	83782551	84019267	0
chrX	84019267	117648174	0
chrX	117648174	120261538	0
chrX	120261538	120322855	0
chrX	120322855	125352631	0
chrX	125352631	125513812	0
chrX	125513812	127863710	0
chrX	127863710	128033824	0
chrX	128033824	129127618	0
chrX	129127618	129619282	0
chrX	129619282	135515517	0
chrX	135515517	135690460	0
chrX	135690460	136972867	0
chrX	136972867	137096967	0
chrX	137096967	137861924	0
chrX	137861924	138034655	0
chrX	138034655	142264988	0
chrX	142264988	142293174	0
chrX	142293174	144813075	0
chrX	144813075	145012304	0
chrX	145012304	151810481	0
chrX	151810481	151999050	0
chrX	151999050	152486311	0
chrX	152486311	152559901	0
chrX	152559901	155270560	0
chrY	0	12500000	0
chrY	12500000	59373566	0
