Chromosome Region	Start	End	gain
chr9	32132407	33871137	0
chr9	33871137	38418827	0
chr9	38418827	38505765	69
chr9	38505765	44493001	0
chr9	44493001	49000000	0
chr9	49000000	78427115	0
chr9	78427115	87971241	0
chr9	87971241	94269517	0
chr9	94269517	122918719	3
chr9	122918719	141213431	0
chr10	0	4447304	1
chr10	4447304	4947857	3
chr10	4947857	6928904	74
chr10	6928904	9206927	74
chr10	9206927	10775215	74
chr10	10775215	11221582	0
chr10	11221582	17558926	0
chr10	17558926	22417382	15
chr10	22417382	27046363	21
chr10	27046363	39000378	21
chr10	39000378	40200000	22
chr10	40200000	42858908	0
chr10	42858908	45993839	37
chr10	45993839	50156475	2
chr10	50156475	50616915	5
chr10	50616915	51492644	15
chr10	51492644	61901829	13
chr10	61901829	72595385	11
chr10	72595385	73424737	0
chr10	73424737	73902503	0
chr10	73902503	77159203	1
chr10	77159203	82115160	0
chr10	82115160	83535452	0
chr10	83535452	83666804	56
chr10	83666804	84735459	0
chr10	84735459	100782024	0
chr10	100782024	103771115	1
chr10	103771115	105932397	5
chr10	105932397	106279421	0
chr10	106279421	122335468	0
chr10	122335468	135534747	30
chr11	0	3088532	0
chr11	3088532	6817036	37
chr11	6817036	12421470	0
chr11	12421470	17106129	7
chr11	17106129	29885332	24
chr11	29885332	32566032	31
chr11	32566032	37511495	73
chr11	37511495	50390319	15
chr11	50390319	53700000	17
chr11	53700000	54794667	0
chr11	54794667	55408766	72
chr11	55408766	55838118	73
chr11	55838118	57438937	7
chr11	57438937	64754509	6
chr11	64754509	69940093	9
chr11	69940093	81671793	86
chr11	81671793	108570451	79
chr11	108570451	135006516	72
chr12	0	7511332	43
chr12	7511332	15601437	40
chr12	15601437	25410343	41
chr12	25410343	35800000	43
chr12	35800000	41945971	0
chr12	41945971	66744025	8
chr12	66744025	107657016	6
chr12	107657016	108486338	7
chr12	108486338	109229139	65
chr12	109229139	113470871	65
chr12	113470871	114601045	7
chr12	114601045	121797391	6
chr12	121797391	133851895	2
chr13	0	17900000	0
chr13	17900000	26835429	0
chr13	26835429	38088381	0
chr13	38088381	48956202	0
chr13	48956202	53587187	0
chr13	53587187	74399875	0
chr13	74399875	80716307	0
chr13	80716307	82607302	0
chr13	82607302	98140019	0
chr13	98140019	101297888	0
chr13	101297888	103338790	0
chr13	103338790	110602467	0
chr13	110602467	115024734	0
chr13	115024734	115169878	0
chr14	0	17600000	0
chr14	17600000	22975789	0
chr14	22975789	50252240	0
chr14	50252240	54131994	0
chr14	54131994	56112327	0
chr14	56112327	61810605	0
chr14	61810605	62577715	0
chr14	62577715	67648169	0
chr14	67648169	84012168	0
chr14	84012168	107349540	0
chr15	0	19000000	0
chr15	19000000	24426137	23
chr15	24426137	26149139	1
chr15	26149139	33518470	0
chr15	33518470	59755836	7
chr15	59755836	61120910	0
chr15	61120910	61912634	0
chr15	61912634	72033985	68
chr15	72033985	77402681	67
chr15	77402681	90857701	66
chr15	90857701	101641861	68
chr15	101641861	101710449	68
chr15	101710449	102531392	67
chr16	0	99112	0
chr16	99112	1746867	19
chr16	1746867	8442565	18
chr16	8442565	8575158	55
chr16	8575158	12729834	65
chr16	12729834	19642305	0
chr16	19642305	20004398	0
chr16	20004398	20873198	69
chr16	20873198	23532703	75
chr16	23532703	27379146	4
chr16	27379146	29698939	1
chr16	29698939	33554425	46
chr16	33554425	33674456	27
chr16	33674456	35183806	0
chr16	35183806	36600000	0
chr16	36600000	46706944	0
chr16	46706944	50344313	0
chr16	50344313	51670153	0
chr16	51670153	70839247	0
chr16	70839247	70884744	0
chr16	70884744	90354753	0
chr17	0	229100	0
chr17	229100	4587290	0
chr17	4587290	11554401	0
chr17	11554401	22235650	0
chr17	22235650	24000000	0
chr17	24000000	38505909	0
chr17	38505909	45156690	0
chr17	45156690	46972547	0
chr17	46972547	63444401	0
chr17	63444401	72902770	0
chr17	72902770	78811150	0
chr17	78811150	81195210	0
chr18	0	17200000	0
chr18	17200000	18609580	6
chr18	18609580	25727474	0
chr18	25727474	29297211	0
chr18	29297211	52004601	0
chr18	52004601	52512695	11
chr18	52512695	52861671	5
chr18	52861671	59151143	6
chr18	59151143	62352511	65
chr18	62352511	64711489	0
chr18	64711489	66751546	0
chr18	66751546	78077248	0
chr19	0	10753749	0
chr19	10753749	12703556	48
chr19	12703556	14306166	84
chr19	14306166	26500000	39
chr19	26500000	29202629	2
chr19	29202629	31107049	76
chr19	31107049	31490053	72
chr19	31490053	36853389	31
chr19	36853389	39651882	69
chr19	39651882	39755196	70
chr19	39755196	41654905	0
chr19	41654905	42788141	70
chr19	42788141	46658177	64
chr19	46658177	59128983	10
chr20	0	7180081	41
chr20	7180081	27500000	41
chr20	27500000	40739012	14
chr20	40739012	45561900	75
chr20	45561900	47428600	75
chr20	47428600	63025520	15
chr21	0	13200000	0
chr21	13200000	42048454	0
chr21	42048454	45870170	46
chr21	45870170	48129895	0
chr22	0	14700000	0
chr22	14700000	24510482	6
chr22	24510482	30049789	10
chr22	30049789	31711670	11
chr22	31711670	33261830	9
chr22	33261830	33319902	0
chr22	33319902	36433278	0
chr22	36433278	38065429	0
chr22	38065429	51304566	17
chrX	0	2384889	13
chrX	2384889	3132459	5
chrX	3132459	3157190	0
chrX	3157190	8130969	0
chrX	8130969	10446923	0
chrX	10446923	16724645	4
chrX	16724645	26067346	4
chrX	26067346	27864598	4
chrX	27864598	29842127	0
chrX	29842127	29914094	39
chrX	29914094	32205254	0
chrX	32205254	32485694	0
chrX	32485694	37624533	1
chrX	37624533	37704505	2
chrX	37704505	44325530	34
chrX	44325530	57785172	0
chrX	57785172	60600000	6
chrX	60600000	62120883	33
chrX	62120883	64601570	26
chrX	64601570	70391751	6
chrX	70391751	73752683	17
chrX	73752683	95391027	8
chrX	95391027	111719379	19
chrX	111719379	118500196	6
chrX	118500196	139434936	9
chrX	139434936	144551419	9
chrX	144551419	155270560	7
chrY	0	12500000	0
chrY	12500000	59373566	0
