Chromosome Region	Start	End	loss
chr6	113489051	126423640	32
chr6	126423640	154426581	84
chr6	154426581	157427121	85
chr6	157427121	171115067	64
chr7	0	2761666	0
chr7	2761666	26207428	6
chr7	26207428	59900000	3
chr7	59900000	89982644	25
chr7	89982644	94564205	22
chr7	94564205	97193889	53
chr7	97193889	109435445	55
chr7	109435445	127146570	51
chr7	127146570	159138663	5
chr8	0	45600000	5
chr8	45600000	49983548	0
chr8	49983548	54548515	0
chr8	54548515	55666766	0
chr8	55666766	90948927	0
chr8	90948927	98397309	0
chr8	98397309	146364022	0
chr9	0	49000000	9
chr9	49000000	80451712	0
chr9	80451712	135586577	9
chr9	135586577	135775163	0
chr9	135775163	141213431	0
chr10	0	40200000	0
chr10	40200000	72714084	2
chr10	72714084	77382139	38
chr10	77382139	84868602	36
chr10	84868602	110851663	36
chr10	110851663	119939112	12
chr10	119939112	135534747	0
chr11	0	4980649	17
chr11	4980649	18939625	18
chr11	18939625	53700000	14
chr11	53700000	55010310	0
chr11	55010310	63068898	4
chr11	63068898	65097138	0
chr11	65097138	77383137	0
chr11	77383137	135006516	0
chr12	0	17704810	0
chr12	17704810	35800000	0
chr12	35800000	37857751	0
chr12	37857751	59638998	0
chr12	59638998	60012184	0
chr12	60012184	64513047	8
chr12	64513047	78993411	5
chr12	78993411	133851895	8
chr13	0	17900000	0
chr13	17900000	30516145	40
chr13	30516145	52019734	44
chr13	52019734	54603180	29
chr13	54603180	115169878	30
chr14	0	17600000	0
chr14	17600000	20424155	0
chr14	20424155	22959512	0
chr14	22959512	51261541	0
chr14	51261541	56470544	0
chr14	56470544	56906183	25
chr14	56906183	63955760	50
chr14	63955760	67483075	50
chr14	67483075	71542061	16
chr14	71542061	78239290	26
chr14	78239290	85965099	25
chr14	85965099	101212406	32
chr14	101212406	106817250	0
chr14	106817250	107349540	0
chr15	0	19000000	0
chr15	19000000	60132824	7
chr15	60132824	64869246	4
chr15	64869246	72642168	0
chr15	72642168	73486244	0
chr15	73486244	76892015	0
chr15	76892015	76902218	0
chr15	76902218	102531392	0
chr16	0	36600000	22
chr16	36600000	58533268	27
chr16	58533268	59404776	93
chr16	59404776	90354753	93
chr17	0	24000000	81
chr17	24000000	25313829	0
chr17	25313829	42933814	98
chr17	42933814	43586253	32
chr17	43586253	44379313	52
chr17	44379313	44784665	52
chr17	44784665	45672581	32
chr17	45672581	54159979	29
chr17	54159979	54173035	77
chr17	54173035	63279899	27
chr17	63279899	68437726	6
chr17	68437726	75371088	3
chr17	75371088	76903286	3
chr17	76903286	77296988	18
chr17	77296988	77348494	0
chr17	77348494	81195210	0
chr18	0	17200000	0
chr18	17200000	36264809	0
chr18	36264809	46568602	19
chr18	46568602	78077248	25
chr19	0	552298	68
chr19	552298	8256816	65
chr19	8256816	8938996	28
chr19	8938996	10836440	24
chr19	10836440	10990609	0
chr19	10990609	11401451	0
chr19	11401451	17998593	0
chr19	17998593	19384290	0
chr19	19384290	19462010	0
chr19	19462010	22089284	0
chr19	22089284	24307950	0
chr19	24307950	24461119	0
chr19	24461119	26500000	0
chr19	26500000	34720350	0
chr19	34720350	44804836	8
chr19	44804836	51451561	8
chr19	51451561	59128983	35
chr20	0	27500000	0
chr20	27500000	36190776	0
chr20	36190776	49090540	0
chr20	49090540	49127332	0
chr20	49127332	49151530	0
chr20	49151530	49162213	0
chr20	49162213	49981229	0
chr20	49981229	60473581	0
chr20	60473581	61350429	0
chr20	61350429	62551844	0
chr20	62551844	63025520	0
chr21	0	13200000	9
chr21	13200000	16464021	54
chr21	16464021	25837800	53
chr21	25837800	44730323	53
chr21	44730323	47509664	50
chr21	47509664	48129895	53
chr22	0	14700000	0
chr22	14700000	51304566	88
chrX	0	1841825	71
chrX	1841825	37979508	86
chrX	37979508	58325542	73
chrX	58325542	60600000	73
chrX	60600000	155270560	56
chrY	0	12500000	0
chrY	12500000	59373566	0
