Chromosome Region	Start	End	loss
chr5	78640457	81801629	32
chr5	81801629	95690454	17
chr5	95690454	119340119	16
chr5	119340119	123477471	5
chr5	123477471	140759605	0
chr5	140759605	140794022	4
chr5	140794022	140911052	5
chr5	140911052	155475939	0
chr5	155475939	155498132	0
chr5	155498132	160629771	0
chr5	160629771	163147320	11
chr5	163147320	180915260	10
chr6	0	11602739	3
chr6	11602739	20036833	3
chr6	20036833	29837158	0
chr6	29837158	31810939	0
chr6	31810939	36630015	0
chr6	36630015	47212976	3
chr6	47212976	50002203	45
chr6	50002203	58348953	40
chr6	58348953	61000000	0
chr6	61000000	62357676	0
chr6	62357676	63166549	0
chr6	63166549	63737279	0
chr6	63737279	77034061	0
chr6	77034061	81781380	0
chr6	81781380	106044148	54
chr6	106044148	112411098	67
chr6	112411098	121580244	62
chr6	121580244	147549869	56
chr6	147549869	171115067	63
chr7	0	8681718	83
chr7	8681718	17672253	83
chr7	17672253	40983465	80
chr7	40983465	46883406	0
chr7	46883406	57950944	0
chr7	57950944	59900000	6
chr7	59900000	61628365	0
chr7	61628365	65063887	0
chr7	65063887	76364543	0
chr7	76364543	78489538	1
chr7	78489538	79726672	0
chr7	79726672	80792506	0
chr7	80792506	84444866	0
chr7	84444866	89189417	0
chr7	89189417	89457786	0
chr7	89457786	100520772	0
chr7	100520772	111843015	0
chr7	111843015	115040114	0
chr7	115040114	129473350	0
chr7	129473350	133221287	0
chr7	133221287	159138663	0
chr8	0	9878846	75
chr8	9878846	24973309	95
chr8	24973309	24984149	59
chr8	24984149	24991187	79
chr8	24991187	34710755	94
chr8	34710755	35906972	84
chr8	35906972	39299176	71
chr8	39299176	39369691	36
chr8	39369691	42375515	16
chr8	42375515	43430222	40
chr8	43430222	45600000	0
chr8	45600000	63339667	0
chr8	63339667	103377194	0
chr8	103377194	110887307	0
chr8	110887307	119050337	0
chr8	119050337	124789059	0
chr8	124789059	130838080	0
chr8	130838080	146364022	0
chr9	0	6334512	76
chr9	6334512	22336496	76
chr9	22336496	30930219	64
chr9	30930219	33871137	64
chr9	33871137	38919096	63
chr9	38919096	39771660	4
chr9	39771660	49000000	4
chr9	49000000	66563945	3
chr9	66563945	66630502	0
chr9	66630502	69972125	4
chr9	69972125	70633256	4
chr9	70633256	70942213	5
chr9	70942213	78427115	57
chr9	78427115	78761005	57
chr9	78761005	87971241	60
chr9	87971241	97718528	52
chr9	97718528	103573944	40
chr9	103573944	107671570	40
chr9	107671570	109825338	34
chr9	109825338	112032960	40
chr9	112032960	128495305	38
chr9	128495305	141213431	47
chr10	0	21667900	0
chr10	21667900	23996438	0
chr10	23996438	25071193	0
chr10	25071193	40200000	0
chr10	40200000	42631233	0
chr10	42631233	47057252	4
chr10	47057252	47067419	1
chr10	47067419	51780328	3
chr10	51780328	52783720	1
chr10	52783720	70429661	0
chr10	70429661	82839268	0
chr10	82839268	96132136	9
chr10	96132136	110193919	36
chr10	110193919	116461076	28
chr10	116461076	124401122	23
chr10	124401122	135534747	2
chr11	0	10861454	17
chr11	10861454	26680979	0
chr11	26680979	45001628	0
chr11	45001628	51126923	0
chr11	51126923	53700000	0
chr11	53700000	58193504	0
chr11	58193504	65089118	0
chr11	65089118	67455722	0
chr11	67455722	67770606	0
chr11	67770606	73757590	0
chr11	73757590	78957116	8
chr11	78957116	96977142	19
chr11	96977142	107046162	17
chr11	107046162	121615592	38
chr11	121615592	126191367	35
chr11	126191367	134298991	31
chr11	134298991	135006516	53
chr12	0	1448500	0
chr12	1448500	1586037	0
chr12	1586037	2673219	0
chr12	2673219	11298976	0
chr12	11298976	19742896	0
chr12	19742896	31656852	0
chr12	31656852	33631763	0
chr12	33631763	35800000	0
chr12	35800000	44810763	0
chr12	44810763	51155015	0
chr12	51155015	90640659	0
chr12	90640659	99877469	0
chr12	99877469	117396163	0
chr12	117396163	121797391	0
chr12	121797391	133851895	0
chr13	0	17900000	0
chr13	17900000	20040358	50
chr13	20040358	24233960	47
chr13	24233960	57754683	83
chr13	57754683	80331924	81
chr13	80331924	93015593	81
chr13	93015593	115169878	81
chr14	0	17600000	0
chr14	17600000	19108176	0
chr14	19108176	22084479	0
chr14	22084479	23432148	0
chr14	23432148	29278028	5
chr14	29278028	38274237	36
chr14	38274237	48509208	53
chr14	48509208	50562820	46
chr14	50562820	53767589	71
chr14	53767589	54950914	71
chr14	54950914	57065914	78
chr14	57065914	64709922	85
chr14	64709922	83411352	80
chr14	83411352	107349540	36
chr15	0	19000000	0
chr15	19000000	20101641	1
chr15	20101641	29510247	0
chr15	29510247	53088932	0
chr15	53088932	66358500	0
chr15	66358500	72033985	0
chr15	72033985	75608498	0
chr15	75608498	77402681	0
chr15	77402681	77762484	0
chr15	77762484	92583790	0
chr15	92583790	95049686	0
chr15	95049686	102531392	0
chr16	0	8575158	50
chr16	8575158	23339366	39
chr16	23339366	25316135	37
chr16	25316135	25737464	42
chr16	25737464	36600000	42
chr16	36600000	46491374	8
chr16	46491374	48145112	0
chr16	48145112	53860933	35
chr16	53860933	56102822	60
chr16	56102822	59866624	79
chr16	59866624	70840723	84
chr16	70840723	70848239	79
chr16	70848239	71201787	29
chr16	71201787	90354753	83
chr17	0	10772885	18
chr17	10772885	22062395	28
chr17	22062395	22145506	30
chr17	22145506	24000000	0
chr17	24000000	25401211	36
chr17	25401211	40877056	35
chr17	40877056	41010638	19
chr17	41010638	43659384	3
chr17	43659384	44363267	11
chr17	44363267	44758647	21
chr17	44758647	46631354	11
chr17	46631354	55927645	0
chr17	55927645	56460641	0
chr17	56460641	81195210	0
chr18	0	15183047	0
chr18	15183047	17200000	0
chr18	17200000	18611243	10
chr18	18611243	19304875	0
chr18	19304875	19940645	0
chr18	19940645	20353652	0
chr18	20353652	21707575	0
chr18	21707575	24387628	0
chr18	24387628	25139588	0
chr18	25139588	25592147	0
chr18	25592147	27692213	0
chr18	27692213	31268490	0
chr18	31268490	34225806	0
chr18	34225806	43515280	3
chr18	43515280	45341275	26
chr18	45341275	47598379	79
chr18	47598379	52347788	83
chr18	52347788	56021520	89
chr18	56021520	78077248	89
chr19	0	14715823	60
chr19	14715823	16791260	0
chr19	16791260	17968162	0
chr19	17968162	21038378	15
chr19	21038378	21201428	0
chr19	21201428	23225561	0
chr19	23225561	23760233	0
chr19	23760233	26500000	0
chr19	26500000	28156224	0
chr19	28156224	31889275	40
chr19	31889275	34111989	0
chr19	34111989	34705453	0
chr19	34705453	39511176	0
chr19	39511176	40605358	0
chr19	40605358	40676184	35
chr19	40676184	44255588	36
chr19	44255588	45097141	36
chr19	45097141	45602046	64
chr19	45602046	48464495	65
chr19	48464495	51137068	63
chr19	51137068	59128983	66
chr20	0	27500000	0
chr20	27500000	29529915	0
chr20	29529915	29540629	9
chr20	29540629	35602429	0
chr20	35602429	41594193	0
chr20	41594193	45561900	0
chr20	45561900	48507679	0
chr20	48507679	53262428	0
chr20	53262428	63025520	31
chr21	0	13200000	0
chr21	13200000	15970762	0
chr21	15970762	32522722	0
chr21	32522722	34846379	0
chr21	34846379	37063642	0
chr21	37063642	48129895	0
chr22	0	14700000	0
chr22	14700000	16151161	3
chr22	16151161	17315480	0
chr22	17315480	17732219	54
chr22	17732219	24401931	78
chr22	24401931	28149283	79
chr22	28149283	28682712	33
chr22	28682712	29189494	31
chr22	29189494	31432843	80
chr22	31432843	31589574	51
chr22	31589574	31700640	53
chr22	31700640	38757114	51
chr22	38757114	38832615	51
chr22	38832615	39303063	76
chr22	39303063	41605107	79
chr22	41605107	42055787	35
chr22	42055787	42579065	27
chr22	42579065	48322719	62
chr22	48322719	51304566	62
chrX	0	2316083	41
chrX	2316083	2684878	44
chrX	2684878	3487722	50
chrX	3487722	6022967	49
chrX	6022967	18317310	49
chrX	18317310	28836972	50
chrX	28836972	32912247	54
chrX	32912247	47594908	52
chrX	47594908	51864777	52
chrX	51864777	59140942	37
chrX	59140942	60600000	49
chrX	60600000	62134504	6
chrX	62134504	71953717	54
chrX	71953717	73658204	54
chrX	73658204	99284747	53
chrX	99284747	100227032	53
chrX	100227032	113475833	53
chrX	113475833	118500196	53
chrX	118500196	123201912	47
chrX	123201912	153558354	46
chrX	153558354	153564687	50
chrX	153564687	155270560	50
chrY	0	12500000	0
chrY	12500000	59373566	0
